"","Score","ProjPoints","Points","ActualPoints","PlayerId","FantasyResultId","PositionId","LineupCount","CurrentExposure","ExposureProbability","IsExposureLocked","FirstPosition","Positions","Position","TeamName","FullName","Cnt","Correlation","PositionCount","Salary","IsLocked","IsExcluded","Exposure","IsLiked","Properties.IsLocked","Properties.InjuryStatus","Properties.Confirmed","Properties.IsExcluded","Properties.Score","Properties.Player_Name","Properties.Salary","Properties.Position","Properties.Team","Properties.Opposing_TeamFB","Properties.Exp","Properties.AvgPts","Properties.Ceiling","Properties.Floor","Properties.ProjPlusMinus","Properties.PtVal","Properties.ImpPts","Properties.Trend","Properties.MyTrends","Properties.Site_Salary","Properties.p_own","Properties.OppPlusMinus","Properties.OffensiveSnapsPlayed","Properties.Pts","Properties.OppPts","Properties.Run_Change","Properties.Spread","Properties.Total","Properties.SpreadPct","Properties.InterceptionPct","Properties.PassingSuccessfulPct","Properties.RushingSuccessfulAllowedPct","Properties.SackPct","Properties.TakeawayPct","Properties.TouchdownAllowedPct","Properties.YardsPerPassingAttempt","Properties.ReceivingTargetsMarketShare","Properties.ReceivingTouchdownsMarketShare","Properties.ReceivingYardsMarketShare","Properties.RushingTouchdownsMarketShare","Properties.RushingYardsMarketShare","Properties.OffensiveSnapsMarketShare","Properties.PassingCompletions","Properties.PassingAttempts","Properties.PassYards","Properties.PassingCompletionPercentage","Properties.PassingYardsPerAttempt","Properties.AdjYPA","Properties.PassingTouchdowns","Properties.PassingRating","Properties.PassingLong","Properties.PassingAttemptsRBPct","Properties.PassingAttemptsWRPct","Properties.PassingAttemptsTEPct","Properties.PassTDPct","Properties.PassINTPct","Properties.PassSackPct","Properties.RushingAttempts","Properties.RushingLong","Properties.RushYards","Properties.RushingYardsPerAttempt","Properties.RushingTouchdowns","Properties.RushingSuccessfulPct","Properties.ReceiveTgts","Properties.Receptions","Properties.ReceivingYards","Properties.ReceivingLong","Properties.ReceivingYardsPerReception","Properties.ReceivingTouchdowns","Properties.ReceivingYardsPerTarget","Properties.RedZoneSnaps","Properties.OpportunitiesRedZone","Properties.OpportunitiesRedZone10","Properties.OpportunitiesRedZone5","Properties.RushingTouchdownsRedZonePct","Properties.ReceivingTouchdownsRedZonePct","Properties.RushingSuccessfulPctRedZone","Properties.RedZoneSnaps10","Properties.RedZoneSnaps5","Properties.RedZoneTouchdownPct","Properties.WeatherRating","Properties.Temperature","Properties.Wind_Speed","Properties.Wind_Direction","Properties.Humidity","Properties.PrecipProb","Properties.Month_PPG","Properties.Month_FPOpp","Properties.Month_FPSnap","Properties.Month_Salary_Change","Properties.Month_X1","Properties.Month_X2","Properties.Month_X0","Properties.Month_Count","Properties.Season_PPG","Properties.Season_FPOpp","Properties.Season_FPSnap","Properties.Season_Plus_Minus","Properties.Season_Salary_Change","Properties.Season_X1","Properties.Season_X2","Properties.Season_X0","Properties.Season_Count","Properties.ExpectedSacksPct","Properties.OppPlusMinusPct","Properties.ProjPlaysPct","Properties.MktShrPct","Properties.CeilingPct","Properties.ProjPct","Properties.PtPerDPct","Properties.FloorPct","Properties.FloorPtPerDPct","Properties.ProjPlusMinusPct","Properties.Vegas","Properties.Salary_Movement","Properties.Consistency","Properties.Upside","Properties.Pro_Pct","Properties.RushingFantasyPct","Properties.Plus_Minus","Properties.Season_PPG_Percentile","Properties.ActualPoints","Properties.SourceId","Properties.IsProjected","Properties.PositionId","Properties.PlayerId","Properties.EventTeamId","Properties.EventId","Properties.FantasyResultId","Properties.FullName"
"1","64.36","0","0","32.7","7615","439194","104","0","0","0","FALSE","TE","TE","TE","NO","","0","0","1","3500","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","64.36","Ben Watson","3500","TE","NO","NYG","-1","10","13.5","6.5","3.91","2.9","6.28","7","0","25","0-1","2.9","49","27.3","24.3","1","-3","51.5","59","2.07","52.9","47.44","6.85","1.08","4.7","7.8","8.6","15.4","8.4","0","0","69.2","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"3","2","26","12","10.3","0.3","6","8.43","0.6","0.27","0.2",NA,"44.4",NA,"3.57","2.18","27.12","50","72","0",NA,"0","0","15.1","2.41","0.23","900","25","75","0","4","6.9","1.95","0.14","2.5","900","46","33","20","15","52","78","90","34","81","81","89","81","62","87","91","4","74","68","77",NA,"79","69","32.7","4","TRUE","104","7615","29502302","2950230","439194",""
"2","72.61","0","0","29.3","7121","439098","104","0","0","0","FALSE","TE","TE","TE","ATL","","0","0","1","2700","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","72.61","Jacob Tamme","2700","TE","ATL","TB","-1","8.9","12","5.8","5.08","3.3","4.76","5","0","79","0-1","0.9","31","27.8","19.8","-0.5","-8","47.5","71","3.3","52.7","43.86","4","2.08","4.25","7.43","8.7","0","7.4","0","0","42.8","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"3","2","21","11","10.6","0","4.6","9","0.6","0.27","0.07",NA,"0",NA,"4.6","2.62","22.96","50","72","0",NA,"0","0","10.1","1.92","0.23","200","66","33","0","3","4.5","1.29","0.14","0.1","100","42","14","42","14","59","38","79","33","75","75","96","75","70","95","92","16","58","35","60",NA,"57","52","29.3","4","TRUE","104","7121","29502002","2950200","439098",""
"3","41.32","0","0","26.3","3415","439141","104","0","0","0","FALSE","TE","TE","TE","NE","","0","0","1","8000","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","41.32","Rob Gronkowski","8000","TE","NE","MIA","-1","16.9","22.2","11.6","-1.96","2.1","14.83","13","0","2","","1.9","65","29.5","21.5","-0.8","-8","51","65","2.61","46.18","40.36","7.45","1.61","2.97","7.26","22.6","35.5","27.3","0","0","92.6","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"9","5","84","30","14.5","0.8","9.9","8.93","2.08","0.77","0.46",NA,"29.6",NA,"4.54","3.13","16","50","57","6","Right To Left","0.42","0","18.5","2.13","0.29","500","33","33","33","3","20.3","2.2","0.31","2.6","1000","53","30","15","13","52","55","79","93","98","98","63","98","50","27","96","9","62","64","99",NA,"80","99","26.3","4","TRUE","104","3415","29501802","2950180","439141",""
"4","83.38","0","0","23.5","5247","439207","104","0","0","0","FALSE","TE","TE","TE","PIT","","0","0","1","2700","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","83.38","Heath Miller","2700","TE","PIT","CIN","-1","9.9","13.4","6.4","6.08","3.7","4.76","7","0","92","0-1","-0.7","63","25","24","1.5","-1","49","43","1.87","52.99","44.85","7.46","1.13","3.91","7.83","14.4","8","12.8","0","0","97.7","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"4","3","36","14","11.1","0.1","7.1","9.93","1.13","0.47","0.13",NA,"11.8",NA,"4.64","3.73","17.45","50","63","5","Right To Left","0.54","0","3","1.52","0.05","-600","33","33","33","3","7.9","1.68","0.13","1.1","-600","33","40","26","15","31","8","15","67","81","81","99","80","81","98","79","96","62","68","77",NA,"67","74","23.5","4","TRUE","104","5247","29502602","2950260","439207",""
"5","47.76","0","0","19.9","5651","448950","104","0","0","0","FALSE","TE","TE","TE","CAR","","0","0","1","6500","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","47.76","Greg Olsen","6500","TE","CAR","IND","-1","14.2","18.7","9.7","-0.4","2.2","11.98","12","0","0","5-8","3","69","24.8","19.8","-1","-5","44.5","63","2.78","43.45","38.56","7.54","1.74","3.21","6","26.1","20","31.5","0","0","99.5","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"8","5","69","24","13.8","0.3","8.5","7.33","1.46","0.38","0.15",NA,"21.1",NA,"3","1.63","21.59","50","60","5","In","0.95","66","14.5","1.97","0.23","1100","0","33","66","3","14.8","1.8","0.21","3.5","1200","23","38","38","13","12","81","96","95","96","96","66","96","50","44","77","3","74","64","99",NA,"87","94","19.9","4","TRUE","104","5651","29503102","2950310","448950",""
"6","58.48","0","0","18.3","1272","439266","104","0","0","0","FALSE","TE","TE","TE","CLE","","0","0","1","4700","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","58.48","Gary Barnidge","4700","TE","CLE","ARI","-1","11.8","15.7","7.9","2.31","2.5","8.56","10","0","16","0-1","2.7","47","19.5","26.5","-1","7","46","22","3.05","42.37","49.4","4.85","1.62","3.69","6.68","13.7","35.7","16.9","0","0","66.4","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"5","3","47","19","15","0.4","8.6","9.81","0.62","0.23","0.23",NA,"62.5",NA,"5.07","3.5","19.75","50","61","12","Right To Left","0.51","0","22.1","2.76","0.34","1600","0","100","0","4","10.9","2.18","0.23","5.6","2200","53","38","7","13","62","74","21","86","89","89","76","89","54","72","28","1","74","88","94",NA,"95","86","18.3","4","TRUE","104","1272","29502102","2950210","439266",""
"7","80.95","0","0","17.3","2923","449373","104","0","0","0","FALSE","TE","TE","TE","IND","","0","0","1","2800","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","80.95","Coby Fleener","2800","TE","IND","@CAR","-1","7.7","10.6","4.8","3.6","2.8","4.95","8","0","86","0-1","1.8","48","19.8","24.8","0.5","5","44.5","37","2.43","44.94","46.46","5.62","1.32","4.26","7.19","15.6","17.6","18.3","0","0","71","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"6","3","51","22","14","0.4","7.6","8.71","0.73","0.4","0.2",NA,"45.5",NA,"5.38","3.45","23.77","50","60","5","In","0.95","66","9.7","1.5","0.2","-400","50","50","0","4","11.7","1.93","0.24","4.4","-600","33","46","20","15","88","55","55","89","68","68","87","68","54","84","31","94","74","77","84",NA,"92","88","17.3","4","TRUE","104","2923","29503101","2950310","449373",""
"8","63.47","0","0","16.9","4377","439260","104","0","0","0","FALSE","TE","TE","TE","KC","","0","0","1","5000","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","63.47","Travis Kelce","5000","TE","KC","DET","-1","12.7","16.8","8.6","2.36","2.5","9.13","11","0","6","0-1","2.3","53","24","21","-1.8","-3","45","48","1.37","46.59","47.67","6.31","0.78","3.28","6.75","19","25","26.6","6.7","0","85","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0.1",NA,"6","4","62","25","13.7","0.3","10.5","10.94","1","0.31","0",NA,"18.8",NA,"5.38","3.31","14.86","50","53","2","In","0.9","0","10.4","1.6","0.18","-300","75","0","25","4","12.6","2.07","0.24","3.2","200","31","43","25","16","59","66","10","80","93","93","76","93","54","72","72","91","77","72","97",NA,"85","90","16.9","4","TRUE","104","4377","29501902","2950190","439260",""
"9","54","0","0","14.5","3328","439578","104","0","0","0","FALSE","TE","TE","TE","SEA","","0","0","1","5100","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","54","Jimmy Graham","5100","TE","SEA","@DAL","-1","11.2","14.9","7.5","0.57","2.2","9.32","12","0","7","2-4","1.2","51","23","18.5","0","-4.5","41.5","73","2.63","44.33","43.78","9.31","1.52","2.89","6.23","20.7","26.9","18.2","0","0","75.2","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"7","4","49","18","10.7","0.5","6.5","5.8","1.2","0.8","0.53",NA,"33.3",NA,"4","2.6","20.69","50","72","0","","0","0","10.8","1.59","0.22","-900","0","25","75","4","12.6","1.75","0.25","-1.2","-500","26","26","46","15","42","41","46","98","87","87","66","87","50","54","63","98","56","58","99",NA,"39","90","14.5","4","TRUE","104","3328","29502901","2950290","439578",""
"10","65.22","0","0","12.2","7544","439387","104","0","0","0","FALSE","TE","TE","TE","TEN","","0","0","1","4100","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","65.22","Delanie Walker","4100","TE","TEN","@HOU","-1","13.3","17.5","9.1","5.51","3.2","7.42","11","0","11","5-8","0.5","45","19.8","23.3","0.3","3.5","43","38","2.78","49.88","45.09","7.19","1.4","5.01","7.4","19.9","5.9","22.9","0","0","69.3","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"6","4","54","20","12.5","0.1","8","10","0.92","0.46","0.23",NA,"25",NA,"5.23","2.62","20.71","50","72","0","","0","0","12.6","1.51","0.27","300","0","100","0","3","11.5","1.73","0.25","4","700","41","50","8","12","71","28","29","99","94","94","95","95","70","97","31","13","94","90","97",NA,"90","87","12.2","4","TRUE","104","7544","29502701","2950270","439387",""
