"","Score","ProjPoints","Points","ActualPoints","PlayerId","FantasyResultId","PositionId","LineupCount","CurrentExposure","ExposureProbability","IsExposureLocked","FirstPosition","Positions","Position","TeamName","FullName","Cnt","Correlation","PositionCount","Salary","IsLocked","IsExcluded","Exposure","IsLiked","Properties.IsLocked","Properties.InjuryStatus","Properties.Confirmed","Properties.IsExcluded","Properties.Score","Properties.Player_Name","Properties.Salary","Properties.Position","Properties.Team","Properties.Opposing_TeamFB","Properties.Exp","Properties.AvgPts","Properties.Ceiling","Properties.Floor","Properties.ProjPlusMinus","Properties.PtVal","Properties.ImpPts","Properties.Trend","Properties.MyTrends","Properties.Site_Salary","Properties.p_own","Properties.OppPlusMinus","Properties.OffensiveSnapsPlayed","Properties.Pts","Properties.OppPts","Properties.Run_Change","Properties.Spread","Properties.Total","Properties.SpreadPct","Properties.InterceptionPct","Properties.PassingSuccessfulPct","Properties.RushingSuccessfulAllowedPct","Properties.SackPct","Properties.TakeawayPct","Properties.TouchdownAllowedPct","Properties.YardsPerPassingAttempt","Properties.ReceivingTargetsMarketShare","Properties.ReceivingTouchdownsMarketShare","Properties.ReceivingYardsMarketShare","Properties.RushingTouchdownsMarketShare","Properties.RushingYardsMarketShare","Properties.OffensiveSnapsMarketShare","Properties.PassingCompletions","Properties.PassingAttempts","Properties.PassYards","Properties.PassingCompletionPercentage","Properties.PassingYardsPerAttempt","Properties.AdjYPA","Properties.PassingTouchdowns","Properties.PassingRating","Properties.PassingLong","Properties.PassingAttemptsRBPct","Properties.PassingAttemptsWRPct","Properties.PassingAttemptsTEPct","Properties.PassTDPct","Properties.PassINTPct","Properties.PassSackPct","Properties.RushingAttempts","Properties.RushingLong","Properties.RushYards","Properties.RushingYardsPerAttempt","Properties.RushingTouchdowns","Properties.RushingSuccessfulPct","Properties.ReceiveTgts","Properties.Receptions","Properties.ReceivingYards","Properties.ReceivingLong","Properties.ReceivingYardsPerReception","Properties.ReceivingTouchdowns","Properties.ReceivingYardsPerTarget","Properties.RedZoneSnaps","Properties.OpportunitiesRedZone","Properties.OpportunitiesRedZone10","Properties.OpportunitiesRedZone5","Properties.RushingTouchdownsRedZonePct","Properties.ReceivingTouchdownsRedZonePct","Properties.RushingSuccessfulPctRedZone","Properties.RedZoneSnaps10","Properties.RedZoneSnaps5","Properties.RedZoneTouchdownPct","Properties.WeatherRating","Properties.Temperature","Properties.Wind_Speed","Properties.Wind_Direction","Properties.Humidity","Properties.PrecipProb","Properties.Month_PPG","Properties.Month_FPOpp","Properties.Month_FPSnap","Properties.Month_Salary_Change","Properties.Month_X1","Properties.Month_X2","Properties.Month_X0","Properties.Month_Count","Properties.Season_PPG","Properties.Season_FPOpp","Properties.Season_FPSnap","Properties.Season_Plus_Minus","Properties.Season_Salary_Change","Properties.Season_X1","Properties.Season_X2","Properties.Season_X0","Properties.Season_Count","Properties.ExpectedSacksPct","Properties.OppPlusMinusPct","Properties.ProjPlaysPct","Properties.MktShrPct","Properties.CeilingPct","Properties.ProjPct","Properties.PtPerDPct","Properties.FloorPct","Properties.FloorPtPerDPct","Properties.ProjPlusMinusPct","Properties.Vegas","Properties.Salary_Movement","Properties.Consistency","Properties.Upside","Properties.Pro_Pct","Properties.RushingFantasyPct","Properties.Plus_Minus","Properties.Season_PPG_Percentile","Properties.ActualPoints","Properties.SourceId","Properties.IsProjected","Properties.PositionId","Properties.PlayerId","Properties.EventTeamId","Properties.EventId","Properties.FantasyResultId","Properties.FullName"
"1","68.25","0","0","40.2","2918","397806","103","0","0","0","FALSE","WR","WR","WR","ARI","","0","0","1","5400","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","68.25","Larry Fitzgerald","5400","WR","ARI","@CHI","-1","13.6","18.6","8.6","1.44","2.5","11.48","7","0","9","5-8","1.9","61","23.8","21.8","0.8","-2","45.5","75","2.9","45.47","43.56","6.34","1.75","3.38","7.67","20.9","9.5","23.6","0","0","91.5","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"7","4","61","25","12.9","0.2","8.3","7.53","0.69","0.08","0",NA,"11.1",NA,"3.46","2","15.04","50","68","2","In","0.52","0","14.7","1.84","0.25","-100","100","0","0","1","12.2","1.64","0.2","0.8","-100","46","23","30","13","88","73","15","59","80","80","70","81","40","66","70","75","41","40","93",NA,"64","76","40.2","4","TRUE","103","2918","28975101","2897510","397806",""
"2","76.1","0","0","39.5","1674","397894","103","0","0","0","FALSE","WR","WR","WR","PIT","","0","0","1","8800","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","76.1","Antonio Brown","8800","WR","PIT","SF","-1","23.8","32.1","15.5","1.99","2.7","19.28","11","0","7","26-30","1.3","67","26","20","0.7","-6","46","62","2.13","51.36","42.77","6.2","1.32","4.99","8.03","30.6","39.4","34.3","0","0.2","95.5","0","0","1","100","10",NA,"0.1","15.8","1","50","50","0",NA,NA,NA,"0","0","0","1.5","0","50","11","8","108","31","12.9","0.9","9.4","8.93","2.4","1.07","0.73",NA,"25.7",NA,"4.31","3.09","21.6","50","68","2","Out","0.53","0","31.3","2.61","0.46","-100","0","100","0","1","26.8","2.24","0.4","6.2","-100","26","60","13","15","98","58","55","91","99","99","81","99","48","72","85","75","96","89","99",NA,"96","99","39.5","4","TRUE","103","1674","28975402","2897540","397894",""
"3","74.25","0","0","36.5","6294","397973","103","0","0","0","FALSE","WR","WR","WR","JAX","","0","0","1","4900","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","74.25","Allen Robinson","4900","WR","JAX","MIA","-1","13.7","19.1","8.3","2.96","2.8","10.34","8","0","16","0-1","1.7","58","18.8","23.8","1","5","42.5","18","1.22","50.92","38.7","8.15","0.64","3.58","7.62","24.2","22.2","23.4","0","0","87.1","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"8","4","55","24","11.4","0.2","6.4","9.93","0.67","0.22","0.22",NA,"0",NA,"5.2","2.8","16.11","50","86","3","In","0.55","0","3.7","0.62","0.06","-500","0","0","100","1","12","1.38","0.21","3.1","-500","33","55","11","9","94","67","29","75","81","80","85","79","44","83","22","88","91","90","96",NA,"86","75","36.5","4","TRUE","103","6294","28975702","2897570","397973",""
"4","49.95","0","0","35.5","1386","397737","103","0","0","0","FALSE","WR","WR","WR","CLE","","0","0","1","3400","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","49.95","Travis Benjamin","3400","WR","CLE","TEN","-1","6.8","10.2","3.4","0.32","2","6.9","3","0","64","0-1","1.1","25","21","20","-1","-1","41","26","3.72","41.9","49.58","4.66","1.97","3.34","6.2","9.1","27.3","10.8","0","0.1","38.5","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0","0.5","0","50","2","1","25","18","20.9","0.2","10.9","10","0.47","0.2","0.13",NA,"28.6",NA,"4.46","3.18","17.33","50","66","11","In","0.6","0","17.9","5.97","0.39","400","0","100","0","1","4.9","1.68","0.2","-0.7","400","46","20","33","15","79","52","72","32","45","44","45","42","27","52","44","16","37","47","57",NA,"48","38","35.5","4","TRUE","103","1386","28974802","2897480","397737",""
"5","67.7","0","0","33.9","2730","397783","103","0","0","0","FALSE","WR","WR","WR","NE","","0","0","1","6700","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","67.7","Julian Edelman","6700","WR","NE","@BUF","-1","17.4","23.2","11.6","1.55","2.6","14.46","8","0","19",NA,"0.3","55","21.5","23.5","-1.3","2","45","69","2.21","46.49","44.68","6.64","1.3","3.02","7.5","26.8","8.6","23.4","0","5.3","79.1","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","5","5","9.1","0","100","10","7","68","21","9.8","0.2","6.5","8.6","1.46","0.69","0.54",NA,"10.5",NA,"4.43","2.88","17.83","50","65","4","Out","0.51","0","21.6","1.66","0.45","100","0","100","0","1","16.5","1.54","0.3","2.9","100","30","46","23","13","13","32","46","61","92","92","76","94","44","67","49","25","76","65","96",NA,"85","89","33.9","4","TRUE","103","2730","28975001","2897500","397783",""
"6","55","0","0","30.6","1343","397713","103","0","0","0","FALSE","WR","WR","WR","NYG","","0","0","1","8800","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","55","Odell Beckham","8800","WR","NYG","ATL","-1","19.9","26.9","12.9","-1.91","2.3","19.28","8","0","2",NA,"1.8","63","25.8","23.8","-0.7","-2","49.5","54","3.75","50.69","44.91","8.28","2.1","4.29","7.88","27.9","57.1","36.6","0","2.9","91.6","0","0","0","0","0",NA,"0","3","0","0","100","0",NA,NA,NA,"0","2","2","5","0","57.1","10","7","103","38","14.1","0.9","9.6","7.67","2.31","0.69","0.31","0","31","0","4.67","2.73","20.87","50","74","6","Out","0.43","0","9.4","1.18","0.16","-400","0","0","100","1","25.1","2.24","0.4","10","-400","15","69","15","13","99","69","90","99","96","96","58","96","38","30","84","85","96","96","96",NA,"99","98","30.6","4","TRUE","103","1343","28974702","2897470","397713",""
"7","52.4","0","0","29.5","4286","397703","103","0","0","0","FALSE","WR","WR","WR","ATL","","0","0","1","8900","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","52.4","Julio Jones","8900","WR","ATL","@NYG","-1","20.6","27.8","13.4","-1.49","2.3","19.51","10","0","2","21-25","0","57","23.8","25.8","-0.7","2","49.5","46","3.1","54.84","46.67","3.88","1.8","4.04","8.01","27.8","23.8","36.8","0","0.1","83.6","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0","1","0","0","10","6","105","30","15.2","0.4","9.6","10.29","0.92","0.15","0.15",NA,"8.3",NA,"5.5","2.79","20.83","50","74","6","Out","0.43","0","38.1","3.46","0.65","-400","0","100","0","1","21.2","1.94","0.37","2.3","-400","23","30","46","13","0","22","37","91","97","97","58","97","38","35","70","85","76","52","99",NA,"80","96","29.5","4","TRUE","103","4286","28974701","2897470","397703",""
"8","67.95","0","0","29.1","2322","397944","103","0","0","0","FALSE","WR","WR","WR","OAK","","0","0","1","4100","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","67.95","Michael Crabtree","4100","WR","OAK","BAL","-1","10.8","14.9","6.7","2.33","2.6","8.5","4","0","32","0-1","2.2","45","18","24","-0.5","6","42","17","1.53","46.37","44.91","3.82","0.84","4.81","7.4","21.9","15.8","19.9","0","0.2","68","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0","4","0","100","6","4","41","20","9.8","0.2","6.1","11.43","0.6","0.13","0.13",NA,"11.1",NA,"5.64","3.23","19.38","50","89","4","To Left","0.28","0","8.7","1.09","0.17","-300","100","0","0","1","9.7","1.4","0.22","-1.1","-300","53","13","33","15","88","76","37","44","64","66","76","68","40","77","15","83","37","37","69",NA,"44","64","29.1","4","TRUE","103","2322","28975602","2897560","397944",""
"9","47.9","0","0","29","6866","397890","103","0","0","0","FALSE","WR","WR","WR","SF","","0","0","1","5400","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","47.9","Torrey Smith","5400","WR","SF","@PIT","-1","10.8","15.6","6","-1.36","2","11.48","4","0","9","0-1","2.5","47","20","26","1.2","6","46","38","4.58","52.29","45.12","8.06","2.35","3.58","6.85","17.8","45.8","19.7","0","0","71.4","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"5","3","47","22","15.6","0.7","8","7.64","1.07","0.33","0.07",NA,"43.8",NA,"4.64","3.09","15.89","50","68","2","Out","0.53","0","2.1","0.7","0.05","-500","0","0","100","1","12.3","2.16","0.26","1.8","-500","20","46","33","15","24","83","7","63","67","66","45","62","31","35","34","88","84","81","69",NA,"74","76","29","4","TRUE","103","6866","28975401","2897540","397890",""
"10","46.8","0","0","28.7","6526","397285","103","0","0","0","FALSE","WR","WR","WR","DEN","","0","0","1","7600","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","46.8","Emmanuel Sanders","7600","WR","DEN","@KC","-1","15.9","21.9","9.9","-2.5","2.1","16.53","7","0","7","","1.2","63","19.5","22.5","-1.5","3","42","47","3.11","44.64","39.45","6.57","2","3.98","5.8","23.2","26.5","28.9","0","2.1","88.3","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","2","2","5.8","0","66.7","9","6","85","30","13.5","0.6","10.1","7.6","1.2","0.4","0.27",NA,"33.3",NA,"4.15","2.77","24.56","50","80","7","In","0.66","60","14.5","1.21","0.2","-300","100","0","0","1","20.1","2.13","0.32","3.1","-300","20","46","33","15","0","55","79","88","89","88","49","87","32","26","28","83","76","81","93",NA,"85","95","28.7","4","TRUE","103","6526","28968301","2896830","397285",""
