"","Score","ProjPoints","Points","ActualPoints","PlayerId","FantasyResultId","PositionId","LineupCount","CurrentExposure","ExposureProbability","IsExposureLocked","FirstPosition","Positions","Position","TeamName","FullName","Cnt","Correlation","PositionCount","Salary","IsLocked","IsExcluded","Exposure","IsLiked","Properties.IsLocked","Properties.InjuryStatus","Properties.Confirmed","Properties.IsExcluded","Properties.Score","Properties.Player_Name","Properties.Salary","Properties.Position","Properties.Team","Properties.Opposing_TeamFB","Properties.Exp","Properties.AvgPts","Properties.Ceiling","Properties.Floor","Properties.ProjPlusMinus","Properties.PtVal","Properties.ImpPts","Properties.Trend","Properties.MyTrends","Properties.Site_Salary","Properties.p_own","Properties.OppPlusMinus","Properties.OffensiveSnapsPlayed","Properties.Pts","Properties.OppPts","Properties.Run_Change","Properties.Spread","Properties.Total","Properties.SpreadPct","Properties.InterceptionPct","Properties.PassingSuccessfulPct","Properties.RushingSuccessfulAllowedPct","Properties.SackPct","Properties.TakeawayPct","Properties.TouchdownAllowedPct","Properties.YardsPerPassingAttempt","Properties.ReceivingTargetsMarketShare","Properties.ReceivingTouchdownsMarketShare","Properties.ReceivingYardsMarketShare","Properties.RushingTouchdownsMarketShare","Properties.RushingYardsMarketShare","Properties.OffensiveSnapsMarketShare","Properties.PassingCompletions","Properties.PassingAttempts","Properties.PassYards","Properties.PassingCompletionPercentage","Properties.PassingYardsPerAttempt","Properties.AdjYPA","Properties.PassingTouchdowns","Properties.PassingRating","Properties.PassingLong","Properties.PassingAttemptsRBPct","Properties.PassingAttemptsWRPct","Properties.PassingAttemptsTEPct","Properties.PassTDPct","Properties.PassINTPct","Properties.PassSackPct","Properties.RushingAttempts","Properties.RushingLong","Properties.RushYards","Properties.RushingYardsPerAttempt","Properties.RushingTouchdowns","Properties.RushingSuccessfulPct","Properties.ReceiveTgts","Properties.Receptions","Properties.ReceivingYards","Properties.ReceivingLong","Properties.ReceivingYardsPerReception","Properties.ReceivingTouchdowns","Properties.ReceivingYardsPerTarget","Properties.RedZoneSnaps","Properties.OpportunitiesRedZone","Properties.OpportunitiesRedZone10","Properties.OpportunitiesRedZone5","Properties.RushingTouchdownsRedZonePct","Properties.ReceivingTouchdownsRedZonePct","Properties.RushingSuccessfulPctRedZone","Properties.RedZoneSnaps10","Properties.RedZoneSnaps5","Properties.RedZoneTouchdownPct","Properties.WeatherRating","Properties.Temperature","Properties.Wind_Speed","Properties.Wind_Direction","Properties.Humidity","Properties.PrecipProb","Properties.Month_PPG","Properties.Month_FPOpp","Properties.Month_FPSnap","Properties.Month_Salary_Change","Properties.Month_X1","Properties.Month_X2","Properties.Month_X0","Properties.Month_Count","Properties.Season_PPG","Properties.Season_FPOpp","Properties.Season_FPSnap","Properties.Season_Plus_Minus","Properties.Season_Salary_Change","Properties.Season_X1","Properties.Season_X2","Properties.Season_X0","Properties.Season_Count","Properties.ExpectedSacksPct","Properties.OppPlusMinusPct","Properties.ProjPlaysPct","Properties.MktShrPct","Properties.CeilingPct","Properties.ProjPct","Properties.PtPerDPct","Properties.FloorPct","Properties.FloorPtPerDPct","Properties.ProjPlusMinusPct","Properties.Vegas","Properties.Salary_Movement","Properties.Consistency","Properties.Upside","Properties.Pro_Pct","Properties.RushingFantasyPct","Properties.Plus_Minus","Properties.Season_PPG_Percentile","Properties.ActualPoints","Properties.SourceId","Properties.IsProjected","Properties.PositionId","Properties.PlayerId","Properties.EventTeamId","Properties.EventId","Properties.FantasyResultId","Properties.FullName"
"1","29.8","0","0","21","8472","397288","105","0","0","0","FALSE","D","D","D","DEN","","0","0","1","2800","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","29.8","Denver Defense","2800","D","DEN","@KC","-1","7.2","13.9","0.5","-0.24","2.6","7.51","2","0","16","","-2.3",NA,"19.5","22.5","-1.5","3","42","47","3.11","44.64","39.45","6.57","2","3.98","5.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.6",NA,NA,NA,NA,NA,NA,"4.15","2.77","24.56","50","80","7","In","0.66","60","16","0",NA,"0","0","100","0","1","8.3","0",NA,"0.5","0","33","53","13","15","0","16","79","34","58","63","73","73","46","69","28","55","78","87","40",NA,"68","66","21","4","TRUE","105","8472","28968301","2896830","397288",""
"2","78.8","0","0","20","8470","397748","105","0","0","0","FALSE","D","D","D","CLE","","0","0","1","2900","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","78.8","Cleveland Defense","2900","D","CLE","TEN","-1","9.2","16.7","1.7","1.54","3.2","7.73","5","0","55","0-1","2.8",NA,"21","20","-1","-1","41","26","3.72","41.9","49.58","4.66","1.97","3.34","6.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,"4.46","3.18","17.33","50","66","11","In","0.6","0","1","0",NA,"-200","0","0","100","1","7.7","0",NA,"-0.1","-200","40","40","20","15","79","86","72","42","87","92","96","94","35","96","44","73","63","50","80",NA,"54","56","20","4","TRUE","105","8470","28974802","2897480","397748",""
"3","61.05","0","0","19","8471","397990","105","0","0","0","FALSE","D","D","D","DAL","","0","0","1","2800","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","61.05","Dallas Defense","2800","D","DAL","@PHI","-1","5.9","11.3","0.5","-1.54","2.1","7.51","1","0","16","0-1","1.5",NA,"23","30","-2","7","53","49","2.97","49.07","44.24","4.65","1.77","4.28","7.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.2",NA,NA,NA,NA,NA,NA,"4.79","3.15","21.01","50","74","6","In","0.49","0","2","0",NA,"0","0","0","100","1","7.5","0",NA,"-0.1","0","46","46","6","15","24","74","72","40","23","33","33","73","46","31","63","55","63","69","14",NA,"55","53","19","4","TRUE","105","8471","28975801","2897580","397990",""
"4","63.75","0","0","18","8463","397814","105","0","0","0","FALSE","D","D","D","ARI","","0","0","1","2800","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","63.75","Arizona Defense","2800","D","ARI","@CHI","-1","9.3","17.2","1.4","1.86","3.3","7.51","3","0","67","2-4","1",NA,"23.8","21.8","0.8","-2","45.5","75","2.9","45.47","43.56","6.34","1.75","3.38","7.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.53",NA,NA,NA,NA,NA,NA,"3.46","2","15.04","50","68","2","In","0.52","0","5","0",NA,"0","100","0","0","1","8.5","0",NA,"0.3","0","33","53","13","15","88","67","15","33","91","93","97","90","35","97","70","55","63","50","58",NA,"64","70","18","4","TRUE","105","8463","28975101","2897510","397814",""
"5","50.5","0","0","14","8484","438063","105","0","0","0","FALSE","D","D","D","NYJ","","0","0","1","2800","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","50.5","NY Jets Defense","2800","D","NYJ","@IND","-1","6","11.1","0.9","-1.44","2.1","7.51","0","0","27","0-1","0.3",NA,"19.8","25.8","-0.2","6","45.5","29","1.41","49.4","46.61","8.47","0.81","4.32","7.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.73",NA,NA,NA,NA,NA,NA,"4.2","2.67","19.08","50","72","0","","0","0","17","0",NA,"-100","0","100","0","1","5.8","0",NA,"-1.2","-100","40","26","33","15","0","56","37","24","20","36","33","82","48","33","31","64","47","29","50",NA,"31","24","14","4","TRUE","105","8484","28976001","2897600","438063",""
"6","68.65","0","0","13","8481","397788","105","0","0","0","FALSE","D","D","D","NE","","0","0","1","2900","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","68.65","New England Defense","2900","D","NE","@BUF","-1","8.4","16","0.8","0.74","2.9","7.73","4","0","16","0-1","1.5",NA,"21.5","23.5","-1.3","2","45","69","2.21","46.49","44.68","6.64","1.3","3.02","7.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.6",NA,NA,NA,NA,NA,NA,"4.43","2.88","17.83","50","65","4","Out","0.51","0","5","0",NA,"200","100","0","0","1","8.2","0",NA,"-0.1","200","46","40","13","15","13","74","46","20","80","84","88","81","48","89","49","28","47","69","70",NA,"54","65","13","4","TRUE","105","8481","28975001","2897500","397788",""
"7","47.9","0","0","13","8492","397866","105","0","0","0","FALSE","D","D","D","TB","","0","0","1","2600","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","47.9","Tampa Bay Defense","2600","D","TB","@NO","-1","5.7","11.1","0.3","-1.3","2.2","7.07","0","0","16","0-1","0.3",NA,"18.8","28.3","-0.2","9.5","47","32","2.66","53.07","40.8","6.76","1.47","4.61","7.59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.14",NA,NA,NA,NA,NA,NA,"5.31","3.5","21.83","50","72","0",NA,"0","0","0","0",NA,"-200","0","0","100","1","6.2","0",NA,"-0.8","-200","64","14","21","14","98","56","7","39","20","29","40","66","46","37","22","73","34","15","50",NA,"41","30","13","4","TRUE","105","8492","28975301","2897530","397866",""
"8","31.8","0","0","11","8478","397300","105","0","0","0","FALSE","D","D","D","KC","","0","0","1","2900","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","31.8","Kansas City Defense","2900","D","KC","DEN","-1","3.8","8.3","-0.7","-3.86","1.3","7.73","3","0","27","","-2.1",NA,"22.5","19.5","-1","-3","42","53","1.31","45.4","52.14","8.63","0.76","2.58","6.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.2",NA,NA,NA,NA,NA,NA,"5.36","3.08","11.11","50","80","7","In","0.66","60","10","0",NA,"-100","0","100","0","1","8.2","0",NA,"0.4","-100","46","40","13","15","94","18","7","67","4","4","3","22","46","3","59","64","63","69","58",NA,"64","65","11","4","TRUE","105","8478","28968302","2896830","397300",""
"9","66.75","0","0","11","8469","397774","105","0","0","0","FALSE","D","D","D","CIN","","0","0","1","3000","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","66.75","Cincinnati Defense","3000","D","CIN","SD","-1","6.9","13.4","0.4","-0.97","2.3","7.94","2","0","41","0-1","2",NA,"25.5","22","1","-3.5","47.5","59","3.38","51.89","47.6","3.38","1.77","3.53","6.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.86",NA,NA,NA,NA,NA,NA,"5","3.78","20.16","50","72","5","In","0.45","0","10","0",NA,"-200","0","100","0","1","6.6","0",NA,"-1.3","-200","40","40","20","15","3","79","29","31","52","57","47","70","46","47","82","73","47","50","40",NA,"31","37","11","4","TRUE","105","8469","28974902","2897490","397774",""
"10","46.4","0","0","8","8480","397854","105","0","0","0","FALSE","D","D","D","MIN","","0","0","1","2800","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","46.4","Minnesota Defense","2800","D","MIN","DET","-1","6.9","14","-0.2","-0.54","2.5","7.51","2","0","41","0-1","-0.1",NA,"23.3","20.8","-0.2","-2.5","44","36","2.19","48.71","51.86","7.36","1.19","4.07","7.02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.93",NA,NA,NA,NA,NA,NA,"3.4","2.33","19.4","50","68","9","In","0.54","0","6","0",NA,"0","100","0","0","1","7.5","0",NA,"0","0","46","26","26","15","67","50","10","50","59","57","65","45","46","59","66","55","17","50","40",NA,"55","53","8","4","TRUE","105","8480","28975202","2897520","397854",""
