"","Score","ProjPoints","Points","ActualPoints","PlayerId","FantasyResultId","PositionId","LineupCount","CurrentExposure","ExposureProbability","IsExposureLocked","FirstPosition","Positions","Position","TeamName","FullName","Cnt","Correlation","PositionCount","Salary","IsLocked","IsExcluded","Exposure","IsLiked","Properties.IsLocked","Properties.InjuryStatus","Properties.Confirmed","Properties.IsExcluded","Properties.Score","Properties.Player_Name","Properties.Salary","Properties.Position","Properties.Team","Properties.Opposing_TeamFB","Properties.Exp","Properties.AvgPts","Properties.Ceiling","Properties.Floor","Properties.ProjPlusMinus","Properties.PtVal","Properties.ImpPts","Properties.Trend","Properties.MyTrends","Properties.Site_Salary","Properties.p_own","Properties.OppPlusMinus","Properties.OffensiveSnapsPlayed","Properties.Pts","Properties.OppPts","Properties.Run_Change","Properties.Spread","Properties.Total","Properties.SpreadPct","Properties.InterceptionPct","Properties.PassingSuccessfulPct","Properties.RushingSuccessfulAllowedPct","Properties.SackPct","Properties.TakeawayPct","Properties.TouchdownAllowedPct","Properties.YardsPerPassingAttempt","Properties.ReceivingTargetsMarketShare","Properties.ReceivingTouchdownsMarketShare","Properties.ReceivingYardsMarketShare","Properties.RushingTouchdownsMarketShare","Properties.RushingYardsMarketShare","Properties.OffensiveSnapsMarketShare","Properties.PassingCompletions","Properties.PassingAttempts","Properties.PassYards","Properties.PassingCompletionPercentage","Properties.PassingYardsPerAttempt","Properties.AdjYPA","Properties.PassingTouchdowns","Properties.PassingRating","Properties.PassingLong","Properties.PassingAttemptsRBPct","Properties.PassingAttemptsWRPct","Properties.PassingAttemptsTEPct","Properties.PassTDPct","Properties.PassINTPct","Properties.PassSackPct","Properties.RushingAttempts","Properties.RushingLong","Properties.RushYards","Properties.RushingYardsPerAttempt","Properties.RushingTouchdowns","Properties.RushingSuccessfulPct","Properties.ReceiveTgts","Properties.Receptions","Properties.ReceivingYards","Properties.ReceivingLong","Properties.ReceivingYardsPerReception","Properties.ReceivingTouchdowns","Properties.ReceivingYardsPerTarget","Properties.RedZoneSnaps","Properties.OpportunitiesRedZone","Properties.OpportunitiesRedZone10","Properties.OpportunitiesRedZone5","Properties.RushingTouchdownsRedZonePct","Properties.ReceivingTouchdownsRedZonePct","Properties.RushingSuccessfulPctRedZone","Properties.RedZoneSnaps10","Properties.RedZoneSnaps5","Properties.RedZoneTouchdownPct","Properties.WeatherRating","Properties.Temperature","Properties.Wind_Speed","Properties.Wind_Direction","Properties.Humidity","Properties.PrecipProb","Properties.Month_PPG","Properties.Month_FPOpp","Properties.Month_FPSnap","Properties.Month_Salary_Change","Properties.Month_X1","Properties.Month_X2","Properties.Month_X0","Properties.Month_Count","Properties.Season_PPG","Properties.Season_FPOpp","Properties.Season_FPSnap","Properties.Season_Plus_Minus","Properties.Season_Salary_Change","Properties.Season_X1","Properties.Season_X2","Properties.Season_X0","Properties.Season_Count","Properties.ExpectedSacksPct","Properties.OppPlusMinusPct","Properties.ProjPlaysPct","Properties.MktShrPct","Properties.CeilingPct","Properties.ProjPct","Properties.PtPerDPct","Properties.FloorPct","Properties.FloorPtPerDPct","Properties.ProjPlusMinusPct","Properties.Vegas","Properties.Salary_Movement","Properties.Consistency","Properties.Upside","Properties.Pro_Pct","Properties.RushingFantasyPct","Properties.Plus_Minus","Properties.Season_PPG_Percentile","Properties.ActualPoints","Properties.SourceId","Properties.IsProjected","Properties.PositionId","Properties.PlayerId","Properties.EventTeamId","Properties.EventId","Properties.FantasyResultId","Properties.FullName"
"1","79.6","0","0","28","8463","405933","105","0","0","0","FALSE","D","D","D","ARI","","0","0","1","3100","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","79.6","Arizona Defense","3100","D","ARI","SF","-1","8.6","16.7","0.5","0.51","2.8","8.16","7","0","41","0-1","2.1",NA,"26","19","0.7","-7","45","69","3.29","43.33","43.51","6.58","1.97","3.49","7.74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.07",NA,NA,NA,NA,NA,NA,"3.23","2","15.09","50","72","0","","0","0","11.5","0",NA,"300","50","50","0","2","9.5","0",NA,"1.3","300","26","60","13","15","67","81","7","31","87","86","84","73","46","85","85","19","78","69","94",NA,"80","81","28","4","TRUE","105","8463","29063602","2906360","405933",""
"2","80.4","0","0","18","8490","405982","105","0","0","0","FALSE","D","D","D","SEA","","0","0","1","3400","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","80.4","Seattle Defense","3400","D","SEA","CHI","-1","10.4","19.2","1.6","1.66","3.1","8.81","7","0","76","0-1","1.7",NA,"30","13.5","0.2","-16.5","43.5","69","2.45","45.66","43.7","8.02","1.38","3.1","6.61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.93",NA,NA,NA,NA,NA,NA,"4.29","3","18.27","50","62","6","Out","0.56","0","11.5","0",NA,"0","50","50","0","2","10.4","0",NA,"1.7","0","20","66","13","15","30","76","29","62","98","98","94","93","35","96","97","55","88","87","94",NA,"84","88","18","4","TRUE","105","8490","29063802","2906380","405982",""
"3","62.35","0","0","16","8486","405827","105","0","0","0","FALSE","D","D","D","PHI","","0","0","1","2700","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","62.35","Philadelphia Defense","2700","D","PHI","@NYJ","-1","9.6","16.6","2.6","2.38","3.6","7.29","3","0","55","0-1","0.4",NA,"22","25","-1.8","3","47","46","2.25","45.88","45.9","9.36","1.23","4.06","8.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.47",NA,NA,NA,NA,NA,NA,"5.23","2.58","15.75","50","68","3","In","0.63","0","6.5","0",NA,"0","100","0","0","2","12","0",NA,"3.7","0","46","46","6","15","84","58","64","92","86","95","99","99","56","98","55","55","78","93","58",NA,"96","96","16","4","TRUE","105","8486","29063201","2906320","405827",""
"4","54.85","0","0","16","8472","405996","105","0","0","0","FALSE","D","D","D","DEN","","0","0","1","3000","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","54.85","Denver Defense","3000","D","DEN","@DET","-1","8.9","16.5","1.3","1.03","3","7.94","4","0","41","0-1","-0.4",NA,"24","21","0","-3","45","72","3.35","44.01","38.24","6.87","2.15","4.06","5.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.6",NA,NA,NA,NA,NA,NA,"4.08","2.77","23.68","50","72","0",NA,"0","0","18.5","0",NA,"200","0","100","0","2","9.3","0",NA,"1.5","200","26","60","13","15","0","44","72","45","85","89","92","90","51","92","72","28","88","93","70",NA,"81","79","16","4","TRUE","105","8472","29063901","2906390","405996",""
"5","66","0","0","15","8480","405886","105","0","0","0","FALSE","D","D","D","MIN","","0","0","1","2800","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","66","Minnesota Defense","2800","D","MIN","SD","-1","6.6","12.9","0.3","-0.84","2.4","7.51","1","0","41","0-1","2.6",NA,"23.8","21.8","-0.2","-2","45.5","50","2.3","47.6","51.69","7.1","1.29","3.96","6.77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.07",NA,NA,NA,NA,NA,NA,"3.47","2.5","19.12","50","77","8","In","0.51","0","7","0",NA,"0","100","0","0","2","7.8","0",NA,"0.2","0","46","26","26","15","7","85","15","59","45","50","57","66","46","49","70","55","32","50","14",NA,"58","57","15","4","TRUE","105","8480","29063402","2906340","405886",""
"6","41.9","0","0","15","8466","405947","105","0","0","0","FALSE","D","D","D","BUF","","0","0","1","3000","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","41.9","Buffalo Defense","3000","D","BUF","@MIA","-1","9.7","17.8","1.6","1.83","3.2","7.94","3","0","27","0-1","-1.2",NA,"21.3","22.3","0.8","1","43.5","64","3.31","43.93","43.94","9.01","1.98","3.06","6.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,"3.5","2.4","20.95","50","81","1","Right To Left","0.81","45","5.5","0",NA,"100","0","50","50","2","10.2","0",NA,"2.1","100","20","60","20","15","0","31","46","43","94","95","96","93","35","97","46","36","96","69","58",NA,"87","86","15","4","TRUE","105","8466","29063701","2906370","405947",""
"7","80.25","0","0","12","8483","405295","105","0","0","0","FALSE","D","D","D","NYG","","0","0","1","2800","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","80.25","NY Giants Defense","2800","D","NYG","WAS","-1","7.6","14.5","0.7","0.16","2.7","7.51","4","0","16","","4.1",NA,"24","21","-0.5","-3","45","69","3.09","51.16","45.75","8.11","1.75","4.36","7.84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.87",NA,NA,NA,NA,NA,NA,"4.75","2.73","22.03","50","69","4","In","0.67","0","7","0",NA,"300","0","50","50","2","7.7","0",NA,"0.3","300","46","40","13","15","84","93","46","34","66","71","78","79","48","78","72","19","32","69","70",NA,"64","56","12","4","TRUE","105","8483","29056802","2905680","405295",""
"8","81.25","0","0","12","8476","405695","105","0","0","0","FALSE","D","D","D","IND","","0","0","1","2800","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","81.25","Indianapolis Defense","2800","D","IND","@TEN","-1","8.4","16.5","0.3","0.96","3","7.51","3","0","55","0-1","3.4",NA,"25","21.5","0.5","-3.5","46.5","82","2.2","48.13","44.96","8.13","1.12","3.98","7.44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.54",NA,NA,NA,NA,NA,NA,"4.54","2.92","24.32","50","77","4","In","0.68","12","2","0",NA,"-100","50","0","50","2","7.8","0",NA,"-0.2","-100","20","60","20","15","79","90","93","37","85","84","92","66","46","91","79","64","88","69","58",NA,"52","57","12","4","TRUE","105","8476","29062701","2906270","405695",""
"9","45.95","0","0","11","8465","405759","105","0","0","0","FALSE","D","D","D","BAL","","0","0","1","2900","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","45.95","Baltimore Defense","2900","D","BAL","CIN","-1","6.6","14.5","-1.3","-1.06","2.3","7.73","1","0","55","0-1","0",NA,"23.5","22","0","-1.5","45.5","51","2.24","52.8","42.5","9.7","1.28","3.39","6.79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.93",NA,NA,NA,NA,NA,NA,"3.62","2.45","16","50","72","6","In","0.66","0","7.5","0",NA,"200","0","50","50","2","9.5","0",NA,"1.5","200","26","66","6","15","84","52","46","43","66","50","47","6","61","43","68","28","88","29","14",NA,"82","81","11","4","TRUE","105","8465","29062902","2906290","405759",""
"10","80.85","0","0","11","8487","405899","105","0","0","0","FALSE","D","D","D","PIT","","0","0","1","3000","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","80.85","Pittsburgh Defense","3000","D","PIT","@LA","-1","7.1","13.8","0.4","-0.77","2.4","7.94","0","0","16","0-1","4.6",NA,"23.8","24.8","0.8","1","48.5","76","2.11","51.63","44.22","6.53","1.28","4.84","7.96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.87",NA,NA,NA,NA,NA,NA,"4.93","3.58","18.92","50","72","0",NA,"0","0","4.5","0",NA,"200","50","0","50","2","7.5","0",NA,"-0.1","200","40","46","13","15","18","95","72","54","56","61","57","70","46","53","70","28","78","69","50",NA,"54","53","11","4","TRUE","105","8487","29063501","2906350","405899",""
