"","Score","ProjPoints","Points","ActualPoints","PlayerId","FantasyResultId","PositionId","LineupCount","CurrentExposure","ExposureProbability","IsExposureLocked","FirstPosition","Positions","Position","TeamName","FullName","Cnt","Correlation","PositionCount","Salary","IsLocked","IsExcluded","Exposure","IsLiked","Properties.IsLocked","Properties.InjuryStatus","Properties.Confirmed","Properties.IsExcluded","Properties.Score","Properties.Player_Name","Properties.Salary","Properties.Position","Properties.Team","Properties.Opposing_TeamFB","Properties.Exp","Properties.AvgPts","Properties.Ceiling","Properties.Floor","Properties.ProjPlusMinus","Properties.PtVal","Properties.ImpPts","Properties.Trend","Properties.MyTrends","Properties.Site_Salary","Properties.p_own","Properties.OppPlusMinus","Properties.OffensiveSnapsPlayed","Properties.Pts","Properties.OppPts","Properties.Run_Change","Properties.Spread","Properties.Total","Properties.SpreadPct","Properties.InterceptionPct","Properties.PassingSuccessfulPct","Properties.RushingSuccessfulAllowedPct","Properties.SackPct","Properties.TakeawayPct","Properties.TouchdownAllowedPct","Properties.YardsPerPassingAttempt","Properties.ReceivingTargetsMarketShare","Properties.ReceivingTouchdownsMarketShare","Properties.ReceivingYardsMarketShare","Properties.RushingTouchdownsMarketShare","Properties.RushingYardsMarketShare","Properties.OffensiveSnapsMarketShare","Properties.PassingCompletions","Properties.PassingAttempts","Properties.PassYards","Properties.PassingCompletionPercentage","Properties.PassingYardsPerAttempt","Properties.AdjYPA","Properties.PassingTouchdowns","Properties.PassingRating","Properties.PassingLong","Properties.PassingAttemptsRBPct","Properties.PassingAttemptsWRPct","Properties.PassingAttemptsTEPct","Properties.PassTDPct","Properties.PassINTPct","Properties.PassSackPct","Properties.RushingAttempts","Properties.RushingLong","Properties.RushYards","Properties.RushingYardsPerAttempt","Properties.RushingTouchdowns","Properties.RushingSuccessfulPct","Properties.ReceiveTgts","Properties.Receptions","Properties.ReceivingYards","Properties.ReceivingLong","Properties.ReceivingYardsPerReception","Properties.ReceivingTouchdowns","Properties.ReceivingYardsPerTarget","Properties.RedZoneSnaps","Properties.OpportunitiesRedZone","Properties.OpportunitiesRedZone10","Properties.OpportunitiesRedZone5","Properties.RushingTouchdownsRedZonePct","Properties.ReceivingTouchdownsRedZonePct","Properties.RushingSuccessfulPctRedZone","Properties.RedZoneSnaps10","Properties.RedZoneSnaps5","Properties.RedZoneTouchdownPct","Properties.WeatherRating","Properties.Temperature","Properties.Wind_Speed","Properties.Wind_Direction","Properties.Humidity","Properties.PrecipProb","Properties.Month_PPG","Properties.Month_FPOpp","Properties.Month_FPSnap","Properties.Month_Salary_Change","Properties.Month_X1","Properties.Month_X2","Properties.Month_X0","Properties.Month_Count","Properties.Season_PPG","Properties.Season_FPOpp","Properties.Season_FPSnap","Properties.Season_Plus_Minus","Properties.Season_Salary_Change","Properties.Season_X1","Properties.Season_X2","Properties.Season_X0","Properties.Season_Count","Properties.ExpectedSacksPct","Properties.OppPlusMinusPct","Properties.ProjPlaysPct","Properties.MktShrPct","Properties.CeilingPct","Properties.ProjPct","Properties.PtPerDPct","Properties.FloorPct","Properties.FloorPtPerDPct","Properties.ProjPlusMinusPct","Properties.Vegas","Properties.Salary_Movement","Properties.Consistency","Properties.Upside","Properties.Pro_Pct","Properties.RushingFantasyPct","Properties.Plus_Minus","Properties.Season_PPG_Percentile","Properties.ActualPoints","Properties.SourceId","Properties.IsProjected","Properties.PositionId","Properties.PlayerId","Properties.EventTeamId","Properties.EventId","Properties.FantasyResultId","Properties.FullName"
"1","51.5","0","0","31.8","3873","454180","103","0","0","0","FALSE","WR","WR","WR","HOU","","0","0","1","8800","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","51.5","DeAndre Hopkins","8800","WR","HOU","NYJ","-1","19.5","26.6","12.4","-2.31","2.2","19.28","8","0","3","2-4","2.5","73","18","22","-0.5","4","40","37","3.03","44.51","41.07","7.58","1.75","3.91","6.44","30.2","34.6","35.9","0","0","96.8","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"11","6","91","23","13.6","0.6","7.7","6.67","1.87","0.53","0.2",NA,"14.3",NA,"4","2.5","19","50","72","0","","0","0","17","1.5","0.25","200","66","0","33","3","20.6","1.74","0.28","3.7","1400","26","40","33","15","59","83","90","95","96","96","53","95","35","27","15","22","64","71","96",NA,"89","96","31.8","4","TRUE","103","3873","29736602","2973660","454180",""
"2","65.15","0","0","28","4286","454508","103","0","0","0","FALSE","WR","WR","WR","ATL","","0","0","1","9300","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","65.15","Julio Jones","9300","WR","ATL","IND","-1","23.4","31.4","15.4","0.17","2.5","20.42","10","0","1","26-30","1.5","60","25.5","22","-1","-3.5","47.5","58","3.09","51.27","43.13","3.45","1.87","4.27","7.37","31.3","42.9","39.8","6.7","0","82.5","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0.1",NA,"12","8","122","35","14.6","0.6","9.7","9.93","1.57","0.93","0.43",NA,"18.2",NA,"4.73","2.54","22.82","50","72","0",NA,"0","0","29","1.85","0.44","200","66","33","0","3","26.5","2.1","0.44","5.1","0","28","42","28","14","59","63","90","98","99","99","70","99","44","50","82","22","92","75","99",NA,"94","99","28","4","TRUE","103","4286","29736502","2973650","454508",""
"3","39.35","0","0","27.9","4281","454270","103","0","0","0","FALSE","WR","WR","WR","GB","","0","0","1","5000","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","39.35","James Jones","5000","WR","GB","@MIN","-1","9.6","13.7","5.5","-1.42","1.9","10.57","2","0","4","0-1","-0.9","57","23","22","0","-1","45","57","2.84","45.18","44.94","7.37","1.64","3.72","7.14","13.3","28.6","18","0","0","83.5","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"4","3","43","23","14","0.6","8.5","9.07","0.86","0.5","0.29",NA,"41.7",NA,"5.31","3.08","20.59","50","35","5","In","0.49","0","3","0.89","0.04","-700","33","0","66","3","11","2.27","0.19","0.8","800","64","21","14","14","70","8","46","66","59","59","42","58","31","35","63","92","58","38","40",NA,"64","70","27.9","4","TRUE","103","4281","29736901","2973690","454270",""
"4","90.45","0","0","23.7","1047","455054","103","0","0","0","FALSE","WR","WR","WR","NE","","0","0","1","4000","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","90.45","Danny Amendola","4000","WR","NE","BUF","-1","17.5","23.2","11.8","9.31","4.4","8.27","7","0","95",NA,"0.5","35","27.3","20.3","-1.2","-7","47.5","68","2.46","46.05","40.85","8.26","1.52","2.71","7.1","12","6.1","11.1","0","0.8","51","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0","5.5","0","50","4","3","33","13","9.1","0.1","6.6","8.33","0.4","0.2","0.07",NA,"33.3",NA,"4.14","3.11","14.4","50","28","4","To Left","0.49","0","12.5","1.84","0.28","500","50","50","0","4","8.8","1.78","0.25","2.1","300","50","35","14","14","35","34","64","57","92","93","99","94","96","100","91","13","48","62","93",NA,"77","59","23.7","4","TRUE","103","1047","29737602","2973760","455054",""
"5","67.2","0","0","21.3","8687","454202","103","0","0","0","FALSE","WR","WR","WR","SEA","","0","0","1","3000","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","67.2","Tyler Lockett","3000","WR","SEA","SF","-1","7.3","10.9","3.7","1.95","2.4","5.98","3","0","97","0-1","2.2","37","27","13","0.7","-14","40","53","2.36","43.35","41.3","10.09","1.33","2.52","6.36","11.5","10","12.3","0","0.1","56.7","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0","1","0","0","3","2","28","15","12.4","0.1","7.4","5.07","0","0","0",NA,NA,NA,"3.5","2.14","16.9","50","47","1","To Left","0.67","0","4.2","1.25","0.11","0","100","0","0","2","7.1","2.14","0.19","1.1","0","55","33","11","9","35","76","46","35","48","47","64","44","31","72","90","72","59","76","57",NA,"68","50","21.3","4","TRUE","103","8687","29737402","2973740","454202",""
"6","39.95","0","0","19.7","4030","454282","103","0","0","0","FALSE","WR","WR","WR","WAS","","0","0","1","5100","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","39.95","DeSean Jackson","5100","WR","WAS","@CAR","-1","10.1","14.8","5.4","-1.21","2","10.79","2","0","21","0-1","-0.5","24","18.5","25.5","-0.5","7","44","38","2.06","52.06","47.65","5.56","1.14","4.71","8.22","8","10.5","11.3","0","0.6","36.2","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0","9","0","100","2","1","29","18","19.5","0.1","6.1","8.29","0.36","0.14","0",NA,"0",NA,"3.64","2.33","18.97","50","51","6","Out","0.48","0","5.5","1.49","0.21","-600","0","0","100","2","9.7","3.32","0.41","-3.9","-1700","0","37","62","8","89","12","37","80","64","61","45","57","31","36","19","90","49","44","40",NA,"18","64","19.7","4","TRUE","103","4030","29737201","2973720","454282",""
"7","68.65","0","0","19.3","6294","454371","103","0","0","0","FALSE","WR","WR","WR","JAX","","0","0","1","7000","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","68.65","Allen Robinson","7000","WR","JAX","TEN","-1","17.9","24.4","11.4","1.2","2.6","15.15","8","0","13","","1.4","62","22.3","19.3","-1.5","-3","41.5","60","1.14","51.24","41.87","7.05","0.62","4.16","7.53","25.9","36.8","31.8","0","0","90.4","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"10","5","84","32","16.8","0.8","8.2","10.33","1.33","1","0.67",NA,"50",NA,"5.33","3.5","21.94","50","71","2","To Left","0.96","26","19.7","1.9","0.3","600","33","66","0","3","18.8","1.86","0.3","5.6","1600","33","55","11","9","74","61","37","97","94","93","76","93","40","62","57","11","91","90","96",NA,"95","93","19.3","4","TRUE","103","6294","29736302","2973630","454371",""
"8","59.4","0","0","17.9","7843","454431","103","0","0","0","FALSE","WR","WR","WR","DAL","","0","0","1","4100","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","59.4","Terrance Williams","4100","WR","DAL","@MIA","-1","9.2","13.3","5.1","0.73","2.2","8.5","3","0","27","0-1","3","50","23.8","21.3","0","-2.5","45","68","2.43","49.81","48.83","5.24","1.42","3.92","7.47","14.8","15.4","15.8","0","0","76.5","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"4","2","37","21","16.2","0.3","8.6","10.07","1","0.6","0.07",NA,"13.3",NA,"5.07","3.15","17.22","50","78","7","Right To Left","0.78","79","6.5","1.53","0.14","-100","50","0","50","4","7.7","1.73","0.15","-0.1","100","46","20","33","15","50","91","55","47","57","56","53","55","31","57","70","75","55","37","57",NA,"53","54","17.9","4","TRUE","103","7843","29737101","2973710","454431",""
"9","59.8","0","0","17.2","7873","454185","103","0","0","0","FALSE","WR","WR","WR","CHI","","0","0","1","3500","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","59.8","Marquess Wilson","3500","WR","CHI","DEN","-1","9","12.9","5.1","2.23","2.6","7.13","2","0","64","0-1","-1.5","56","19.5","22","-1","2.5","41.5","51","1.96","50","50.51","6.27","1.12","3.97","7.49","12.5","9.1","12.7","0","0","83.9","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"4","2","29","17","12.8","0.1","6.5","8.93","0.33","0.07","0.07",NA,"20",NA,"3.92","2.63","22.39","50","27","5","In","0.7","0","2","0.67","0.04","-500","0","0","100","3","6.1","1.37","0.11","-0.6","0","26","33","40","15","82","4","21","49","56","56","76","55","38","76","28","88","47","60","40",NA,"48","44","17.2","4","TRUE","103","7873","29736802","2973680","454185",""
"10","84","0","0","17","2918","453946","103","0","0","0","FALSE","WR","WR","WR","ARI","","0","0","1","7200","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","84","Larry Fitzgerald","7200","WR","ARI","CIN","-1","22.1","29.9","14.3","4.83","3.1","15.61","11","0","4","9-12","-0.1","62","26","22","0.7","-4","48","58","3.24","44.95","45.19","6.1","1.9","3.89","7.29","26.6","26.9","26.2","0","0","90.4","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"9","6","74","22","11.7","0.5","8.1","7.47","1","0.77","0.23",NA,"53.8",NA,"3.86","2.4","20.54","50","72","0","","0","0","18.4","1.78","0.26","-200","33","33","33","3","17.5","1.91","0.28","3.3","1700","61","23","15","13","59","20","10","81","99","98","94","98","55","96","85","79","85","40","99",NA,"87","91","17","4","TRUE","103","2918","29737302","2973730","453946",""
