"","Score","ProjPoints","Points","ActualPoints","PlayerId","FantasyResultId","PositionId","LineupCount","CurrentExposure","ExposureProbability","IsExposureLocked","FirstPosition","Positions","Position","TeamName","FullName","Cnt","Correlation","PositionCount","Salary","IsLocked","IsExcluded","Exposure","IsLiked","Properties.IsLocked","Properties.InjuryStatus","Properties.Confirmed","Properties.IsExcluded","Properties.Score","Properties.Player_Name","Properties.Salary","Properties.Position","Properties.Team","Properties.Opposing_TeamFB","Properties.Exp","Properties.AvgPts","Properties.Ceiling","Properties.Floor","Properties.ProjPlusMinus","Properties.PtVal","Properties.ImpPts","Properties.Trend","Properties.MyTrends","Properties.Site_Salary","Properties.p_own","Properties.OppPlusMinus","Properties.OffensiveSnapsPlayed","Properties.Pts","Properties.OppPts","Properties.Run_Change","Properties.Spread","Properties.Total","Properties.SpreadPct","Properties.InterceptionPct","Properties.PassingSuccessfulPct","Properties.RushingSuccessfulAllowedPct","Properties.SackPct","Properties.TakeawayPct","Properties.TouchdownAllowedPct","Properties.YardsPerPassingAttempt","Properties.ReceivingTargetsMarketShare","Properties.ReceivingTouchdownsMarketShare","Properties.ReceivingYardsMarketShare","Properties.RushingTouchdownsMarketShare","Properties.RushingYardsMarketShare","Properties.OffensiveSnapsMarketShare","Properties.PassingCompletions","Properties.PassingAttempts","Properties.PassYards","Properties.PassingCompletionPercentage","Properties.PassingYardsPerAttempt","Properties.AdjYPA","Properties.PassingTouchdowns","Properties.PassingRating","Properties.PassingLong","Properties.PassingAttemptsRBPct","Properties.PassingAttemptsWRPct","Properties.PassingAttemptsTEPct","Properties.PassTDPct","Properties.PassINTPct","Properties.PassSackPct","Properties.RushingAttempts","Properties.RushingLong","Properties.RushYards","Properties.RushingYardsPerAttempt","Properties.RushingTouchdowns","Properties.RushingSuccessfulPct","Properties.ReceiveTgts","Properties.Receptions","Properties.ReceivingYards","Properties.ReceivingLong","Properties.ReceivingYardsPerReception","Properties.ReceivingTouchdowns","Properties.ReceivingYardsPerTarget","Properties.RedZoneSnaps","Properties.OpportunitiesRedZone","Properties.OpportunitiesRedZone10","Properties.OpportunitiesRedZone5","Properties.RushingTouchdownsRedZonePct","Properties.ReceivingTouchdownsRedZonePct","Properties.RushingSuccessfulPctRedZone","Properties.RedZoneSnaps10","Properties.RedZoneSnaps5","Properties.RedZoneTouchdownPct","Properties.WeatherRating","Properties.Temperature","Properties.Wind_Speed","Properties.Wind_Direction","Properties.Humidity","Properties.PrecipProb","Properties.Month_PPG","Properties.Month_FPOpp","Properties.Month_FPSnap","Properties.Month_Salary_Change","Properties.Month_X1","Properties.Month_X2","Properties.Month_X0","Properties.Month_Count","Properties.Season_PPG","Properties.Season_FPOpp","Properties.Season_FPSnap","Properties.Season_Plus_Minus","Properties.Season_Salary_Change","Properties.Season_X1","Properties.Season_X2","Properties.Season_X0","Properties.Season_Count","Properties.ExpectedSacksPct","Properties.OppPlusMinusPct","Properties.ProjPlaysPct","Properties.MktShrPct","Properties.CeilingPct","Properties.ProjPct","Properties.PtPerDPct","Properties.FloorPct","Properties.FloorPtPerDPct","Properties.ProjPlusMinusPct","Properties.Vegas","Properties.Salary_Movement","Properties.Consistency","Properties.Upside","Properties.Pro_Pct","Properties.RushingFantasyPct","Properties.Plus_Minus","Properties.Season_PPG_Percentile","Properties.ActualPoints","Properties.SourceId","Properties.IsProjected","Properties.PositionId","Properties.PlayerId","Properties.EventTeamId","Properties.EventId","Properties.FantasyResultId","Properties.FullName"
"1","75.75","0","0","30.9","3873","425026","103","0","0","0","FALSE","WR","WR","WR","HOU","","0","0","1","7200","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","75.75","DeAndre Hopkins","7200","WR","HOU","IND","-1","19.3","26.2","12.4","2.03","2.7","15.61","10","0","16","","1.7","71","22.5","18","0.2","-4.5","40.5","56","3.04","44.46","40.8","6.43","1.77","4.16","6.76","28.8","26.1","35.3","0","0","95.5","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"10","5","84","26","15.2","0.4","8.2","6.87","1.8","0.53","0.13",NA,"14.8",NA,"4.17","2.33","22.33","50","72","0","","0","0","24.5","1.63","0.3","-200","0","75","25","4","17.4","1.68","0.25","3.3","-200","26","40","33","15","52","67","97","85","96","96","81","95","44","73","59","79","64","81","99",NA,"87","91","30.9","4","TRUE","103","3873","29251702","2925170","425026",""
"2","52.5","0","0","28.4","1343","424512","103","0","0","0","FALSE","WR","WR","WR","NYG","","0","0","1","9000","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","52.5","Odell Beckham","9000","WR","NYG","SF","-1","19.6","26.5","12.7","-2.78","2.2","19.74","9","0","2","13-16","2.1","66","25.5","18","0.5","-7.5","43.5","65","2.64","51.22","45.57","7.91","1.5","4.06","7.68","29.1","50","36.7","0","2.6","95.2","0","0","0","0","0",NA,"0","2.6","0","0","100","0",NA,NA,NA,"0","2","2","5","0","57.1","11","7","104","39","14.1","0.9","9.3","8.33","2.13","0.67","0.27","0","29","0","4.46","2.5","19.2","50","57","2","From Right","0.69","0","17.4","1.7","0.27","-200","25","25","50","4","24.8","2.14","0.38","7.7","-200","20","60","20","15","63","75","64","91","96","96","53","96","35","24","82","79","93","93","98",NA,"98","98","28.4","4","TRUE","103","1343","29252902","2925290","424512",""
"3","65.05","0","0","27.7","1511","424672","103","0","0","0","FALSE","WR","WR","WR","SF","","0","0","1","4400","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","65.05","Anquan Boldin","4400","WR","SF","@NYG","-1","11.1","15.5","6.7","1.78","2.5","9.19","5","0","80","0-1","1.1","58","18","25.5","0","7.5","43.5","35","4.29","55.3","47.95","9.03","2.08","4.38","7.77","26.8","40","29.2","0","0.2","89.3","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0","4","0","100","8","4","58","22","12.1","0.4","7","8.79","1.33","0.27","0.2",NA,"15",NA,"5.64","3.64","21.14","50","57","2","From Right","0.69","0","8.4","1.28","0.15","-1800","0","25","75","4","13.4","1.65","0.23","1.4","-1800","20","40","40","15","59","52","37","76","67","67","70","68","38","70","15","99","76","60","79",NA,"70","80","27.7","4","TRUE","103","1511","29252901","2925290","424672",""
"4","71.15","0","0","26.2","6294","424741","103","0","0","0","FALSE","WR","WR","WR","JAX","","0","0","1","5500","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","71.15","Allen Robinson","5500","WR","JAX","@TB","-1","14.6","20.2","9","2.16","2.7","11.71","9","0","16","9-12","1.3","64","20","21","0","1","41","59","1.19","49.41","40","7.71","0.64","3.64","7.31","25","36.4","28.2","0","0","90.9","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"9","4","70","33","15.5","0.4","7.4","9.93","0.67","0.44","0.33",NA,"16.7",NA,"5.47","3","18.79","50","83","9","To Left","0.56","0","15.8","1.62","0.25","100","50","25","25","4","14.8","1.61","0.23","4.6","100","44","44","11","9","56","58","55","75","85","84","81","83","40","75","34","25","78","76","98",NA,"92","84","26.2","4","TRUE","103","6294","29252101","2925210","424741",""
"5","38.2","0","0","25.7","4150","424525","103","0","0","0","FALSE","WR","WR","WR","IND","","0","0","1","4100","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","38.2","Andre Johnson","4100","WR","IND","@HOU","-1","6.8","9.6","4","-1.67","1.7","8.5","3","0","30","","1.8","59","18","22.5","-4.3","4.5","40.5","44","1.86","48.45","45.48","7.04","0.95","4.08","7.49","25.9","13","20.4","0","0","84.3","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"8","4","47","16","10.3","0.2","4.5","9.38","1.57","0.93","0.5",NA,"13.6",NA,"5.38","3.33","23.77","50","72","0","","0","0","3","0.61","0.06","-2000","0","0","100","4","10.8","1.21","0.18","-0.9","-2000","28","21","50","14","71","69","79","70","43","44","37","46","27","32","15","99","72","38","57",NA,"46","69","25.7","4","TRUE","103","4150","29251701","2925170","424525",""
"6","56.3","0","0","25.6","3961","424646","103","0","0","0","FALSE","WR","WR","WR","JAX","","0","0","1","4500","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","56.3","Allen Hurns","4500","WR","JAX","@TB","-1","10.2","14.5","5.9","0.59","2.3","9.42","2","0","64","5-8","1.3","49","20","21","0","1","41","59","1.19","49.41","40","7.71","0.64","3.64","7.31","17.3","33.3","21.6","0","0","74.1","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"6","3","47","20","12.5","0.3","7.7","9.93","0.67","0.2","0.13",NA,"30",NA,"5.47","3","18.79","50","83","9","To Left","0.56","0","16.9","2.25","0.28","500","25","75","0","4","10.9","1.77","0.22","3.5","500","33","46","20","15","56","58","55","57","62","62","58","61","32","54","34","13","84","81","40",NA,"88","70","25.6","4","TRUE","103","3961","29252101","2925210","424646",""
"7","81.4","0","0","25","2730","424663","103","0","0","0","FALSE","WR","WR","WR","NE","","0","0","1","7000","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","81.4","Julian Edelman","7000","WR","NE","@DAL","-1","20.4","27","13.8","3.7","2.9","15.15","10","0","13","26-30","-0.1","55","29.5","21.5","1.2","-8","51","82","2.91","46.71","44.35","8.33","1.73","3.33","7.52","27","14.3","23.9","0","6.8","77","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","6","6","10","0","100","11","7","77","23","10.3","0.4","6.9","8.43","1.67","1","0.67",NA,"15",NA,"4.23","2.5","18.64","50","72","0","","0","0","25.2","1.63","0.38","300","50","50","0","2","19.3","1.65","0.35","5.3","400","25","58","16","12","37","20","64","90","96","97","89","98","55","90","96","18","81","87","99",NA,"95","94","25","4","TRUE","103","2730","29252701","2925270","424663",""
"8","64","0","0","24.7","2255","424650","103","0","0","0","FALSE","WR","WR","WR","NO","","0","0","1","5900","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","64","Brandin Cooks","5900","WR","NO","@PHI","-1","14","19.2","8.8","0.42","2.4","12.63","5","0","19","2-4","3.3","58","21.5","28","0","6.5","49.5","61","2.41","52.95","46.14","7.66","1.22","4.4","8.04","16.3","14.3","18.4","10","1","78.6","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","1","1","2.3","0.1","50","6","4","56","24","12.4","0.2","8.9","9.07","0.56","0.22","0.11","50","0","100","4.36","2.5","23.62","50","67","4","Right To Left","0.48","0","10.4","1.26","0.16","-1200","25","0","75","4","12.3","1.76","0.21","-0.9","-1200","33","22","44","9","67","95","96","68","82","82","64","82","38","53","49","97","32","39","79",NA,"46","76","24.7","4","TRUE","103","2255","29252201","2925220","424650",""
"9","88.1","0","0","23.1","6878","424912","103","0","0","0","FALSE","WR","WR","WR","NO","","0","0","1","3000","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","88.1","Willie Snead","3000","WR","NO","@PHI","-1","12","16.9","7.1","6.65","4","5.98","8","0","98","9-12","3.3","37","21.5","28","0","6.5","49.5","61","2.41","52.95","46.14","7.66","1.22","4.4","8.04","13.3","25","18.8","0","0","50.2","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"5","4","60","28","15","0.3","12.4","9.07","0.75","0","0",NA,"33.3",NA,"4.36","2.5","23.62","50","67","4","Right To Left","0.48","0","12.6","2.05","0.3",NA,"0","100","0","3","12.6","2.05","0.3","7.3",NA,"0","100","0","3","67","95","96","63","73","72","99","71","77","99","49","50","95","97","96",NA,"95","72","23.1","4","TRUE","103","6878","29252201","2925220","424912",""
"10","64.95","0","0","23.1","6526","424929","103","0","0","0","FALSE","WR","WR","WR","DEN","","0","0","1","7400","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","64.95","Emmanuel Sanders","7400","WR","DEN","@OAK","-1","18.4","25.1","11.7","0.56","2.5","16.07","8","0","5","5-8","1.2","61","24.8","19.8","0.3","-5","44.5","70","3.39","45.16","37.65","7.58","2.2","3.96","5.84","23.3","32.4","28.6","0","1.5","88.1","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","1","1","5.4","0","60","8","5","79","30","13.6","0.7","9.9","7.94","1.19","0.44","0.31",NA,"42.1",NA,"3.93","2.71","22.83","50","75","6","To Left","0.56","0","16.9","1.61","0.27","-500","50","25","25","4","19","2.1","0.31","1.1","-500","25","37","37","16","1","55","79","97","95","94","70","94","40","54","77","88","58","64","96",NA,"68","93","23.1","4","TRUE","103","6526","29252801","2925280","424929",""
