"","Score","ProjPoints","Points","ActualPoints","PlayerId","FantasyResultId","PositionId","LineupCount","CurrentExposure","ExposureProbability","IsExposureLocked","FirstPosition","Positions","Position","TeamName","FullName","Cnt","Correlation","PositionCount","Salary","IsLocked","IsExcluded","Exposure","IsLiked","Properties.IsLocked","Properties.InjuryStatus","Properties.Confirmed","Properties.IsExcluded","Properties.Score","Properties.Player_Name","Properties.Salary","Properties.Position","Properties.Team","Properties.Opposing_TeamFB","Properties.Exp","Properties.AvgPts","Properties.Ceiling","Properties.Floor","Properties.ProjPlusMinus","Properties.PtVal","Properties.ImpPts","Properties.Trend","Properties.MyTrends","Properties.Site_Salary","Properties.p_own","Properties.OppPlusMinus","Properties.OffensiveSnapsPlayed","Properties.Pts","Properties.OppPts","Properties.Run_Change","Properties.Spread","Properties.Total","Properties.SpreadPct","Properties.InterceptionPct","Properties.PassingSuccessfulPct","Properties.RushingSuccessfulAllowedPct","Properties.SackPct","Properties.TakeawayPct","Properties.TouchdownAllowedPct","Properties.YardsPerPassingAttempt","Properties.ReceivingTargetsMarketShare","Properties.ReceivingTouchdownsMarketShare","Properties.ReceivingYardsMarketShare","Properties.RushingTouchdownsMarketShare","Properties.RushingYardsMarketShare","Properties.OffensiveSnapsMarketShare","Properties.PassingCompletions","Properties.PassingAttempts","Properties.PassYards","Properties.PassingCompletionPercentage","Properties.PassingYardsPerAttempt","Properties.AdjYPA","Properties.PassingTouchdowns","Properties.PassingRating","Properties.PassingLong","Properties.PassingAttemptsRBPct","Properties.PassingAttemptsWRPct","Properties.PassingAttemptsTEPct","Properties.PassTDPct","Properties.PassINTPct","Properties.PassSackPct","Properties.RushingAttempts","Properties.RushingLong","Properties.RushYards","Properties.RushingYardsPerAttempt","Properties.RushingTouchdowns","Properties.RushingSuccessfulPct","Properties.ReceiveTgts","Properties.Receptions","Properties.ReceivingYards","Properties.ReceivingLong","Properties.ReceivingYardsPerReception","Properties.ReceivingTouchdowns","Properties.ReceivingYardsPerTarget","Properties.RedZoneSnaps","Properties.OpportunitiesRedZone","Properties.OpportunitiesRedZone10","Properties.OpportunitiesRedZone5","Properties.RushingTouchdownsRedZonePct","Properties.ReceivingTouchdownsRedZonePct","Properties.RushingSuccessfulPctRedZone","Properties.RedZoneSnaps10","Properties.RedZoneSnaps5","Properties.RedZoneTouchdownPct","Properties.WeatherRating","Properties.Temperature","Properties.Wind_Speed","Properties.Wind_Direction","Properties.Humidity","Properties.PrecipProb","Properties.Month_PPG","Properties.Month_FPOpp","Properties.Month_FPSnap","Properties.Month_Salary_Change","Properties.Month_X1","Properties.Month_X2","Properties.Month_X0","Properties.Month_Count","Properties.Season_PPG","Properties.Season_FPOpp","Properties.Season_FPSnap","Properties.Season_Plus_Minus","Properties.Season_Salary_Change","Properties.Season_X1","Properties.Season_X2","Properties.Season_X0","Properties.Season_Count","Properties.ExpectedSacksPct","Properties.OppPlusMinusPct","Properties.ProjPlaysPct","Properties.MktShrPct","Properties.CeilingPct","Properties.ProjPct","Properties.PtPerDPct","Properties.FloorPct","Properties.FloorPtPerDPct","Properties.ProjPlusMinusPct","Properties.Vegas","Properties.Salary_Movement","Properties.Consistency","Properties.Upside","Properties.Pro_Pct","Properties.RushingFantasyPct","Properties.Plus_Minus","Properties.Season_PPG_Percentile","Properties.ActualPoints","Properties.SourceId","Properties.IsProjected","Properties.PositionId","Properties.PlayerId","Properties.EventTeamId","Properties.EventId","Properties.FantasyResultId","Properties.FullName"
"1","83.84","0","0","31.7","7615","429209","104","0","0","0","FALSE","TE","TE","TE","NO","","0","0","1","2500","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","83.84","Ben Watson","2500","TE","NO","ATL","-1","8.9","12","5.8","5.65","3.6","4.38","4","0","96","","2.1","44","24.5","27.5","0.2","3","52","27","2.59","53.19","46.42","6.97","1.32","4.45","7.98","6.2","10","4.2","0","0","63.1","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"2","1","13","8","8.1","0.2","4.5","9.33","0.5","0.19","0.13",NA,"37.5",NA,"4.4","2.54","23.57","50","72","0",NA,"0","0","7.3","1.81","0.12","-500","75","25","0","4","4","1.6","0.09","-0.5","-100","43","18","37","16","58","61","72","31","75","75","98","75","75","97","76","95","52","43","48",NA,"49","48","31.7","4","TRUE","104","7615","29332102","2933210","429209",""
"2","49.22","0","0","29.1","5651","430362","104","0","0","0","FALSE","TE","TE","TE","CAR","","0","0","1","5500","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","49.22","Greg Olsen","5500","TE","CAR","@SEA","-1","12.6","16.9","8.3","0.84","2.3","10.08","11","0","4","5-8","1.8","67","17","24","-1.3","7","41","49","2.9","45.37","42.86","6.95","1.75","3.83","6.42","24.1","15","28.9","0","0","97.9","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"7","4","61","21","12.7","0.2","8","7.92","1.43","0.36","0.14",NA,"20",NA,"3.62","2.44","24.27","50","59","3","In","0.87","3","18.1","1.75","0.27","600","33","33","33","3","13.2","1.74","0.2","1.9","200","21","35","42","14","3","55","7","89","93","92","70","91","50","57","9","7","71","60","97",NA,"73","91","29.1","4","TRUE","104","5651","29333001","2933300","430362",""
"3","45.71","0","0","25","3328","429839","104","0","0","0","FALSE","TE","TE","TE","SEA","","0","0","1","5400","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","45.71","Jimmy Graham","5400","TE","SEA","CAR","-1","10","13.4","6.6","-1.48","1.9","9.89","11","0","6","0-1","0.5","49","24","17","0.2","-7","41","51","2.52","45.49","44.21","8.39","1.42","2.8","6.35","18.4","30","15.7","0","0","71.5","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"6","4","44","15","10","0.6","6.4","6.73","1.25","0.94","0.56",NA,"35",NA,"4.23","2.64","17.82","50","59","3","In","0.87","3","9.1","1.82","0.19","-400","0","25","75","4","12.3","1.85","0.25","-1.8","-200","25","31","43","16","40","28","55","92","81","81","57","81","47","34","72","94","58","63","97",NA,"30","90","25","4","TRUE","104","3328","29333002","2933300","429839",""
"4","54.34","0","0","20.8","7245","430287","104","0","0","0","FALSE","TE","TE","TE","JAX","","0","0","1","4000","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","54.34","Julius Thomas","4000","TE","JAX","HOU","-1","10.2","13.6","6.8","2.69","2.6","7.23","6","0","10","2-4","0.2","30","23","20.5","0.5","-2.5","43.5","39","1.21","49.9","41.83","7.65","0.63","3.82","7.39","6.7","10.3","5.9","0","0","43.8","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"2","1","17","11","11","0.2","5","10.2","0.46","0","0",NA,"33.3",NA,"5.4","3.13","19.61","50","69","14","In","0.65","0","4","8","0.57","-500","0","0","100","1","6.9","2.64","0.23","-4.8","-500","11","11","77","9","64","19","46","51","82","82","81","83","54","76","63","95","22","21","69",NA,"3","69","20.8","4","TRUE","104","7245","29332802","2933280","430287",""
"5","47.42","0","0","18.9","1272","430719","104","0","0","0","FALSE","TE","TE","TE","CLE","","0","0","1","4400","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","47.42","Gary Barnidge","4400","TE","CLE","DEN","-1","9.5","12.9","6.1","0.86","2.2","7.99","6","0","11","5-8","2.5","40","19","22.5","0","3.5","41.5","23","3.14","42.33","49.7","5.23","1.69","3.64","6.53","10.9","23.1","13.1","0","0","57.9","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"3","2","36","16","14.9","0.2","7.1","9.94","0.54","0.31","0.31",NA,"42.9",NA,"5","3.5","20.13","50","46","11","To Left","0.51","0","19.7","2.91","0.34","1900","25","75","0","4","8.6","2.2","0.22","4.1","1900","58","25","16","12","58","68","29","73","79","79","66","78","48","57","24","0","56","69","69",NA,"90","78","18.9","4","TRUE","104","1272","29332702","2933270","430719",""
"6","58.23","0","0","18.5","3144","430365","104","0","0","0","FALSE","TE","TE","TE","SD","","0","0","1","4600","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","58.23","Antonio Gates","4600","TE","SD","@GB","-1","13","17.2","8.8","3.79","2.8","8.37","12","0","6","26-30","-0.2","50","19.8","30.3","-0.5","10.5","50","33","1.58","49.21","47.51","4.97","0.78","4.28","7.4","17.1","44.4","21","0","0","76.1","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"6","4","55","18","11.3","0.7","8.6","11.29","1.27","0.64","0.55",NA,"57.1",NA,"6.5","3.64","14.56","50","51","4","In","0.44","0","30.2","2.75","0.53","400","0","100","0","1","14.8","2.26","0.3","4.6","400","18","54","27","11","29","14","21","78","94","94","87","94","62","86","31","11","76","88","99",NA,"93","94","18.5","4","TRUE","104","3144","29333101","2933310","430365",""
"7","62.85","0","0","17.7","7544","429625","104","0","0","0","FALSE","TE","TE","TE","TEN","","0","0","1","3600","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","62.85","Delanie Walker","3600","TE","TEN","MIA","-1","10","13.4","6.6","3.63","2.8","6.47","9","0","22","2-4","0.9","46","23.3","20.8","-0.2","-2.5","44","39","2.11","48.95","43.39","8.67","1.05","4.9","7.42","19.1","10.5","19.8","0","0","71.8","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"6","3","47","19","12.8","0.2","7.4","9.93","0.92","0.54","0.31",NA,"33.3",NA,"5.08","2.69","19.42","50","59","5","In","0.32","0","10.7","2.01","0.36","200","0","100","0","2","10.4","1.67","0.23","2.3","200","50","33","16","12","44","38","7","89","81","81","87","81","59","85","66","16","90","86","90",NA,"78","84","17.7","4","TRUE","104","7544","29332902","2933290","429625",""
"8","53.04","0","0","15.2","2136","429821","104","0","0","0","FALSE","TE","TE","TE","BUF","","0","0","1","4300","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","53.04","Charles Clay","4300","TE","BUF","CIN","-1","10.6","14.2","7","2.24","2.5","7.8","9","0","12","0-1","-0.7","55","19.8","22.8","-3.2","3","42.5","27","3.6","41.98","46.42","7.93","2.16","3.11","5.94","18.8","20","20.3","0","0","82.6","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"6","4","51","20","11.4","0.4","7.7","8.2","1.21","0.5","0.43",NA,"17.6",NA,"4.33","2.64","17.07","50","41","4","To Left","0.66","25","13.7","1.96","0.23","900","0","75","25","4","12.2","1.92","0.22","6.1","600","14","71","14","14","17","8","29","90","84","84","76","84","52","71","31","4","96","96","90",NA,"96","89","15.2","4","TRUE","104","2136","29332502","2933250","429821",""
"9","53.21","0","0","14","3415","430738","104","0","0","0","FALSE","TE","TE","TE","NE","","0","0","1","7600","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","53.21","Rob Gronkowski","7600","TE","NE","@IND","-1","18","23.6","12.4","0.28","2.4","14.07","13","0","3","21-25","4.1","63","30.8","22.8","-0.2","-8","53.5","76","3.11","45.55","42.31","7.87","1.89","3.02","7.34","22.6","38.7","29.2","0","0","88.4","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"9","5","90","32","15.4","1","10.7","8.08","1.75","0.75","0.42",NA,"42.9",NA,"4.17","2.83","16.19","50","72","0","","0","0","18.4","2.2","0.29","300","33","33","33","3","22","2.44","0.35","4.8","600","50","33","16","12","63","92","93","98","99","99","73","99","52","51","98","13","71","69","99",NA,"93","99","14","4","TRUE","104","3415","29333301","2933330","430738",""
"10","60.5","0","0","13.8","4377","430702","104","0","0","0","FALSE","TE","TE","TE","KC","","0","0","1","5000","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","60.5","Travis Kelce","5000","TE","KC","@MIN","-1","12.6","16.6","8.6","2.26","2.5","9.13","9","0","10","2-4","1.3","50","19.8","23.3","-0.7","3.5","43","32","1.03","47.25","48.95","7.22","0.6","3.47","6.64","18.8","26.7","25","5.6","0","80.3","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0.1",NA,"5","4","57","23","12.9","0.3","9.9","10.44","1","0.31","0",NA,"18.8",NA,"5.31","3","15.57","50","60","11","In","0.36","0","10.5","1.36","0.17","0","33","33","33","3","11.9","2.03","0.24","2.8","200","25","50","25","16","75","44","21","94","92","92","76","93","54","71","31","80","71","86","90",NA,"83","88","13.8","4","TRUE","104","4377","29332401","2933240","430702",""
