"","Score","ProjPoints","Points","ActualPoints","PlayerId","FantasyResultId","PositionId","LineupCount","CurrentExposure","ExposureProbability","IsExposureLocked","FirstPosition","Positions","Position","TeamName","FullName","Cnt","Correlation","PositionCount","Salary","IsLocked","IsExcluded","Exposure","IsLiked","Properties.IsLocked","Properties.InjuryStatus","Properties.Confirmed","Properties.IsExcluded","Properties.Score","Properties.Player_Name","Properties.Salary","Properties.Position","Properties.Team","Properties.Opposing_TeamFB","Properties.Exp","Properties.AvgPts","Properties.Ceiling","Properties.Floor","Properties.ProjPlusMinus","Properties.PtVal","Properties.ImpPts","Properties.Trend","Properties.MyTrends","Properties.Site_Salary","Properties.p_own","Properties.OppPlusMinus","Properties.OffensiveSnapsPlayed","Properties.Pts","Properties.OppPts","Properties.Run_Change","Properties.Spread","Properties.Total","Properties.SpreadPct","Properties.InterceptionPct","Properties.PassingSuccessfulPct","Properties.RushingSuccessfulAllowedPct","Properties.SackPct","Properties.TakeawayPct","Properties.TouchdownAllowedPct","Properties.YardsPerPassingAttempt","Properties.ReceivingTargetsMarketShare","Properties.ReceivingTouchdownsMarketShare","Properties.ReceivingYardsMarketShare","Properties.RushingTouchdownsMarketShare","Properties.RushingYardsMarketShare","Properties.OffensiveSnapsMarketShare","Properties.PassingCompletions","Properties.PassingAttempts","Properties.PassYards","Properties.PassingCompletionPercentage","Properties.PassingYardsPerAttempt","Properties.AdjYPA","Properties.PassingTouchdowns","Properties.PassingRating","Properties.PassingLong","Properties.PassingAttemptsRBPct","Properties.PassingAttemptsWRPct","Properties.PassingAttemptsTEPct","Properties.PassTDPct","Properties.PassINTPct","Properties.PassSackPct","Properties.RushingAttempts","Properties.RushingLong","Properties.RushYards","Properties.RushingYardsPerAttempt","Properties.RushingTouchdowns","Properties.RushingSuccessfulPct","Properties.ReceiveTgts","Properties.Receptions","Properties.ReceivingYards","Properties.ReceivingLong","Properties.ReceivingYardsPerReception","Properties.ReceivingTouchdowns","Properties.ReceivingYardsPerTarget","Properties.RedZoneSnaps","Properties.OpportunitiesRedZone","Properties.OpportunitiesRedZone10","Properties.OpportunitiesRedZone5","Properties.RushingTouchdownsRedZonePct","Properties.ReceivingTouchdownsRedZonePct","Properties.RushingSuccessfulPctRedZone","Properties.RedZoneSnaps10","Properties.RedZoneSnaps5","Properties.RedZoneTouchdownPct","Properties.WeatherRating","Properties.Temperature","Properties.Wind_Speed","Properties.Wind_Direction","Properties.Humidity","Properties.PrecipProb","Properties.Month_PPG","Properties.Month_FPOpp","Properties.Month_FPSnap","Properties.Month_Salary_Change","Properties.Month_X1","Properties.Month_X2","Properties.Month_X0","Properties.Month_Count","Properties.Season_PPG","Properties.Season_FPOpp","Properties.Season_FPSnap","Properties.Season_Plus_Minus","Properties.Season_Salary_Change","Properties.Season_X1","Properties.Season_X2","Properties.Season_X0","Properties.Season_Count","Properties.ExpectedSacksPct","Properties.OppPlusMinusPct","Properties.ProjPlaysPct","Properties.MktShrPct","Properties.CeilingPct","Properties.ProjPct","Properties.PtPerDPct","Properties.FloorPct","Properties.FloorPtPerDPct","Properties.ProjPlusMinusPct","Properties.Vegas","Properties.Salary_Movement","Properties.Consistency","Properties.Upside","Properties.Pro_Pct","Properties.RushingFantasyPct","Properties.Plus_Minus","Properties.Season_PPG_Percentile","Properties.ActualPoints","Properties.SourceId","Properties.IsProjected","Properties.PositionId","Properties.PlayerId","Properties.EventTeamId","Properties.EventId","Properties.FantasyResultId","Properties.FullName"
"1","65.3","0","0","39.8","3873","430762","103","0","0","0","FALSE","WR","WR","WR","HOU","","0","0","1","7700","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","65.3","DeAndre Hopkins","7700","WR","HOU","@JAX","-1","19.8","27.1","12.5","1.11","2.6","16.76","9","0","16","31-40","0.2","72","20.5","23","-1","2.5","43.5","61","2.94","44.22","41.06","6.06","1.7","4.03","6.65","30","25","38.1","0","0","95.8","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"11","6","94","27","15.3","0.4","8.6","6.87","1.8","0.53","0.13",NA,"14.8",NA,"4.08","2.33","22.33","50","69","14","In","0.65","0","24","1.57","0.3","300","0","75","25","4","19.3","1.73","0.27","5","300","26","46","26","15","61","26","99","86","97","96","76","96","40","62","39","18","76","89","98",NA,"94","94","39.8","4","TRUE","103","3873","29332801","2933280","430762",""
"2","58.1","0","0","35.5","1758","430699","103","0","0","0","FALSE","WR","WR","WR","PIT","","0","0","1","4000","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","58.1","Martavis Bryant","4000","WR","PIT","ARI","-1","9.3","13.3","5.3","1.11","2.3","8.27","2","0","95","0-1","0.6","29","19.8","25.3","-0.7","5.5","45","28","2.05","52.99","43.71","7.46","1.25","4.4","7.81","12.5","32","16.3","0","1.3","42.8","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","1","1","4","0","33.3","4","2","54","39","21.1","0.8","11.4","8.87","1","0.1","0.1",NA,"40",NA,"3.93","3.5","19.55","50","43","5","To Left","0.67","0",NA,"0",NA,NA,NA,NA,NA,NA,"13.8","2.7","0.48","3.4","0","0","55","44","9","46","37","29","88","57","57","58","57","32","62","31","50","78","90","40",NA,"88","82","35.5","4","TRUE","103","1758","29332302","2933230","430699",""
"3","52.45","0","0","32.7","1013","430422","103","0","0","0","FALSE","WR","WR","WR","SD","","0","0","1","7600","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","52.45","Keenan Allen","7600","WR","SD","@GB","-1","17.3","23.6","11","-1.1","2.3","16.53","7","0","3","0-1","1","60","19.8","30.3","-0.5","10.5","50","33","1.58","49.21","47.51","4.97","0.78","4.28","7.4","28.5","30.4","26.1","0","0","92.5","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"10","6","71","19","10.6","0.5","6.3","11.29","1","0.38","0.15",NA,"30.8",NA,"6.5","3.64","14.56","50","51","4","In","0.44","0","18","1.84","0.26","500","25","25","50","4","17.9","1.71","0.3","3.9","500","30","38","30","13","29","50","21","71","93","92","58","92","38","36","31","13","85","81","93",NA,"90","92","32.7","4","TRUE","103","1013","29333101","2933310","430422",""
"4","68.9","0","0","31.7","4101","429824","103","0","0","0","FALSE","WR","WR","WR","CHI","","0","0","1","6400","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","68.9","Alshon Jeffery","6400","WR","CHI","@DET","-1","16.3","22.2","10.4","1.3","2.6","13.78","4","0","21","2-4","1.9","44","20.8","24.3","0.5","3.5","45","45","1.64","55.42","48.79","6.75","0.9","4.88","7.93","20","34.8","21","0","0.6","67.2","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0","8","0","100","7","3","47","16","12.1","0.5","4.7","11.13","1.33","0.67","0.27",NA,"30",NA,"5.57","3.2","20.96","50","72","0",NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,"16.6","2.24","0.38","-0.1","-1900","45","18","36","11","93","73","15","79","90","90","76","89","40","63","41","50","48","33","69",NA,"54","89","31.7","4","TRUE","103","4101","29332601","2933260","429824",""
"5","62.25","0","0","31.6","1697","430746","103","0","0","0","FALSE","WR","WR","WR","ARI","","0","0","1","5200","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","62.25","John Brown","5200","WR","ARI","@PIT","-1","12","16.8","7.2","0.41","2.3","11.02","5","0","19","2-4","2.9","43","25.3","19.8","1.8","-5.5","45","72","3.65","42.43","43.72","6.43","2.16","3.29","6.98","19.8","14.8","20.3","0","0.3","66.3","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0","1.7","0","33.3","6","3","52","26","15","0.3","8","6.94","0.5","0.13","0",NA,"25",NA,"3","2","16.22","50","43","5","To Left","0.67","0","13","2.07","0.33","100","75","25","0","4","10.5","1.54","0.24","1.8","700","43","37","18","16","40","90","7","59","73","72","58","72","35","53","81","25","72","64","79",NA,"75","68","31.6","4","TRUE","103","1697","29332301","2933230","430746",""
"6","69.45","0","0","31.6","4159","430755","103","0","0","0","FALSE","WR","WR","WR","DET","","0","0","1","7300","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","69.45","Calvin Johnson","7300","WR","DET","CHI","-1","18.3","24.9","11.7","0.75","2.5","15.84","9","0","19","9-12","2.4","60","24.3","20.8","0.5","-3.5","45","55","3.01","51.04","41.71","6.4","1.8","4.59","7.61","27.2","38.9","30.3","0","0","87.9","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"11","6","80","26","13","0.5","7.8","9.27","1.38","0.38","0.23",NA,"33.3",NA,"5.64","3.58","24.46","50","72","0",NA,"0","0","15.8","1.32","0.23","-900","50","0","50","4","18.4","1.67","0.31","-1.6","-1200","30","23","46","13","81","81","37","74","94","94","70","94","40","57","74","94","41","40","98",NA,"37","92","31.6","4","TRUE","103","4159","29332602","2933260","430755",""
"7","49.85","0","0","29.7","6861","430150","103","0","0","0","FALSE","WR","WR","WR","BAL","","0","0","1","6100","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","49.85","Steve Smith","6100","WR","BAL","@SF","-1","12.4","17.4","7.4","-1.75","2","13.09","8","0","11","0-1","2.5","49","23","20.5","-0.5","-2.5","43.5","51","1.93","52.9","44","10.42","1.07","3.82","7.16","24.2","19","23.7","0","0","71.6","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"8","4","57","21","11.8","0.3","6","8.86","1.13","0.27","0.07",NA,"17.6",NA,"3.54","2.5","18.55","50","66","11","To Left","0.72","0","27","2.7","0.68","100","0","66","33","3","13.5","1.61","0.28","1.4","-300","21","35","42","14","85","83","46","69","75","74","45","73","31","31","63","25","58","62","96",NA,"70","81","29.7","4","TRUE","103","6861","29333201","2933320","430150",""
"8","59","0","0","26.1","4892","430129","103","0","0","0","FALSE","WR","WR","WR","NYJ","","0","0","1","7100","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","59","Brandon Marshall","7100","WR","NYJ","WAS","-1","16.3","21.8","10.8","-0.68","2.3","15.38","10","0","19","17-20","2","59","23.5","16","0","-7.5","39.5","50","2.7","49.39","47.83","7.86","1.47","3.69","7.1","24.9","30","30.1","0","0","87.4","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"9","6","74","29","12.4","0.5","8.2","9.08","1.45","0.36","0.09",NA,"25",NA,"4.58","2.82","13.76","50","48","9","To Left","0.38","0","25.9","2.22","0.37","700","0","100","0","3","17.7","1.88","0.3","2.9","500","9","45","45","11","0","73","21","84","89","90","58","91","38","41","68","9","77","77","99",NA,"85","91","26.1","4","TRUE","103","4892","29332202","2933220","430129",""
"9","68.55","0","0","24.6","5355","430756","103","0","0","0","FALSE","WR","WR","WR","DET","","0","0","1","3000","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","68.55","Lance Moore","3000","WR","DET","CHI","-1","7.8","11.2","4.4","2.45","2.6","5.98","4","0","58","0-1","2.4","29","24.3","20.8","0.5","-3.5","45","55","3.01","51.04","41.71","6.4","1.8","4.59","7.61","6.5","6.3","5.4","0","0","42.6","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"2","1","17","12","10.2","0.1","6.5","9.27","0.6","0.27","0.2",NA,"22.2",NA,"5.64","3.58","24.46","50","72","0",NA,"0","0","7","1.4","0.13","0","75","25","0","4","4.2","1.59","0.15","-1.2","0","60","13","26","15","81","81","37","22","49","50","76","50","38","78","74","72","23","28","69",NA,"42","34","24.6","4","TRUE","103","5355","29332602","2933260","430756",""
"10","71.4","0","0","24.5","4291","430408","103","0","0","0","FALSE","WR","WR","WR","CIN","","0","0","1","3500","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","71.4","Marvin Jones","3500","WR","CIN","@BUF","-1","9.9","14.2","5.6","3.13","2.8","7.13","2","0","80","0-1","0.6","57","22.8","19.8","0.8","-3","42.5","73","3.2","53.01","47.28","5.08","1.74","3.27","7.02","16.7","18.2","15.2","0","1.4","81.4","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","1","1","4.5","0","50","5","3","45","27","15.1","0.4","7.5","7","1.2","0","0",NA,"16.7",NA,"4.31","3.57","18.1","50","41","4","To Left","0.66","25","11.7","1.86","0.19","-100","25","75","0","4","10.1","1.8","0.18","2.6","-700","20","60","20","5","52","37","46","57","61","60","85","59","40","85","61","75","84","93","40",NA,"81","66","24.5","4","TRUE","103","4291","29332501","2933250","430408",""
