"","Score","ProjPoints","Points","ActualPoints","PlayerId","FantasyResultId","PositionId","LineupCount","CurrentExposure","ExposureProbability","IsExposureLocked","FirstPosition","Positions","Position","TeamName","FullName","Cnt","Correlation","PositionCount","Salary","IsLocked","IsExcluded","Exposure","IsLiked","Properties.IsLocked","Properties.InjuryStatus","Properties.Confirmed","Properties.IsExcluded","Properties.Score","Properties.Player_Name","Properties.Salary","Properties.Position","Properties.Team","Properties.Opposing_TeamFB","Properties.Exp","Properties.AvgPts","Properties.Ceiling","Properties.Floor","Properties.ProjPlusMinus","Properties.PtVal","Properties.ImpPts","Properties.Trend","Properties.MyTrends","Properties.Site_Salary","Properties.p_own","Properties.OppPlusMinus","Properties.OffensiveSnapsPlayed","Properties.Pts","Properties.OppPts","Properties.Run_Change","Properties.Spread","Properties.Total","Properties.SpreadPct","Properties.InterceptionPct","Properties.PassingSuccessfulPct","Properties.RushingSuccessfulAllowedPct","Properties.SackPct","Properties.TakeawayPct","Properties.TouchdownAllowedPct","Properties.YardsPerPassingAttempt","Properties.ReceivingTargetsMarketShare","Properties.ReceivingTouchdownsMarketShare","Properties.ReceivingYardsMarketShare","Properties.RushingTouchdownsMarketShare","Properties.RushingYardsMarketShare","Properties.OffensiveSnapsMarketShare","Properties.PassingCompletions","Properties.PassingAttempts","Properties.PassYards","Properties.PassingCompletionPercentage","Properties.PassingYardsPerAttempt","Properties.AdjYPA","Properties.PassingTouchdowns","Properties.PassingRating","Properties.PassingLong","Properties.PassingAttemptsRBPct","Properties.PassingAttemptsWRPct","Properties.PassingAttemptsTEPct","Properties.PassTDPct","Properties.PassINTPct","Properties.PassSackPct","Properties.RushingAttempts","Properties.RushingLong","Properties.RushYards","Properties.RushingYardsPerAttempt","Properties.RushingTouchdowns","Properties.RushingSuccessfulPct","Properties.ReceiveTgts","Properties.Receptions","Properties.ReceivingYards","Properties.ReceivingLong","Properties.ReceivingYardsPerReception","Properties.ReceivingTouchdowns","Properties.ReceivingYardsPerTarget","Properties.RedZoneSnaps","Properties.OpportunitiesRedZone","Properties.OpportunitiesRedZone10","Properties.OpportunitiesRedZone5","Properties.RushingTouchdownsRedZonePct","Properties.ReceivingTouchdownsRedZonePct","Properties.RushingSuccessfulPctRedZone","Properties.RedZoneSnaps10","Properties.RedZoneSnaps5","Properties.RedZoneTouchdownPct","Properties.WeatherRating","Properties.Temperature","Properties.Wind_Speed","Properties.Wind_Direction","Properties.Humidity","Properties.PrecipProb","Properties.Month_PPG","Properties.Month_FPOpp","Properties.Month_FPSnap","Properties.Month_Salary_Change","Properties.Month_X1","Properties.Month_X2","Properties.Month_X0","Properties.Month_Count","Properties.Season_PPG","Properties.Season_FPOpp","Properties.Season_FPSnap","Properties.Season_Plus_Minus","Properties.Season_Salary_Change","Properties.Season_X1","Properties.Season_X2","Properties.Season_X0","Properties.Season_Count","Properties.ExpectedSacksPct","Properties.OppPlusMinusPct","Properties.ProjPlaysPct","Properties.MktShrPct","Properties.CeilingPct","Properties.ProjPct","Properties.PtPerDPct","Properties.FloorPct","Properties.FloorPtPerDPct","Properties.ProjPlusMinusPct","Properties.Vegas","Properties.Salary_Movement","Properties.Consistency","Properties.Upside","Properties.Pro_Pct","Properties.RushingFantasyPct","Properties.Plus_Minus","Properties.Season_PPG_Percentile","Properties.ActualPoints","Properties.SourceId","Properties.IsProjected","Properties.PositionId","Properties.PlayerId","Properties.EventTeamId","Properties.EventId","Properties.FantasyResultId","Properties.FullName"
"1","59.6","0","0","33.7","4056","423817","103","0","0","0","FALSE","WR","WR","WR","TB","","0","0","1","4900","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","59.6","Vincent Jackson","4900","WR","TB","CAR","-1","11.8","16.8","6.8","1.06","2.4","10.34","6","0","87","0-1","0","56","18.5","21.5","0.2","3","40","21","2.86","51.91","42.86","6.3","1.55","4.42","7.33","26.5","5","29.3","0","0","88.5","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"8","4","67","24","15.3","0.1","8","9.87","1.07","0.47","0.13",NA,"6.3",NA,"5.07","3.62","22.97","50","75","8","To Left","0.81","56","9.8","1.47","0.16","-1100","33","0","66","3","12.1","1.43","0.22","-0.1","-1100","46","20","33","15","94","22","7","65","73","71","64","69","35","61","19","96","64","47","87",NA,"53","75","33.7","4","TRUE","103","4056","29161102","2916110","423817",""
"2","66.05","0","0","31.6","3961","423759","103","0","0","0","FALSE","WR","WR","WR","JAX","","0","0","1","3900","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","66.05","Allen Hurns","3900","WR","JAX","@IND","-1","10.4","14.8","6","2.5","2.7","8.04","3","0","32","2-4","1","48","19.5","23.5","0.2","4","43","36","1.21","50.71","41.39","8.08","0.64","3.67","7.45","16.9","28.6","19.5","0","0","74.3","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"5","3","41","19","12.4","0.3","7.4","10.2","0.67","0.07","0.07",NA,"20",NA,"5.53","3.07","18.3","50","71","5","In","0.61","0","11.9","2.39","0.21","-100","33","66","0","3","9.2","1.57","0.19","1.7","-100","33","40","26","15","83","50","37","52","64","63","81","62","38","78","28","75","76","71","57",NA,"74","61","31.6","4","TRUE","103","3961","29160901","2916090","423759",""
"3","60.65","0","0","29.6","1150","423970","103","0","0","0","FALSE","WR","WR","WR","LA","","0","0","1","3700","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","60.65","Tavon Austin","3700","WR","LA","@ARI","-1","9.2","12.9","5.5","1.87","2.5","7.58","2","0","64","0-1","0.8","39","18.3","25.3","0","7","43.5","23","2.29","51.41","38.82","9.15","1.32","2.92","7.47","10.9","0","7.1","25","16.6","65.1","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"2","9","15","6.5","0.2","64.1","3","2","15","9","6.9","0","5.3","7.71","0.88","0.25","0.06","30","0","90","3.92","2.5","15.74","50","72","0","","0","0","10","1.42","0.23","400","33","66","0","3","7.3","1.27","0.19","1.4","400","56","37","6","16","47","43","1","45","56","56","70","58","38","71","17","16","49","64","40",NA,"70","52","29.6","4","TRUE","103","1150","29161801","2916180","423970",""
"4","70","0","0","28.8","4823","423901","103","0","0","0","FALSE","WR","WR","WR","KC","","0","0","1","5800","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","70","Jeremy Maclin","5800","WR","KC","@CIN","-1","15.6","21.5","9.7","2.31","2.7","12.4","11","0","13","2-4","0.1","63","20.8","24.3","0.8","3.5","45","40","1.11","46.3","49.16","7.96","0.64","3.04","6.47","22.8","32","29.4","0","-0.3","87.5","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0","-2.5","0","0","8","5","81","33","14.8","0.5","9.6","11","0.93","0.33","0.13","0","30.8","0","5.47","3","13.33","50","72","4","In","0.6","0","16.8","1.74","0.26","-1100","0","33","66","3","17.5","2.09","0.28","1.5","-1100","13","33","53","15","94","24","21","92","88","88","81","86","44","77","41","96","55","60","99",NA,"72","91","28.8","4","TRUE","103","4823","29161501","2916150","423901",""
"5","52","0","0","27.7","3873","423876","103","0","0","0","FALSE","WR","WR","WR","HOU","","0","0","1","7300","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","52","DeAndre Hopkins","7300","WR","HOU","@ATL","-1","15.9","21.9","9.9","-1.65","2.2","15.84","8","0","11","9-12","1.5","70","21.8","25.8","0.8","4","47.5","31","3.14","44.95","42.5","6.1","1.86","3.8","6.71","27.5","28.6","34.9","0","0","95.7","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"9","5","78","25","14.6","0.4","8.4","7","1.33","0.53","0.13",NA,"20",NA,"4","2.22","19.05","50","72","0",NA,"0","0","23.4","1.85","0.28","-100","0","66","33","3","16.4","1.76","0.23","2.8","-100","33","33","33","15","24","63","90","83","89","88","53","87","35","32","52","75","64","71","96",NA,"83","88","27.7","4","TRUE","103","3873","29161401","2916140","423876",""
"6","73.55","0","0","25.3","3526","423887","103","0","0","0","FALSE","WR","WR","WR","ATL","","0","0","1","3700","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","73.55","Leonard Hankerson","3700","WR","ATL","HOU","-1","9.9","14","5.8","2.57","2.7","7.58","4","0","87","0-1","2.1","42","25.8","21.8","0.8","-4","47.5","69","3.08","54.35","45.33","4.35","1.84","4.1","7.86","15","16.7","12","0","0","57.3","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"5","2","34","13","12.5","0.3","4.6","9.2","0.75","0.25","0",NA,"33.3",NA,"4.93","2.64","21.74","50","72","0",NA,"0","0","10.3","1.47","0.21","700","33","66","0","3","7.7","1.4","0.18","1.8","700","25","50","25","4","4","75","79","38","60","60","81","61","40","79","84","9","36","87","69",NA,"74","54","25.3","4","TRUE","103","3526","29161402","2916140","423887",""
"7","62.7","0","0","22.8","4892","423741","103","0","0","0","FALSE","WR","WR","WR","NYJ","","0","0","1","6800","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","62.7","Brandon Marshall","6800","WR","NYJ","@MIA","-1","16.2","21.6","10.8","0.07","2.4","14.69","8","0","21",NA,"2.2","59","22.3","19.8","2.3","-2.5","42","64","2.17","51.41","46.12","7.59","1.14","4.05","7.54","23.1","27.3","26.7","0","0","88.7","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"8","5","70","27","12.5","0.5","8.3","9","1.33","0.42","0.08",NA,"25",NA,"4.29","2.75","16.67","50","62","3","In","0.63","0","24.4","2.22","0.35","200","33","66","0","3","16.7","1.87","0.28","1.8","200","8","41","50","12","0","76","55","88","89","89","64","91","40","49","57","22","72","72","96",NA,"74","89","22.8","4","TRUE","103","4892","29160801","2916080","423741",""
"8","51.45","0","0","22.3","7559","424003","103","0","0","0","FALSE","WR","WR","WR","MIN","","0","0","1","4400","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","51.45","Mike Wallace","4400","WR","MIN","@DEN","-1","10.2","14.6","5.8","0.88","2.3","9.19","2","0","21","0-1","-0.3","50","18.3","25.3","-0.2","7","43.5","38","2.01","47.79","52.04","7.63","1.13","3.48","6.74","18.4","31.8","20.9","0","0.2","77.6","0","0","0","0","0",NA,"0","2.6","0","0","100","0",NA,NA,NA,"0","0","0","2","0","50","6","3","51","22","13","0.5","8.2","9.21","1.07","0.33","0.13",NA,"37.5",NA,"3.69","2.57","17.83","50","59","4","In","0.63","33","9","1.93","0.2","-1600","66","0","33","3","12.1","1.87","0.24","0.2","-1600","46","33","20","15","7","18","4","73","63","62","58","61","32","58","17","99","64","47","40",NA,"56","75","22.3","4","TRUE","103","7559","29161901","2916190","424003",""
"9","70","0","0","19.7","6713","423881","103","0","0","0","FALSE","WR","WR","WR","HOU","","0","0","1","3500","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","70","Cecil Shorts","3500","WR","HOU","@ATL","-1","9.4","13.3","5.5","2.63","2.7","7.13","7","0","80","0-1","1.5","60","21.8","25.8","0.8","4","47.5","31","3.14","44.95","42.5","6.1","1.86","3.8","6.71","23.9","0","20.9","0","0","85.3","0","0","2","100","16",NA,"0.1","18.8","2","100","0","0",NA,NA,NA,"0","0","0",NA,"0",NA,"8","4","46","18","10.4","0","5.2","7","1.43","0.36","0.14",NA,"0",NA,"4","2.22","19.05","50","72","0",NA,"0","0","10.3","1.07","0.16","-100","0","100","0","3","9.8","1.08","0.16","1.5","-100","28","50","21","14","24","63","90","54","57","57","81","58","40","80","52","75","80","87","93",NA,"72","64","19.7","4","TRUE","103","6713","29161401","2916140","423881",""
"10","41.45","0","0","19.1","7017","423750","103","0","0","0","FALSE","WR","WR","WR","MIA","","0","0","1","3000","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","41.45","Kenny Stills","3000","WR","MIA","NYJ","-1","4.5","7","2","-0.85","1.5","5.98","3","0","91",NA,"1.4","40","19.8","22.3","-1.2","2.5","42","36","2.71","52.19","45.84","6.05","1.41","4.22","7.52","12.8","9.7","17.8","0","-0.1","56.3","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0","-2","0","0","5","3","55","25","14.5","0.2","9.4","9.79","0.27","0.13","0",NA,"25",NA,"5","3.2","18.98","50","62","3","In","0.63","0","1.7","0.62","0.05","-1700","0","0","100","3","10.9","2.04","0.27","1.3","-1700","33","33","33","15","32","61","21","83","33","32","33","30","24","39","31","99","55","60","57",NA,"70","70","19.1","4","TRUE","103","7017","29160802","2916080","423750",""
