"","Score","ProjPoints","Points","ActualPoints","PlayerId","FantasyResultId","PositionId","LineupCount","CurrentExposure","ExposureProbability","IsExposureLocked","FirstPosition","Positions","Position","TeamName","FullName","Cnt","Correlation","PositionCount","Salary","IsLocked","IsExcluded","Exposure","IsLiked","Properties.IsLocked","Properties.InjuryStatus","Properties.Confirmed","Properties.IsExcluded","Properties.Score","Properties.Player_Name","Properties.Salary","Properties.Position","Properties.Team","Properties.Opposing_TeamFB","Properties.Exp","Properties.AvgPts","Properties.Ceiling","Properties.Floor","Properties.ProjPlusMinus","Properties.PtVal","Properties.ImpPts","Properties.Trend","Properties.MyTrends","Properties.Site_Salary","Properties.p_own","Properties.OppPlusMinus","Properties.OffensiveSnapsPlayed","Properties.Pts","Properties.OppPts","Properties.Run_Change","Properties.Spread","Properties.Total","Properties.SpreadPct","Properties.InterceptionPct","Properties.PassingSuccessfulPct","Properties.RushingSuccessfulAllowedPct","Properties.SackPct","Properties.TakeawayPct","Properties.TouchdownAllowedPct","Properties.YardsPerPassingAttempt","Properties.ReceivingTargetsMarketShare","Properties.ReceivingTouchdownsMarketShare","Properties.ReceivingYardsMarketShare","Properties.RushingTouchdownsMarketShare","Properties.RushingYardsMarketShare","Properties.OffensiveSnapsMarketShare","Properties.PassingCompletions","Properties.PassingAttempts","Properties.PassYards","Properties.PassingCompletionPercentage","Properties.PassingYardsPerAttempt","Properties.AdjYPA","Properties.PassingTouchdowns","Properties.PassingRating","Properties.PassingLong","Properties.PassingAttemptsRBPct","Properties.PassingAttemptsWRPct","Properties.PassingAttemptsTEPct","Properties.PassTDPct","Properties.PassINTPct","Properties.PassSackPct","Properties.RushingAttempts","Properties.RushingLong","Properties.RushYards","Properties.RushingYardsPerAttempt","Properties.RushingTouchdowns","Properties.RushingSuccessfulPct","Properties.ReceiveTgts","Properties.Receptions","Properties.ReceivingYards","Properties.ReceivingLong","Properties.ReceivingYardsPerReception","Properties.ReceivingTouchdowns","Properties.ReceivingYardsPerTarget","Properties.RedZoneSnaps","Properties.OpportunitiesRedZone","Properties.OpportunitiesRedZone10","Properties.OpportunitiesRedZone5","Properties.RushingTouchdownsRedZonePct","Properties.ReceivingTouchdownsRedZonePct","Properties.RushingSuccessfulPctRedZone","Properties.RedZoneSnaps10","Properties.RedZoneSnaps5","Properties.RedZoneTouchdownPct","Properties.WeatherRating","Properties.Temperature","Properties.Wind_Speed","Properties.Wind_Direction","Properties.Humidity","Properties.PrecipProb","Properties.Month_PPG","Properties.Month_FPOpp","Properties.Month_FPSnap","Properties.Month_Salary_Change","Properties.Month_X1","Properties.Month_X2","Properties.Month_X0","Properties.Month_Count","Properties.Season_PPG","Properties.Season_FPOpp","Properties.Season_FPSnap","Properties.Season_Plus_Minus","Properties.Season_Salary_Change","Properties.Season_X1","Properties.Season_X2","Properties.Season_X0","Properties.Season_Count","Properties.ExpectedSacksPct","Properties.OppPlusMinusPct","Properties.ProjPlaysPct","Properties.MktShrPct","Properties.CeilingPct","Properties.ProjPct","Properties.PtPerDPct","Properties.FloorPct","Properties.FloorPtPerDPct","Properties.ProjPlusMinusPct","Properties.Vegas","Properties.Salary_Movement","Properties.Consistency","Properties.Upside","Properties.Pro_Pct","Properties.RushingFantasyPct","Properties.Plus_Minus","Properties.Season_PPG_Percentile","Properties.ActualPoints","Properties.SourceId","Properties.IsProjected","Properties.PositionId","Properties.PlayerId","Properties.EventTeamId","Properties.EventId","Properties.FantasyResultId","Properties.FullName"
"1","88.8","0","0","49.6","1674","444804","103","0","0","0","FALSE","WR","WR","WR","PIT","","0","0","1","8100","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","88.8","Antonio Brown","8100","WR","PIT","OAK","-1","24.9","33.6","16.2","5.08","3.1","17.67","11","0","11","31-40","1.4","60","26.8","20.8","-0.2","-6","47.5","58","2.08","52.74","44.78","7.37","1.24","3.81","7.8","30.9","40","34.2","0","0.4","92.7","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0","6","0","100","10","7","94","29","12.9","0.5","9.1","10.13","1.8","0.6","0.47",NA,"25.9",NA,"4.79","3.82","17.11","50","51","0","To Left","0.46","0","12.9","1.52","0.25","-600","50","0","50","4","22","2.1","0.37","0.7","-800","33","40","26","15","39","61","46","81","99","99","94","99","55","96","89","90","84","60","99",NA,"63","97","49.6","4","TRUE","103","1674","29584902","2958490","444804",""
"2","39.95","0","0","35.2","1330","445056","103","0","0","0","FALSE","WR","WR","WR","DAL","","0","0","1","3000","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","39.95","Cole Beasley","3000","WR","DAL","PHI","-1","3.6","5.2","2","-1.75","1.2","5.98","3","0","97","0-1","3.3","29","20.3","23.3","-0.7","3","43.5","40","2.42","50.6","46.26","5.85","1.43","4.03","7.5","14.2","15.4","14.9","0","0","45.5","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"4","3","35","16","11.4","0.3","9.3","10.14","0.64","0.21","0",NA,"11.1",NA,"4.86","3.08","16.9","50","72","0","","0","0","2.3","0.78","0.06","-100","0","33","66","3","8.2","1.94","0.28","2.1","-400","14","64","21","14","64","95","72","42","27","28","28","30","24","31","37","75","92","96","57",NA,"77","56","35.2","4","TRUE","103","1330","29585902","2958590","445056",""
"3","54.75","0","0","33.8","7613","444889","103","0","0","0","FALSE","WR","WR","WR","BUF","","0","0","1","5000","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","54.75","Sammy Watkins","5000","WR","BUF","MIA","-1","10.7","15.1","6.3","-0.32","2.1","10.57","1","0","27","0-1","2.5","46","24","20","0","-4","44","53","2.74","44.24","45.6","6.76","1.64","3.58","6.23","15.1","14.3","15.2","0","0.5","68.1","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0","4","0","50","5","2","35","18","14.2","0.2","6","8.4","0.33","0.07","0",NA,"0",NA,"4.47","2.73","17.46","50","47","3","Right To Left","0.6","0","14.8","8.86","1.23","-400","100","0","0","1","9.4","1.74","0.2","-4","-2000","25","16","58","12","24","83","64","53","65","65","49","64","32","44","72","85","47","23","14",NA,"17","62","33.8","4","TRUE","103","7613","29585202","2958520","444889",""
"4","88.8","0","0","32.8","2322","444792","103","0","0","0","FALSE","WR","WR","WR","OAK","","0","0","1","4900","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","88.8","Michael Crabtree","4900","WR","OAK","@PIT","-1","16.8","22.8","10.8","6.06","3.4","10.34","11","0","19","17-20","3.3","43","20.8","26.8","-0.2","6","47.5","42","2.32","47.85","46.11","4.64","1.46","4.36","7.06","24.1","16.7","24.5","0","0","67.2","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"7","4","54","23","11.5","0.3","7.1","10.43","0.53","0.27","0.13",NA,"0",NA,"4.93","3","17.81","50","51","0","To Left","0.46","0","18","1.86","0.38","300","33","66","0","3","12.2","1.58","0.28","2.5","500","53","26","20","15","76","95","21","57","91","91","97","91","69","98","41","18","55","60","99",NA,"81","76","32.8","4","TRUE","103","2322","29584901","2958490","444792",""
"5","43.45","0","0","31.3","4987","445052","103","0","0","0","FALSE","WR","WR","WR","PHI","","0","0","1","6400","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","43.45","Jordan Matthews","6400","WR","PHI","@DAL","-1","13.1","17.9","8.3","-1.9","2.1","13.78","4","0","2","0-1","-0.3","52","23.3","20.3","-0.2","-3","43.5","60","3.73","52.26","44.72","8.06","1.91","3.88","7.8","20.5","28.6","24","0","0","73.7","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"7","4","63","23","12.9","0.4","7.9","9.07","1.07","0.2","0.07",NA,"25",NA,"5.5","2.92","17.32","50","72","0","","0","0","8.2","0.99","0.14","0","0","0","100","3","14.4","1.9","0.28","0.9","-800","26","26","46","15","84","18","72","71","77","78","49","79","32","30","66","72","64","47","69",NA,"67","83","31.3","4","TRUE","103","4987","29585901","2958590","445052",""
"6","75.3","0","0","28.1","4101","448773","103","0","0","0","FALSE","WR","WR","WR","CHI","","0","0","1","6700","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","75.3","Alshon Jeffery","6700","WR","CHI","@SD","-1","18.7","25.3","12.1","2.85","2.8","14.46","9","0","27","26-30","-0.4","45","22.8","26.3","-1","3.5","49","39","2.04","51.53","50.5","6.31","1.13","4.58","7.78","21.8","42.9","25.8","0","0.6","66.8","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0","8","0","100","8","4","60","19","13","0.6","5.5","9.47","1.53","0.67","0.33",NA,"26.1",NA,"4.85","2.89","22.54","50","60","6","To Left","0.68","6","31.2","3.59","0.74","300","0","100","0","2","21.2","2.61","0.47","4.1","-1600","30","40","30","10","82","14","15","89","95","95","85","95","48","82","61","18","72","71","98",NA,"91","96","28.1","4","TRUE","103","4101","29586001","2958600","448773",""
"7","59.3","0","0","26.7","4286","444969","103","0","0","0","FALSE","WR","WR","WR","ATL","","0","0","1","9300","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","59.3","Julio Jones","9300","WR","ATL","@SF","-1","21.8","29.3","14.3","-1.43","2.3","20.42","10","0","2","17-20","2.3","59","26.5","17","2.2","-9.5","43.5","77","3.15","52.15","44.12","4.14","1.95","4.19","7.37","30.6","40.9","39.1","6.3","0","81.9","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0.1",NA,"12","8","116","32","14.5","0.6","9.5","9.25","1.47","0.73","0.33",NA,"18.2",NA,"4.56","2.64","22.3","50","59","6","Right To Left","0.75","0","23.4","1.87","0.34","100","25","25","50","4","25.3","2.08","0.43","4.8","0","20","46","33","15","60","79","90","99","98","98","58","98","38","35","88","25","91","81","99",NA,"93","99","26.7","4","TRUE","103","4286","29585601","2958560","444969",""
"8","61.7","0","0","26.2","3961","444818","103","0","0","0","FALSE","WR","WR","WR","JAX","","0","0","1","5300","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","61.7","Allen Hurns","5300","WR","JAX","@NYJ","-1","12.5","17.5","7.5","0.62","2.4","11.25","3","0","58","2-4","2.2","54","17.3","24.8","-0.7","7.5","42","44","0.84","51.9","42.53","7.38","0.45","4.15","7.64","18.7","31.6","23.1","0","0","81.8","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"6","3","51","24","13.7","0.4","8.1","10.29","0.79","0.29","0.14",NA,"36.4",NA,"5.36","3.33","20.14","50","55","3","To Left","0.42","0","16.6","2.38","0.26","800","66","33","0","3","11.9","1.77","0.22","3.5","1300","42","42","14","14","56","76","21","63","76","75","64","74","35","56","11","8","87","75","57",NA,"88","75","26.2","4","TRUE","103","3961","29585001","2958500","444818",""
"9","75.1","0","0","25.2","2823","445008","103","0","0","0","FALSE","WR","WR","WR","TB","","0","0","1","6800","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","75.1","Mike Evans","6800","WR","TB","NYG","-1","17.9","24.4","11.4","1.77","2.6","14.69","9","0","13","13-16","2.3","49","23.8","25.3","1.5","1.5","49","27","2.39","55.47","43.39","7.75","1.3","4.6","7.48","27","47.4","28.5","0","0","75.4","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"8","4","65","21","16.3","0.6","7","10.8","1.33","0.27","0.13",NA,"20",NA,"5.6","3.43","22.22","50","78","2","From Right","0.81","59","16.1","1.86","0.34","700","0","33","66","3","16","1.93","0.33","0.1","-600","14","35","50","14","97","79","29","96","94","93","76","93","44","70","70","9","58","62","98",NA,"56","88","25.2","4","TRUE","103","2823","29585702","2958570","445008",""
"10","46.35","0","0","24.4","1756","445057","103","0","0","0","FALSE","WR","WR","WR","DAL","","0","0","1","7900","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","46.35","Dez Bryant","7900","WR","DAL","PHI","-1","15.6","21.3","9.9","-3.66","2","17.21","4","0","2","0-1","3.3","33","20.3","23.3","-0.7","3","43.5","40","2.42","50.6","46.26","5.85","1.43","4.03","7.5","15.2","38.5","22.1","0","0","51.1","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"4","3","53","23","16.6","0.7","7.6","10.14","0.57","0.36","0.29",NA,"37.5",NA,"4.86","3.08","16.9","50","72","0","","0","0","3.2","1.6","0.2","-100","0","0","100","1","20.6","4.58","0.62","1.3","-800","22","44","33","9","64","95","72","90","88","88","45","87","32","17","37","75","59","76","69",NA,"70","96","24.4","4","TRUE","103","1756","29585902","2958590","445057",""
