"","Score","ProjPoints","Points","ActualPoints","PlayerId","FantasyResultId","PositionId","LineupCount","CurrentExposure","ExposureProbability","IsExposureLocked","FirstPosition","Positions","Position","TeamName","FullName","Cnt","Correlation","PositionCount","Salary","IsLocked","IsExcluded","Exposure","IsLiked","Properties.IsLocked","Properties.InjuryStatus","Properties.Confirmed","Properties.IsExcluded","Properties.Score","Properties.Player_Name","Properties.Salary","Properties.Position","Properties.Team","Properties.Opposing_TeamFB","Properties.Exp","Properties.AvgPts","Properties.Ceiling","Properties.Floor","Properties.ProjPlusMinus","Properties.PtVal","Properties.ImpPts","Properties.Trend","Properties.MyTrends","Properties.Site_Salary","Properties.p_own","Properties.OppPlusMinus","Properties.OffensiveSnapsPlayed","Properties.Pts","Properties.OppPts","Properties.Run_Change","Properties.Spread","Properties.Total","Properties.SpreadPct","Properties.InterceptionPct","Properties.PassingSuccessfulPct","Properties.RushingSuccessfulAllowedPct","Properties.SackPct","Properties.TakeawayPct","Properties.TouchdownAllowedPct","Properties.YardsPerPassingAttempt","Properties.ReceivingTargetsMarketShare","Properties.ReceivingTouchdownsMarketShare","Properties.ReceivingYardsMarketShare","Properties.RushingTouchdownsMarketShare","Properties.RushingYardsMarketShare","Properties.OffensiveSnapsMarketShare","Properties.PassingCompletions","Properties.PassingAttempts","Properties.PassYards","Properties.PassingCompletionPercentage","Properties.PassingYardsPerAttempt","Properties.AdjYPA","Properties.PassingTouchdowns","Properties.PassingRating","Properties.PassingLong","Properties.PassingAttemptsRBPct","Properties.PassingAttemptsWRPct","Properties.PassingAttemptsTEPct","Properties.PassTDPct","Properties.PassINTPct","Properties.PassSackPct","Properties.RushingAttempts","Properties.RushingLong","Properties.RushYards","Properties.RushingYardsPerAttempt","Properties.RushingTouchdowns","Properties.RushingSuccessfulPct","Properties.ReceiveTgts","Properties.Receptions","Properties.ReceivingYards","Properties.ReceivingLong","Properties.ReceivingYardsPerReception","Properties.ReceivingTouchdowns","Properties.ReceivingYardsPerTarget","Properties.RedZoneSnaps","Properties.OpportunitiesRedZone","Properties.OpportunitiesRedZone10","Properties.OpportunitiesRedZone5","Properties.RushingTouchdownsRedZonePct","Properties.ReceivingTouchdownsRedZonePct","Properties.RushingSuccessfulPctRedZone","Properties.RedZoneSnaps10","Properties.RedZoneSnaps5","Properties.RedZoneTouchdownPct","Properties.WeatherRating","Properties.Temperature","Properties.Wind_Speed","Properties.Wind_Direction","Properties.Humidity","Properties.PrecipProb","Properties.Month_PPG","Properties.Month_FPOpp","Properties.Month_FPSnap","Properties.Month_Salary_Change","Properties.Month_X1","Properties.Month_X2","Properties.Month_X0","Properties.Month_Count","Properties.Season_PPG","Properties.Season_FPOpp","Properties.Season_FPSnap","Properties.Season_Plus_Minus","Properties.Season_Salary_Change","Properties.Season_X1","Properties.Season_X2","Properties.Season_X0","Properties.Season_Count","Properties.ExpectedSacksPct","Properties.OppPlusMinusPct","Properties.ProjPlaysPct","Properties.MktShrPct","Properties.CeilingPct","Properties.ProjPct","Properties.PtPerDPct","Properties.FloorPct","Properties.FloorPtPerDPct","Properties.ProjPlusMinusPct","Properties.Vegas","Properties.Salary_Movement","Properties.Consistency","Properties.Upside","Properties.Pro_Pct","Properties.RushingFantasyPct","Properties.Plus_Minus","Properties.Season_PPG_Percentile","Properties.ActualPoints","Properties.SourceId","Properties.IsProjected","Properties.PositionId","Properties.PlayerId","Properties.EventTeamId","Properties.EventId","Properties.FantasyResultId","Properties.FullName"
"1","60.5","0","0","38.1","4286","390383","103","0","0","0","FALSE","WR","WR","WR","ATL","","0","0","1","9300","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","60.5","Julio Jones","9300","WR","ATL","PHI","-1","22.2","29.9","14.5","-1.03","2.4","20.42","6","0","0","21-25","2.4","57","25.8","29.3","-0.2","3.5","55","29","2.86","53.24","46.21","4.39","1.6","4.02","8.16","28.3","26.1","36.9","0","0.1","84.4","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0","1","0","0","11","6","105","30","15.2","0.4","9.5","10.2","1.07","0.14","0.07",NA,"13.3",NA,"5.4","2.8","19.61","50","72","0",NA,"0","0",NA,"0",NA,"0",NA,NA,NA,NA,"21.3","1.92","0.37","2.8","0","23","30","46","13",NA,"81","85","97","99","99","64","99","40","37","84","72","76","52","87",NA,"83","96","38.1","4","TRUE","103","4286","27404102","2740410","390383",""
"2","52.85","0","0","34.6","1013","389555","103","0","0","0","FALSE","WR","WR","WR","SD","","0","0","1","7100","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","52.85","Keenan Allen","7100","WR","SD","DET","-1","15.7","21.6","9.8","-1.28","2.2","15.38","5","0","16","2-4","0.6","59","24.5","21","1","-3.5","45.5","50","1.51","49.24","47.57","5.18","0.79","4","6.88","25.3","15.4","21.9","0","0","91.1","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"8","5","57","16","10.4","0.3","6.3","10.86","1","0.38","0.15",NA,"23.1",NA,"6.27","3.78","15.13","50","84","5","Right To Left","0.53","0",NA,"0",NA,"0",NA,NA,NA,NA,"13.7","1.58","0.23","1.2","0","30","30","38","13",NA,"37","15","58","89","88","53","87","35","36","76","72","64","65","79",NA,"69","81","34.6","4","TRUE","103","1013","27403602","2740360","389555",""
"3","42.2","0","0","32.8","3873","389639","103","0","0","0","FALSE","WR","WR","WR","HOU","","0","0","1","7400","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","42.2","DeAndre Hopkins","7400","WR","HOU","KC","-1","14.6","20.3","8.9","-3.24","2","16.07","7","0","7","2-4","0.8","66","20","21","-1.8","1","41","43","3.44","45.7","45.84","5.84","2.05","3.88","6.63","26.7","23.8","34.4","0","0","95.1","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"8","4","74","27","15.6","0.3","9","8.07","1","0.33","0",NA,"13.3",NA,"4","2.18","19.01","50","72","0","","0","0",NA,"0",NA,"0",NA,NA,NA,NA,"15","1.85","0.23","2.7","0","40","33","26","15",NA,"43","64","78","85","84","45","82","31","21","34","72","76","71","93",NA,"83","85","32.8","4","TRUE","103","3873","27402902","2740290","389639",""
"4","73.05","0","0","31.3","1674","389398","103","0","0","0","FALSE","WR","WR","WR","PIT","","0","0","1","8900","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","73.05","Antonio Brown","8900","WR","PIT","@NE","-1","24.6","33.1","16.1","2.51","2.8","19.51","8","0","7","","-0.8","66","21.8","29.3","-1.2","7.5","51","35","2.14","50.49","42.43","5.85","1.31","4.71","7.84","30.8","37.5","34.3","0","0.8","95.2","0","0","1","100","10",NA,"0.1","15.8","1","50","50","0",NA,NA,NA,"0","0","0","3.3","0","50","11","8","105","30","12.8","0.8","9.1","9.79","2.53","1.07","0.73","0","22.2","0","4.85","3.73","18.25","50","63","3","In","0.96","52",NA,"0",NA,"0",NA,NA,NA,NA,"25.8","2.14","0.39","5.5","0","33","53","13","15",NA,"9","64","97","99","99","85","99","48","79","52","72","93","81","96",NA,"95","99","31.3","4","TRUE","103","1674","27402701","2740270","389398",""
"5","49.2","0","0","23.2","4987","390398","103","0","0","0","FALSE","WR","WR","WR","PHI","","0","0","1","7200","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","49.2","Jordan Matthews","7200","WR","PHI","@ATL","-1","14.4","19.5","9.3","-2.87","2","15.61","3","0","0","17-20","2.1","47","29.3","25.8","2.3","-3.5","55","71","2.19","45.99","46.33","8.39","1.22","4.41","7.9","17.4","32","19.6","0","0","64.9","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"6","4","55","22","12.8","0.5","7.8","9.2","1.07","0.07","0",NA,"37.5",NA,"5.62","2.92","18.12","50","72","0",NA,"0","0",NA,"0",NA,"0",NA,NA,NA,NA,"13.7","2.08","0.29","3.9","0","33","46","20","15",NA,"75","93","68","83","83","45","85","32","24","96","72","91","81","57",NA,"90","81","23.2","4","TRUE","103","4987","27404101","2740410","390398",""
"6","57.95","0","0","23.1","7961","389217","103","0","0","0","FALSE","WR","WR","WR","TEN","","0","0","1","5100","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","57.95","Kendall Wright","5100","WR","TEN","@TB","-1","12.1","16.4","7.8","0.79","2.4","10.79","3","0","13","2-4","1.4","46","18.8","21.8","-0.7","3","40.5","51","1.76","50.78","46.18","6.86","0.9","4.56","7.44","21.3","27.8","22.3","0","4.8","78.8","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","3","4","13.5","0","50","6","3","51","22","13.1","0.4","7.7","10.87","0.54","0.31","0.08",NA,"57.1",NA,"4.87","3.07","22.09","50","82","5","To Left","0.66","0",NA,"0",NA,"0",NA,NA,NA,NA,"11.9","1.73","0.26","1.1","0","53","23","23","13",NA,"61","10","61","71","73","64","76","38","57","22","72","50","40","57",NA,"68","75","23.1","4","TRUE","103","7961","27403701","2740370","389217",""
"7","77.3","0","0","21.6","2730","389403","103","0","0","0","FALSE","WR","WR","WR","NE","","0","0","1","6600","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","77.3","Julian Edelman","6600","WR","NE","PIT","-1","17.5","23.2","11.8","1.93","2.7","14.23","6","0","23","","2.2","55","29.3","21.8","3.8","-7.5","51","65","2.77","45.76","43.57","7.2","1.63","2.93","7.27","26.4","12.5","23.9","0","5.1","79","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","5","5","9.1","0","100","9","6","67","23","10.2","0.3","6.8","7.93","1.54","0.77","0.54",NA,"15",NA,"4.15","2.43","17.65","50","63","3","In","0.96","52",NA,"0",NA,"0",NA,NA,NA,NA,"16.5","1.6","0.3","3","0","30","46","23","13",NA,"76","21","79","92","93","81","94","48","72","96","72","76","65","87",NA,"85","89","21.6","4","TRUE","103","2730","27402702","2740270","389403",""
"8","52.5","0","0","21.1","4281","389273","103","0","0","0","FALSE","WR","WR","WR","GB","","0","0","1","4200","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","52.5","James Jones","4200","WR","GB","@CHI","-1","8.8","12.7","4.9","0.05","2.1","8.73","2","0","5","0-1","1.8","46","27","21.5","-0.5","-5.5","48.5","83","3.36","48.69","49.51","7.46","1.91","3.9","6.87","18.4","25","19.1","0","0","70.6","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"7","4","42","17","9","0.3","6","10.13","0.8","0.27","0.2",NA,"41.7",NA,"5.69","3.36","17.11","50","67","2","To Left","0.41","0",NA,"0",NA,"0",NA,NA,NA,NA,"11","1.53","0.24","2","0","53","33","13","15",NA,"69","29","67","55","54","49","53","31","49","90","72","76","47","40",NA,"76","70","21.1","4","TRUE","103","4281","27402801","2740280","389273",""
"9","74.25","0","0","20.7","4542","389365","103","0","0","0","FALSE","WR","WR","WR","MIA","","0","0","1","5600","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","74.25","Jarvis Landry","5600","WR","MIA","@WAS","-1","14.5","19.4","9.6","1.77","2.6","11.94","7","0","30","17-20","2.9","43","24.8","20.8","2","-4","45.5","85","2.91","52.39","43.65","7.28","1.54","4.38","7.32","19.8","20","19.5","0","-0.2","64","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0","-2","0","50","7","5","50","16","9","0.3","7.2","10.29","1.4","0.67","0.47",NA,"28.6",NA,"5","2.9","20.14","50","70","10","To Left","0.49","1",NA,"0",NA,"0",NA,NA,NA,NA,"12.4","1.64","0.29","3.6","0","60","40","0","15",NA,"90","29","78","82","84","76","86","44","70","77","72","93","89","93",NA,"88","77","20.7","4","TRUE","103","4542","27403201","2740320","389365",""
"10","75.75","0","0","20.2","4232","389556","103","0","0","0","FALSE","WR","WR","WR","SD","","0","0","1","3700","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","75.75","Steve Johnson","3700","WR","SD","DET","-1","11.5","16.1","6.9","4.17","3.1","7.58","3","0","21","5-8","0.6","22","24.5","21","1","-3.5","45.5","50","1.51","49.24","47.57","5.18","0.79","4","6.88","12.2","20","14.6","0","0","33.8","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"4","2","33","15","12.2","0.3","7","10.86","0.5","0.08","0",NA,"50",NA,"6.27","3.78","15.13","50","84","5","Right To Left","0.53","0",NA,"0",NA,"0",NA,NA,NA,NA,"7.9","1.96","0.36","0.5","0","50","33","16","12",NA,"37","15","35","69","69","94","69","49","93","76","72","56","60","57",NA,"60","55","20.2","4","TRUE","103","4232","27403602","2740360","389556",""
