"","Score","ProjPoints","Points","ActualPoints","PlayerId","FantasyResultId","PositionId","LineupCount","CurrentExposure","ExposureProbability","IsExposureLocked","FirstPosition","Positions","Position","TeamName","FullName","Cnt","Correlation","PositionCount","Salary","IsLocked","IsExcluded","Exposure","IsLiked","Properties.IsLocked","Properties.InjuryStatus","Properties.Confirmed","Properties.IsExcluded","Properties.Score","Properties.Player_Name","Properties.Salary","Properties.Position","Properties.Team","Properties.Opposing_TeamFB","Properties.Exp","Properties.AvgPts","Properties.Ceiling","Properties.Floor","Properties.ProjPlusMinus","Properties.PtVal","Properties.ImpPts","Properties.Trend","Properties.MyTrends","Properties.Site_Salary","Properties.p_own","Properties.OppPlusMinus","Properties.OffensiveSnapsPlayed","Properties.Pts","Properties.OppPts","Properties.Run_Change","Properties.Spread","Properties.Total","Properties.SpreadPct","Properties.InterceptionPct","Properties.PassingSuccessfulPct","Properties.RushingSuccessfulAllowedPct","Properties.SackPct","Properties.TakeawayPct","Properties.TouchdownAllowedPct","Properties.YardsPerPassingAttempt","Properties.ReceivingTargetsMarketShare","Properties.ReceivingTouchdownsMarketShare","Properties.ReceivingYardsMarketShare","Properties.RushingTouchdownsMarketShare","Properties.RushingYardsMarketShare","Properties.OffensiveSnapsMarketShare","Properties.PassingCompletions","Properties.PassingAttempts","Properties.PassYards","Properties.PassingCompletionPercentage","Properties.PassingYardsPerAttempt","Properties.AdjYPA","Properties.PassingTouchdowns","Properties.PassingRating","Properties.PassingLong","Properties.PassingAttemptsRBPct","Properties.PassingAttemptsWRPct","Properties.PassingAttemptsTEPct","Properties.PassTDPct","Properties.PassINTPct","Properties.PassSackPct","Properties.RushingAttempts","Properties.RushingLong","Properties.RushYards","Properties.RushingYardsPerAttempt","Properties.RushingTouchdowns","Properties.RushingSuccessfulPct","Properties.ReceiveTgts","Properties.Receptions","Properties.ReceivingYards","Properties.ReceivingLong","Properties.ReceivingYardsPerReception","Properties.ReceivingTouchdowns","Properties.ReceivingYardsPerTarget","Properties.RedZoneSnaps","Properties.OpportunitiesRedZone","Properties.OpportunitiesRedZone10","Properties.OpportunitiesRedZone5","Properties.RushingTouchdownsRedZonePct","Properties.ReceivingTouchdownsRedZonePct","Properties.RushingSuccessfulPctRedZone","Properties.RedZoneSnaps10","Properties.RedZoneSnaps5","Properties.RedZoneTouchdownPct","Properties.WeatherRating","Properties.Temperature","Properties.Wind_Speed","Properties.Wind_Direction","Properties.Humidity","Properties.PrecipProb","Properties.Month_PPG","Properties.Month_FPOpp","Properties.Month_FPSnap","Properties.Month_Salary_Change","Properties.Month_X1","Properties.Month_X2","Properties.Month_X0","Properties.Month_Count","Properties.Season_PPG","Properties.Season_FPOpp","Properties.Season_FPSnap","Properties.Season_Plus_Minus","Properties.Season_Salary_Change","Properties.Season_X1","Properties.Season_X2","Properties.Season_X0","Properties.Season_Count","Properties.ExpectedSacksPct","Properties.OppPlusMinusPct","Properties.ProjPlaysPct","Properties.MktShrPct","Properties.CeilingPct","Properties.ProjPct","Properties.PtPerDPct","Properties.FloorPct","Properties.FloorPtPerDPct","Properties.ProjPlusMinusPct","Properties.Vegas","Properties.Salary_Movement","Properties.Consistency","Properties.Upside","Properties.Pro_Pct","Properties.RushingFantasyPct","Properties.Plus_Minus","Properties.Season_PPG_Percentile","Properties.ActualPoints","Properties.SourceId","Properties.IsProjected","Properties.PositionId","Properties.PlayerId","Properties.EventTeamId","Properties.EventId","Properties.FantasyResultId","Properties.FullName"
"1","85.4","0","0","21","8467","389369","105","0","0","0","FALSE","D","D","D","CAR","","0","0","1","3100","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","85.4","Carolina Defense","3100","D","CAR","@JAX","-1","10.2","18.9","1.5","2.11","3.3","8.16","5","0","55",NA,"5",NA,"22","19","-1.3","-3","41","54","2.28","48.39","42.63","7.02","1.34","4.3","7.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.86",NA,NA,NA,NA,NA,NA,"3.5","2.1","24.55","50","80","2","To Left","0.54","0",NA,"0",NA,"0",NA,NA,NA,NA,"7.5","0",NA,"0.1","0","20","46","33","15",NA,"95","79","54","98","97","97","91","35","98","55","55","78","50","80",NA,"58","53","21","4","TRUE","105","8467","27403301","2740330","389369",""
"2","84.45","0","0","19","8490","389375","105","0","0","0","FALSE","D","D","D","SEA","","0","0","1","3400","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","84.45","Seattle Defense","3400","D","SEA","@LA","-1","10","18.4","1.6","1.26","2.9","8.81","4","0","41","9-12","4.2",NA,"22.5","19","-0.5","-3.5","41.5","60","2.53","46.11","42.34","7.16","1.45","3","6.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.33",NA,NA,NA,NA,NA,NA,"4.5","2.82","17.27","50","72","0",NA,"0","0",NA,"0",NA,"0",NA,NA,NA,NA,"9.3","0",NA,"0.5","0","20","60","20","15",NA,"94","29","44","97","97","88","93","35","93","59","55","78","69","70",NA,"68","79","19","4","TRUE","105","8490","27403401","2740340","389375",""
"3","47.95","0","0","17","8484","389048","105","0","0","0","FALSE","D","D","D","NYJ","","0","0","1","2900","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","47.95","NY Jets Defense","2900","D","NYJ","CLE","-1","7.3","15.3","-0.7","-0.36","2.5","7.73","3","0","27","17-20","0.1",NA,"21.3","17.8","-0.5","-3.5","39","70","1.19","50","47.09","8.5","0.69","4.52","7.63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.2",NA,NA,NA,NA,NA,NA,"4.53","2.92","19.57","50","74","5","Right To Left","0.54","44",NA,"0",NA,"0",NA,NA,NA,NA,"5","0",NA,"-2","0","46","20","33","15",NA,"54","96","18","75","65","65","22","46","67","46","55","32","12","58",NA,"17","13","17","4","TRUE","105","8484","27403002","2740300","389048",""
"4","29.9","0","0","16","8472","389222","105","0","0","0","FALSE","D","D","D","DEN","","0","0","1","2800","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","29.9","Denver Defense","2800","D","DEN","BAL","-1","5.8","11.6","0","-1.64","2.1","7.51","6","0","16","2-4","-3.1",NA,"25.5","21","-2.8","-4.5","46.5","63","2.72","45.75","38.81","6.46","1.74","4.01","5.93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.4",NA,NA,NA,NA,NA,NA,"4.64","3","23.81","50","86","5","To Left","0.11","0",NA,"0",NA,"0",NA,NA,NA,NA,"7.5","0",NA,"-0.4","0","40","46","13","15",NA,"9","72","68","27","31","33","54","46","29","82","55","63","69","88",NA,"47","53","16","4","TRUE","105","8472","27403902","2740390","389222",""
"5","14.35","0","0","16","8465","389583","105","0","0","0","FALSE","D","D","D","BAL","","0","0","1","2700","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","14.35","Baltimore Defense","2700","D","BAL","@DEN","-1","4.5","9.6","-0.6","-2.72","1.7","7.29","1","0","16","0-1","-3.1",NA,"21","25.5","-2.8","4.5","46.5","37","2.11","53.89","41.62","10.11","1.16","3.45","7.16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.92",NA,NA,NA,NA,NA,NA,"3.92","2.55","16.28","50","86","5","To Left","0.11","0",NA,"0",NA,"0",NA,NA,NA,NA,"9.4","0",NA,"1.3","0","35","64","0","14",NA,"9","29","97","10","9","11","26","46","8","44","55","82","15","14",NA,"79","80","16","4","TRUE","105","8465","27403901","2740390","389583",""
"6","79.2","0","0","15","8479","389281","105","0","0","0","FALSE","D","D","D","MIA","","0","0","1","3000","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","79.2","Miami Defense","3000","D","MIA","@WAS","-1","9.8","17.9","1.7","1.93","3.3","7.94","5","0","55","17-20","3.3",NA,"24.8","20.8","2","-4","45.5","85","2.91","52.39","43.65","7.28","1.54","4.38","7.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.29",NA,NA,NA,NA,NA,NA,"5","2.9","20.14","50","70","10","To Left","0.49","1",NA,"0",NA,"0",NA,NA,NA,NA,"8.2","0",NA,"0.3","0","20","53","26","15",NA,"89","29","54","95","96","97","94","35","98","77","55","32","50","80",NA,"62","65","15","4","TRUE","105","8479","27403201","2740320","389281",""
"7","69.95","0","0","15","8493","389568","105","0","0","0","FALSE","D","D","D","TEN","","0","0","1","2800","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","69.95","Tennessee Defense","2800","D","TEN","@TB","-1","8","14.7","1.3","0.56","2.9","7.51","2","0","55","0-1","3.5",NA,"18.8","21.8","-0.7","3","40.5","51","1.76","50.78","46.18","6.86","0.9","4.56","7.44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.87",NA,NA,NA,NA,NA,NA,"4.87","3.07","22.09","50","82","5","To Left","0.66","0",NA,"0",NA,"0",NA,NA,NA,NA,"4.4","0",NA,"-2.6","0","60","6","33","15",NA,"91","10","12","69","78","88","90","35","85","22","55","17","12","40",NA,"10","7","15","4","TRUE","105","8493","27403701","2740370","389568",""
"8","34.25","0","0","14","8491","389134","105","0","0","0","FALSE","D","D","D","LA","","0","0","1","2800","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","34.25","LA Rams Defense","2800","D","LA","SEA","-1","6.6","12.3","0.9","-0.84","2.4","7.51","2","0","27","0-1","-1.7",NA,"19","22.5","-1","3.5","41.5","40","2.53","50.58","38.93","7.78","1.45","3.31","7.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.38",NA,NA,NA,NA,NA,NA,"3.25","2","17.71","50","72","0",NA,"0","0",NA,"0",NA,"0",NA,NA,NA,NA,"10.8","0",NA,"2.9","0","26","60","13","15",NA,"24","0","65","36","50","57","82","48","49","24","55","88","69","40",NA,"93","91","14","4","TRUE","105","8491","27403402","2740340","389134",""
"9","68","0","0","14","8489","390444","105","0","0","0","FALSE","D","D","D","SF","","0","0","1","2800","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","68","San Francisco Defense","2800","D","SF","MIN","-1","8.7","15.3","2.1","1.26","3.1","7.51","3","0","67","0-1","1.3",NA,"20","22.5","-2.5","2.5","42.5","32","4.34","52.49","43.8","7.16","2.24","4.02","6.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,NA,NA,NA,NA,"4.67","3.08","18.75","50","61","6","Right To Left","0.88","2",NA,"0",NA,"0",NA,NA,NA,NA,"8.3","0",NA,"0.1","0","28","57","14","14",NA,"71","37","55","75","88","94","96","56","93","34","55","90","53","58",NA,"58","66","14","4","TRUE","105","8489","27404202","2740420","390444",""
"10","62","0","0","13","8473","389554","105","0","0","0","FALSE","D","D","D","DET","","0","0","1","2800","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","62","Detroit Defense","2800","D","DET","@SD","-1","7.2","14.4","0","-0.24","2.6","7.51","2","0","27","0-1","1.7",NA,"21","24.5","-1","3.5","45.5","50","3.22","48.66","37.5","7.16","2.04","3.49","6.89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.47",NA,NA,NA,NA,NA,NA,"5.15","3.4","22.32","50","84","5","Right To Left","0.53","0",NA,"0",NA,"0",NA,NA,NA,NA,"8.4","0",NA,"0.1","0","53","40","6","15",NA,"76","46","50","65","63","73","54","46","69","44","55","47","29","40",NA,"57","68","13","4","TRUE","105","8473","27403601","2740360","389554",""
