"","Score","ProjPoints","Points","ActualPoints","PlayerId","FantasyResultId","PositionId","LineupCount","CurrentExposure","ExposureProbability","IsExposureLocked","FirstPosition","Positions","Position","TeamName","FullName","Cnt","Correlation","PositionCount","Salary","IsLocked","IsExcluded","Exposure","IsLiked","Properties.IsLocked","Properties.InjuryStatus","Properties.Confirmed","Properties.IsExcluded","Properties.Score","Properties.Player_Name","Properties.Salary","Properties.Position","Properties.Team","Properties.Opposing_TeamFB","Properties.Exp","Properties.AvgPts","Properties.Ceiling","Properties.Floor","Properties.ProjPlusMinus","Properties.PtVal","Properties.ImpPts","Properties.Trend","Properties.MyTrends","Properties.Site_Salary","Properties.p_own","Properties.OppPlusMinus","Properties.OffensiveSnapsPlayed","Properties.Pts","Properties.OppPts","Properties.Run_Change","Properties.Spread","Properties.Total","Properties.SpreadPct","Properties.InterceptionPct","Properties.PassingSuccessfulPct","Properties.RushingSuccessfulAllowedPct","Properties.SackPct","Properties.TakeawayPct","Properties.TouchdownAllowedPct","Properties.YardsPerPassingAttempt","Properties.ReceivingTargetsMarketShare","Properties.ReceivingTouchdownsMarketShare","Properties.ReceivingYardsMarketShare","Properties.RushingTouchdownsMarketShare","Properties.RushingYardsMarketShare","Properties.OffensiveSnapsMarketShare","Properties.PassingCompletions","Properties.PassingAttempts","Properties.PassYards","Properties.PassingCompletionPercentage","Properties.PassingYardsPerAttempt","Properties.AdjYPA","Properties.PassingTouchdowns","Properties.PassingRating","Properties.PassingLong","Properties.PassingAttemptsRBPct","Properties.PassingAttemptsWRPct","Properties.PassingAttemptsTEPct","Properties.PassTDPct","Properties.PassINTPct","Properties.PassSackPct","Properties.RushingAttempts","Properties.RushingLong","Properties.RushYards","Properties.RushingYardsPerAttempt","Properties.RushingTouchdowns","Properties.RushingSuccessfulPct","Properties.ReceiveTgts","Properties.Receptions","Properties.ReceivingYards","Properties.ReceivingLong","Properties.ReceivingYardsPerReception","Properties.ReceivingTouchdowns","Properties.ReceivingYardsPerTarget","Properties.RedZoneSnaps","Properties.OpportunitiesRedZone","Properties.OpportunitiesRedZone10","Properties.OpportunitiesRedZone5","Properties.RushingTouchdownsRedZonePct","Properties.ReceivingTouchdownsRedZonePct","Properties.RushingSuccessfulPctRedZone","Properties.RedZoneSnaps10","Properties.RedZoneSnaps5","Properties.RedZoneTouchdownPct","Properties.WeatherRating","Properties.Temperature","Properties.Wind_Speed","Properties.Wind_Direction","Properties.Humidity","Properties.PrecipProb","Properties.Month_PPG","Properties.Month_FPOpp","Properties.Month_FPSnap","Properties.Month_Salary_Change","Properties.Month_X1","Properties.Month_X2","Properties.Month_X0","Properties.Month_Count","Properties.Season_PPG","Properties.Season_FPOpp","Properties.Season_FPSnap","Properties.Season_Plus_Minus","Properties.Season_Salary_Change","Properties.Season_X1","Properties.Season_X2","Properties.Season_X0","Properties.Season_Count","Properties.ExpectedSacksPct","Properties.OppPlusMinusPct","Properties.ProjPlaysPct","Properties.MktShrPct","Properties.CeilingPct","Properties.ProjPct","Properties.PtPerDPct","Properties.FloorPct","Properties.FloorPtPerDPct","Properties.ProjPlusMinusPct","Properties.Vegas","Properties.Salary_Movement","Properties.Consistency","Properties.Upside","Properties.Pro_Pct","Properties.RushingFantasyPct","Properties.Plus_Minus","Properties.Season_PPG_Percentile","Properties.ActualPoints","Properties.SourceId","Properties.IsProjected","Properties.PositionId","Properties.PlayerId","Properties.EventTeamId","Properties.EventId","Properties.FantasyResultId","Properties.FullName"
"1","55.62","0","0","34.4","2749","389561","104","0","0","0","FALSE","TE","TE","TE","CIN","","0","0","1","3500","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","55.62","Tyler Eifert","3500","TE","CIN","@OAK","-1","8.9","12.1","5.7","2.81","2.5","6.28","3","0","14","2-4","1.5",NA,"23","20","-0.8","-3","43","63","3.77","50.4","48.69","3.37","1.97","3.41","6.6",NA,NA,NA,NA,NA,NA,"0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"2","1","22","16","13.4","0","10.8","8.79",NA,NA,NA,NA,NA,NA,"5.33","3.78","19.51","50","71","5","Right To Left","0.6","0",NA,"0",NA,"0",NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,"0",NA,"48","55",NA,"75","75","76","75","52","78","63","80","50","50","33",NA,"50","50","34.4","4","TRUE","104","2749","27403801","2740380","389561",""
"2","59.99","0","0","32.4","3415","389404","104","0","0","0","FALSE","TE","TE","TE","NE","","0","0","1","7000","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","59.99","Rob Gronkowski","7000","TE","NE","PIT","-1","17.6","23.1","12.1","1.58","2.5","12.93","10","0","8","","1.9","56","29.3","21.8","3.8","-7.5","51","65","2.77","45.76","43.57","7.2","1.63","2.93","7.27","23.4","33.3","28.1","0","0","80.5","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"8","5","77","25","13.9","0.8","9.3","7.93","1.29","0.57","0.29",NA,"44.4",NA,"4.15","2.43","17.65","50","63","3","In","0.96","52",NA,"0",NA,"0",NA,NA,NA,NA,"18.7","2.18","0.33","3","0","57","28","14","14",NA,"55","21","96","99","99","76","99","54","65","96","80","71","60","94",NA,"84","98","32.4","4","TRUE","104","3415","27402702","2740270","389404",""
"3","60.53","0","0","31.6","4377","389637","104","0","0","0","FALSE","TE","TE","TE","KC","","0","0","1","4800","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","60.53","Travis Kelce","4800","TE","KC","@HOU","-1","12.3","16.3","8.3","2.52","2.6","8.75","8","0","10","2-4","-0.2","43","21","20","0.7","-1","41","57","1.17","45.7","51.65","8.2","0.67","2.76","6.34","18.1","29.4","25.2","5.3","0","68.4","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0.1",NA,"5","4","54","21","12.7","0.3","9.7","10","1","0.33","0.13",NA,"33.3",NA,"5.5","3.25","12","50","72","0","","0","0",NA,"0",NA,"0",NA,NA,NA,NA,"11.7","2.14","0.27","4","0","13","66","20","15",NA,"14","46","82","91","91","81","91","54","75","44","80","90","94","84",NA,"90","88","31.6","4","TRUE","104","4377","27402901","2740290","389637",""
"4","55.65","0","0","31","6647","389293","104","0","0","0","FALSE","TE","TE","TE","TB","","0","0","1","3400","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","55.65","Austin Seferian-Jenkins","3400","TE","TB","TEN","-1","8.6","11.7","5.5","2.8","2.5","6.09","1","0","11","0-1","2.2","53","21.8","18.8","-0.7","-3","40.5","49","2.65","54.82","40.46","6.43","1.46","4.56","7.71","12.4","14.3","8.8","0","0","82.1","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"4","2","24","13","9.8","0.3","5.4","10.07","0.75","0.13","0",NA,"33.3",NA,"4.93","3.08","21.19","50","82","5","To Left","0.66","0",NA,"0",NA,"0",NA,NA,NA,NA,"6.3","1.4","0.12","1.1","0","37","50","12","8",NA,"63","46","71","73","73","76","73","52","77","52","80","71","86","4",NA,"67","66","31","4","TRUE","104","6647","27403702","2740370","389293",""
"5","69.78","0","0","26","7909","389665","104","0","0","0","FALSE","TE","TE","TE","DAL","","0","0","1","4000","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","69.78","Jason Witten","4000","TE","DAL","NYG","-1","11.1","14.7","7.5","3.59","2.8","7.23","10","0","22",NA,"1.5","65","29.5","22.5","2.2","-7","52","59","3.36","48.88","43.92","4.85","2.02","4.34","7.44","19.4","13.9","18.5","0","0","98.9","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"5","4","45","19","11.1","0.3","8.4","8.73","1","0.53","0.4",NA,"53.3",NA,"4.79","3.08","21.37","50","72","0","","0","0",NA,"0",NA,"0",NA,NA,NA,NA,"10.7","1.92","0.17","3","0","46","40","13","15",NA,"48","21","69","86","86","87","87","62","84","96","80","93","88","94",NA,"84","85","26","4","TRUE","104","7909","27404002","2740400","389665",""
"6","62.51","0","0","19.3","6165","389207","104","0","0","0","FALSE","TE","TE","TE","WAS","","0","0","1","3300","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","62.51","Jordan Reed","3300","TE","WAS","MIA","-1","9.5","12.7","6.3","3.98","2.9","5.9","7","0","18","2-4","-0.2","35","20.8","24.8","-0.5","4","45.5","15","1.41","50.3","43.41","7.44","0.8","5.09","8.1","19","0","16.3","0","0","54","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"6","4","46","15","9.4","0","7.4","8.53","1.6","1.1","0.3",NA,"18.8",NA,"4.23","3","21.09","50","70","10","To Left","0.49","1",NA,"0",NA,"0",NA,NA,NA,NA,"9.7","1.52","0.28","2.4","0","40","30","30","10",NA,"14","29","88","78","79","89","79","62","87","41","80","71","50","77",NA,"78","82","19.3","4","TRUE","104","6165","27403202","2740320","389207",""
"7","70.98","0","0","18.4","3366","389563","104","0","0","0","FALSE","TE","TE","TE","SD","","0","0","1","3500","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","70.98","Ladarius Green","3500","TE","SD","DET","-1","9.1","12.4","5.8","3.01","2.6","6.28","4","0","86","0-1","1.2","20","24.5","21","1","-3.5","45.5","50","1.51","49.24","47.57","5.18","0.79","4","6.88","5.1","0","5.9","0","0","30.2","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"1","1","15","9","11.9","0","5","10.86","0.38","0.23","0.15",NA,"0",NA,"6.27","3.78","15.13","50","84","5","Right To Left","0.53","0",NA,"0",NA,"0",NA,NA,NA,NA,"2.9","1.62","0.14","-2","0","46","15","38","13",NA,"41","15","25","77","76","81","75","54","80","76","80","36","26","48",NA,"27","35","18.4","4","TRUE","104","3366","27403602","2740360","389563",""
"8","48.6","0","0","18.2","2878","389062","104","0","0","0","FALSE","TE","TE","TE","ARI","","0","0","1","2500","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","48.6","Darren Fells","2500","TE","ARI","NO","-1","3.5","5","2","0.25","1.4","4.38","1","0","69","0-1","0.7","22","25.3","23.3","0.5","-2","48.5","73","3.13","46.78","42.74","6.45","1.87","3.5","7.66","3.4","0","2.9","0","0","33.7","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"1","0","7","4","14.2","0","2.3","7.33","0","0","0",NA,NA,NA,"3.54","2","16.36","50","72","0","","0","0",NA,"0",NA,"0",NA,NA,NA,NA,"1.5","1.26","0.07","-3.1","0","37","0","62","8",NA,"34","21","20","42","43","46","44","36","51","81","80","24","22","4",NA,"12","18","18.2","4","TRUE","104","2878","27403502","2740350","389062",""
"9","46.86","0","0","17.1","3328","389374","104","0","0","0","FALSE","TE","TE","TE","SEA","","0","0","1","5600","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","46.86","Jimmy Graham","5600","TE","SEA","@LA","-1","11.7","15.5","7.9","-0.35","2.1","10.27","8","0","11","5-8","-1.4","47","22.5","19","-0.5","-3.5","41.5","60","2.53","46.11","42.34","7.16","1.45","3","6.33","18.9","31.3","17.5","0","0","66.6","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"7","5","53","15","10.5","0.7","6.6","7.33","1.4","0.87","0.6",NA,"42.9",NA,"4.5","2.82","17.27","50","72","0",NA,"0","0",NA,"0",NA,"0",NA,NA,NA,NA,"14.6","1.9","0.31","-0.9","0","33","26","40","15",NA,"3","29","89","89","89","63","89","48","45","59","80","62","58","84",NA,"45","93","17.1","4","TRUE","104","3328","27403401","2740340","389374",""
"10","67.32","0","0","16.5","1391","389199","104","0","0","0","FALSE","TE","TE","TE","CHI","","0","0","1","4300","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","67.32","Martellus Bennett","4300","TE","CHI","GB","-1","12.4","16.4","8.4","4.04","2.9","7.8","9","0","25","13-16","-0.3","58","21.5","27","-1","5.5","48.5","17","2.47","54.37","46.65","7.22","1.43","4.81","8.15","21.1","17.9","23","0","0","89.8","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"7","5","56","18","10.3","0.3","6.7","13","1.4","0.47","0.2",NA,"23.8",NA,"7","3.27","19.23","50","67","2","To Left","0.41","0",NA,"0",NA,"0",NA,NA,NA,NA,"13.8","1.75","0.24","2.5","0","33","40","26","15",NA,"12","46","97","91","92","89","92","67","88","49","80","84","68","90",NA,"79","92","16.5","4","TRUE","104","1391","27402802","2740280","389199",""
