"","Pos","Player","Team","Fantasy PointsFpts","Salary","Cost/Fantasy Pt"
"140","WR","Amari Cooper","OAK",9.7,"$6,700","$690.72"
"141","RB","Justin Forsett","BAL",9.6,"$6,200","$645.83"
"142","WR","Chris Owusu","NYJ",9.5,"$3,000","$315.79"
"143","WR","Odell Beckham Jr.","NYG",9.4,"$9,200","$978.72"
"144","WR","Brandin Cooks","NO",9.3,"$7,100","$763.44"
"145","WR","Vincent Jackson","TB",9.1,"$6,000","$659.34"
"146","DEF","Buffalo Bills","BUF",9,"$2,900","$322.22"
"147","RB","C.J. Anderson","DEN",8.8,"$7,000","$795.45"
"148","TE","Gavin Escobar","DAL",8.8,"$2,500","$284.09"
"149","WR","Stedman Bailey","LA",8.8,"$3,000","$340.91"
"150","RB","Melvin Gordon III","SD",8.7,"$5,500","$632.18"
"151","WR","Michael Crabtree","OAK",8.7,"$4,400","$505.75"
"152","QB","Eli Manning","NYG",8.52,"$7,400","$868.54"
"153","RB","Lamar Miller","HOU",8.5,"$5,500","$647.06"
"154","TE","Charles Clay","BUF",8.3,"$3,700","$445.78"
"155","RB","Adrian Peterson","MIN",8.2,"$7,700","$939.02"
"156","RB","Tevin Coleman","ATL",8,"$4,800","$600.00"
"157","WR","Cole Beasley","DAL",7.9,"$3,400","$430.38"
"158","WR","Marquess Wilson","CHI",7.9,"$3,500","$443.04"
"159","RB","Devonta Freeman","ATL",7.7,"$4,300","$558.44"
"160","TE","Vernon Davis","WAS",7.7,"$3,100","$402.60"
"161","TE","Zach Ertz","PHI",7.6,"$3,600","$473.68"
"162","WR","Anquan Boldin","DET",7.6,"$6,200","$815.79"
"163","WR","Ted Ginn Jr.","CAR",7.4,"$3,000","$405.41"
"164","TE","Scott Chandler","NE",7.1,"$2,900","$408.45"
"165","DEF","Jacksonville Jaguars","JAC",7,"$2,700","$385.71"
"166","TE","Garrett Celek","SF",7,"$2,500","$357.14"
"167","TE","Richard Rodgers","GB",6.8,"$2,500","$367.65"
"168","TE","Gary Barnidge","CLE",6.8,"$2,500","$367.65"
"169","WR","Andre Roberts","DET",6.6,"$3,200","$484.85"
"170","RB","Denard Robinson","JAC",6.5,"$3,000","$461.54"
"171","WR","Andre Johnson","TEN",6.4,"$6,100","$953.13"
"172","WR","Golden Tate","DET",6.4,"$6,300","$984.38"
"173","RB","Doug Martin","TB",6.4,"$4,500","$703.13"
"174","TE","Daniel Fells","NYG",6.3,"$2,500","$396.83"
"175","RB","Anthony Dixon","BUF",6.1,"$3,000","$491.80"
"176","RB","Joique Bell","DET",6.1,"$5,200","$852.46"
"177","DEF","Washington Redskins","WAS",6,"$2,600","$433.33"
"178","DEF","Minnesota Vikings","MIN",6,"$2,800","$466.67"
"179","WR","Greg Jennings","MIA",5.9,"$4,300","$728.81"
"180","RB","Alfred Blue","HOU",5.9,"$3,600","$610.17"
"181","QB","Peyton Manning","DEN",5.9,"$8,200","$1,389.83"
"182","WR","Calvin Johnson","DET",5.9,"$8,500","$1,440.68"
"183","WR","Marques Colston","NO",5.9,"$6,000","$1,016.95"
"184","FB","Kyle Juszczyk","BAL",5.7,"$3,000","$526.32"
"185","WR","Kenny Britt","LA",5.7,"$4,800","$842.11"
"186","WR","Phillip Dorsett","IND",5.5,"$3,600","$654.55"
"187","WR","Albert Wilson","KC",5.5,"$3,000","$545.45"
"188","FB","Jamize Olawale","OAK",5.5,"$3,000","$545.45"
"189","WR","Riley Cooper","PHI",5.5,"$3,000","$545.45"
"190","RB","Charles Sims","TB",5.5,"$3,800","$690.91"
"191","WR","Mohamed Sanu","ATL",5.4,"$3,300","$611.11"
"192","WR","Andrew Hawkins","CLE",5.4,"$3,500","$648.15"
"193","RB","Isaiah Crowell","CLE",5.3,"$4,600","$867.92"
"194","WR","Rueben Randle","PHI",5.3,"$5,100","$962.26"
"195","RB","Matt Asiata","MIN",5.2,"$3,000","$576.92"
"196","RB","Frank Gore","IND",5.1,"$5,400","$1,058.82"
"197","TE","Larry Donnell","NYG",5.1,"$3,200","$627.45"
"198","DEF","New England Patriots","NE",5,"$2,700","$540.00"
"199","DEF","San Diego Chargers","SD",5,"$2,800","$560.00"
"200","DEF","Philadelphia Eagles","PHI",5,"$2,700","$540.00"
"201","DEF","Arizona Cardinals","ARI",5,"$2,800","$560.00"
"202","TE","Jacob Tamme","ATL",4.9,"$2,600","$530.61"
"203","TE","Benjamin Watson","BAL",4.9,"$2,600","$530.61"
"204","RB","Jerick McKinnon","MIN",4.8,"$3,300","$687.50"
"205","WR","Robert Woods","BUF",4.7,"$3,500","$744.68"
"206","WR","Preston Parker","NYG",4.6,"$3,000","$652.17"
"207","WR","Marlon Brown","DEN",4.5,"$3,000","$666.67"
"208","WR","Jordan Norwood","DEN",4.5,"$3,000","$666.67"
"209","RB","Darren McFadden","DAL",4.5,"$4,400","$977.78"
"210","WR","Danny Amendola","NE",4.4,"$3,700","$840.91"
"211","RB","Javorius Allen","BAL",4.4,"$3,500","$795.45"
"212","TE","Crockett Gillmore","BAL",4.3,"$2,500","$581.40"
"213","WR","Keith Mumphery","HOU",4.3,"$3,000","$697.67"
"214","WR","Seth Roberts","OAK",4.2,"$3,000","$714.29"
"215","WR","Miles Austin","PHI",4.2,"$3,000","$714.29"
"216","RB","Chris Polk","HOU",4.1,"$3,000","$731.71"
"217","RB","Ronnie Hillman","DEN",4.1,"$3,000","$731.71"
"218","DEF","Green Bay Packers","GB",4,"$3,000","$750.00"
"219","DEF","Atlanta Falcons","ATL",4,"$2,700","$675.00"
"220","WR","Brian Hartline","CLE",4,"$3,300","$825.00"
"221","WR","Taylor Gabriel","CLE",4,"$3,000","$750.00"
"222","RB","Jonathan Grimes","HOU",4,"$3,000","$750.00"
"223","RB","Fred Jackson","SEA",3.9,"$3,900","$1,000.00"
"224","WR","Marvin Jones","DET",3.9,"$4,200","$1,076.92"
"225","WR","Malcom Floyd","SD",3.9,"$5,300","$1,358.97"
"226","WR","Josh Huff","PHI",3.9,"$3,000","$769.23"
"227","RB","Knile Davis","KC",3.8,"$3,600","$947.37"
"228","WR","Allen Robinson","JAC",3.7,"$5,400","$1,459.46"
"229","WR","Bryan Walters","JAC",3.7,"$3,000","$810.81"
"230","WR","Jarius Wright","MIN",3.7,"$3,000","$810.81"
"231","RB","Chris Johnson","ARI",3.7,"$3,200","$864.86"
"232","WR","Leonard Hankerson","BUF",3.6,"$3,000","$833.33"
"233","TE","Coby Fleener","NO",3.5,"$3,400","$971.43"
"234","RB","Rex Burkhead","CIN",3.4,"$3,000","$882.35"
"235","FB","Malcolm Johnson","CLE",3.4,"$3,000","$882.35"
"236","WR","Adam Humphries","TB",3.4,"$3,000","$882.35"
"237","WR","Steve Smith, Sr.","BAL",3.3,"$6,400","$1,939.39"
"238","WR","Corey Brown","CAR",3.3,"$3,000","$909.09"
"239","QB","Josh McCown","CLE",3.26,"$5,200","$1,595.09"
"240","QB","Derek Carr","OAK",3.24,"$6,100","$1,882.72"
"241","WR","Lance Moore","DET",3.2,"$3,000","$937.50"
"242","RB","Branden Oliver","SD",3.1,"$3,500","$1,129.03"
"243","RB","Terrance West","BAL",3.1,"$3,600","$1,161.29"
"244","RB","Tyler Varga","IND",3,"$3,000","$1,000.00"
"245","FB","Austin Johnson","NO",2.9,"$3,000","$1,034.48"
"246","TE","Anthony Fasano","TEN",2.8,"$2,500","$892.86"
"247","RB","Taiwan Jones","OAK",2.8,"$3,000","$1,071.43"
"248","RB","Matt Jones","WAS",2.8,"$3,700","$1,321.43"
"249","FB","Mike Tolbert","CAR",2.8,"$3,000","$1,071.43"
"250","TE","Derek Carrier","WAS",2.8,"$2,500","$892.86"
"251","WR","Michael Floyd","ARI",2.8,"$5,800","$2,071.43"
"252","QB","Joe Flacco","BAL",2.68,"$6,700","$2,500.00"
"253","TE","Maxx Williams","BAL",2.5,"$2,700","$1,080.00"
"254","TE","C.J. Fiedorowicz","HOU",2.5,"$2,500","$1,000.00"
"255","TE","Owen Daniels","DEN",2.5,"$3,400","$1,360.00"
"256","WR","Ryan Grant","WAS",2.5,"$3,000","$1,200.00"
"257","RB","Fozzy Whittaker","CAR",2.5,"$3,500","$1,400.00"
"258","WR","Bruce Ellington","SF",2.5,"$3,000","$1,200.00"
"259","RB","Bobby Rainey","NYG",2.4,"$3,000","$1,250.00"
"260","RB","Brandon Bolden","NE",2.3,"$3,000","$1,304.35"
"261","TE","Jim Dray","BUF",2.3,"$2,500","$1,086.96"
"262","WR","Kenny Stills","MIA",2.2,"$4,700","$2,136.36"
"263","RB","Duke Johnson","CLE",2.2,"$3,000","$1,363.64"
"264","WR","Justin Hunter","TEN",2.1,"$4,200","$2,000.00"
"265","RB","De'Anthony Thomas","KC",2.1,"$3,000","$1,428.57"
"266","TE","Greg Olsen","CAR",2.1,"$5,300","$2,523.81"
"267","WR","Torrey Smith","SF",2.1,"$5,900","$2,809.52"
"268","DEF","Houston Texans","HOU",2,"$3,000","$1,500.00"
"269","DEF","Dallas Cowboys","DAL",2,"$2,800","$1,400.00"
"270","RB","Jarryd Hayne","SF",2,"$3,000","$1,500.00"
"271","WR","Aaron Dobson","NE",1.9,"$3,000","$1,578.95"
"272","TE","Ed Dickson","CAR",1.9,"$2,500","$1,315.79"
"273","WR","Devin Funchess","CAR",1.9,"$3,800","$2,000.00"
"274","WR","Michael Campanaro","BAL",1.8,"$3,000","$1,666.67"
"275","WR","Rod Streater","KC",1.8,"$3,000","$1,666.67"
"276","WR","Eddie Royal","CHI",1.8,"$3,900","$2,166.67"
"277","WR","Jaron Brown","ARI",1.8,"$3,000","$1,666.67"
"278","WR","Chris Matthews","BAL",1.8,"$3,000","$1,666.67"
"279","TE","Brent Celek","PHI",1.6,"$2,500","$1,562.50"
"280","RB","Jacquizz Rodgers","CHI",1.6,"$3,500","$2,187.50"
"281","WR","Russell Shepard","TB",1.6,"$3,000","$1,875.00"
"282","RB","Corey Grant","JAC",1.5,"$3,000","$2,000.00"
"283","WR","Nelson Agholor","PHI",1.5,"$5,700","$3,800.00"
"284","WR","Nick Williams","ATL",1.5,"$3,000","$2,000.00"
"285","TE","Vance McDonald","SF",1.5,"$2,500","$1,666.67"
"286","RB","Bernard Pierce","NYJ",1.4,"$3,000","$2,142.86"
"287","TE","Mychal Rivera","OAK",1.4,"$2,700","$1,928.57"
"288","RB","Andre Williams","NYG",1.4,"$3,000","$2,142.86"
"289","TE","Levine Toilolo","ATL",1.4,"$2,500","$1,785.71"
"290","TE","Jermaine Gresham","ARI",1.4,"$2,800","$2,000.00"
"291","RB","Damien Williams","MIA",1.3,"$3,500","$2,692.31"
"292","TE","Rhett Ellison","MIN",1.3,"$2,500","$1,923.08"
"293","WR","Jamison Crowder","WAS",1.2,"$3,000","$2,500.00"
"294","WR","Andre Caldwell","DET",1.1,"$3,300","$3,000.00"
"295","TE","Clive Walford","OAK",1.1,"$2,700","$2,454.55"
"296","WR","Dwayne Harris","NYG",1.1,"$3,000","$2,727.27"
"297","RB","Chris Thompson","WAS",1.1,"$3,000","$2,727.27"
"298","WR","Cordarrelle Patterson","MIN",1.1,"$3,000","$2,727.27"
"299","DEF","Cleveland Browns","CLE",1,"$3,100","$3,100"
"300","DEF","Pittsburgh Steelers","PIT",1,"$2,800","$2,800"
"301","DEF","Oakland Raiders","OAK",1,"$2,300","$2,300"
"302","DEF","New Orleans Saints","NO",1,"$2,700","$2,700"
"303","RB","Anthony Sherman","KC",1,"$3,000","$3,000"
"304","FB","Darrel Young","CHI",1,"$3,000","$3,000"
"305","WR","Kamar Aiken","BAL",0.9,"$3,300","$3,300"
"306","RB","Dexter McCluster","TEN",0.8,"$3,300","$3,300"
"307","RB","Reggie Bush","BUF",0.8,"$3,900","$3,900"
"308","RB","Zach Zenner","DET",0.6,"$3,000","$3,000"
"309","RB","Thomas Rawls","SEA",0.5,"$3,000","$3,000"
"310","RB","Shaun Draughn","SF",0.4,"$3,000","$3,000"
"311","FB","Tommy Bohanon","NYJ",0.2,"$3,000","$3,000"
"312","RB","James Starks","GB",0.2,"$3,600","$3,600"
"313","FB","Derrick Coleman","SEA",0.2,"$3,000","$3,000"
"314","RB","Jeremy Langford","CHI",0.1,"$3,000","$3,000"
"315","DEF","Indianapolis Colts","IND",0,"$2,900","$2,900"
"316","WR","Chris Hogan","NE",0,"$3,000","$3,000"
"317","DEF","Tampa Bay Buccaneers","TB",0,"$2,800","$2,800"
"318","WR","Marcus Thigpen","BUF",0,"$3,000","$3,000"
"319","WR","Sammy Watkins","BUF",0,"$7,000","$7,000"
"320","FB","Jerome Felton","BUF",0,"$3,000","$3,000"
"321","RB","LaMichael James","MIA",0,"$3,000","$3,000"
"322","TE","Dion Sims","MIA",0,"$2,500","$2,500"
"323","WR","Matt Hazel","MIA",0,"$3,000","$3,000"
"324","WR","Jeremy Kerley","DET",0,"$3,000","$3,000"
"325","TE","Kellen Davis","NYJ",0,"$2,500","$2,500"
"326","RB","Cedric Peerman","CIN",0,"$3,000","$3,000"
"327","TE","Ryan Hewitt","CIN",0,"$2,500","$2,500"
"328","WR","Brandon Tate","CIN",0,"$3,000","$3,000"
"329","WR","Marlon Moore","CLE",0,"$3,000","$3,000"
"330","TE","Rob Housler","CHI",0,"$2,500","$2,500"
"331","TE","Nick Boyle","BAL",0,"$2,500","$2,500"
"332","RB","Dri Archer","BUF",0,"$3,300","$3,300"
"333","WR","Griff Whalen","MIA",0,"$3,000","$3,000"
"334","TE","Clay Harbor","NE",0,"$2,500","$2,500"
"335","TE","Nic Jacobs","JAC",0,"$2,500","$2,500"
"336","TE","Garrett Graham","DEN",0,"$2,500","$2,500"
"337","TE","Phillip Supernaw","TEN",0,"$2,500","$2,500"
"338","FB","Jalston Fowler","TEN",0,"$3,000","$3,000"
"339","TE","Virgil Green","DEN",0,"$2,500","$2,500"
"340","WR","Bennie Fowler","DEN",0,"$3,000","$3,000"
"341","WR","Jacoby Jones","PIT",0,"$3,000","$3,000"
"342","TE","James O'Shaughnessy","KC",0,"$2,500","$2,500"
"343","RB","Charcandrick West","KC",0,"$3,000","$3,000"
"344","WR","Andre Holmes","OAK",0,"$3,000","$3,000"
"345","TE","Lee Smith","OAK",0,"$2,500","$2,500"
"346","WR","Devin Street","DAL",0,"$3,000","$3,000"
"347","TE","Trey Burton","PHI",0,"$2,500","$2,500"
"348","WR","Seyi Ajirotutu","PHI",0,"$3,000","$3,000"
"349","RB","Orleans Darkwa","NYG",0,"$3,000","$3,000"
"350","WR","DeSean Jackson","WAS",0,"$6,800","$6,800"
"351","WR","Marc Mariani","CHI",0,"$3,000","$3,000"
"352","TE","Brandon Pettigrew","DET",0,"$2,500","$2,500"
"353","WR","Ty Montgomery","GB",0,"$3,000","$3,000"
"354","FB","Aaron Ripkowski","GB",0,"$3,000","$3,000"
"355","WR","Louis Murphy","TB",0,"$3,000","$3,000"
"356","FB","Jorvorskie Lane","TB",0,"$3,000","$3,000"
"357","WR","Eric Weems","ATL",0,"$3,000","$3,000"
"358","LS","Josh Harris","ATL",0,"$3,000","$3,000"
"359","DE","Charles Johnson","CAR",0,"$4,900","$4,900"
"360","RB","Marcus Murphy","NO",0,"$3,000","$3,000"
"361","FB","Bruce Miller","SF",0,"$3,000","$3,000"
"362","WR","Quinton Patton","SF",0,"$3,000","$3,000"
"363","WR","J.J. Nelson","ARI",0,"$3,000","$3,000"
"364","WR","Bradley Marquez","LA",0,"$3,000","$3,000"
"365","TE","Luke Willson","SEA",0,"$2,500","$2,500"
"366","WR","Ricardo Lockette","SEA",0,"$3,000","$3,000"
"367","QB","Zach Mettenberger","SD",-0.5,"$5,000","$5,000"
"368","RB","Isaiah Pead","MIA",-0.7,"$3,000","$3,000"
"369","DEF","Chicago Bears","CHI",-1,"$2,400","$2,400"
