"","Score","ProjPoints","Points","ActualPoints","PlayerId","FantasyResultId","PositionId","LineupCount","CurrentExposure","ExposureProbability","IsExposureLocked","FirstPosition","Positions","Position","TeamName","FullName","Cnt","Correlation","PositionCount","Salary","IsLocked","IsExcluded","Exposure","IsLiked","Properties.IsLocked","Properties.InjuryStatus","Properties.Confirmed","Properties.IsExcluded","Properties.Score","Properties.Player_Name","Properties.Salary","Properties.Position","Properties.Team","Properties.Opposing_TeamFB","Properties.Exp","Properties.AvgPts","Properties.Ceiling","Properties.Floor","Properties.ProjPlusMinus","Properties.PtVal","Properties.ImpPts","Properties.Trend","Properties.MyTrends","Properties.Site_Salary","Properties.p_own","Properties.OppPlusMinus","Properties.OffensiveSnapsPlayed","Properties.Pts","Properties.OppPts","Properties.Run_Change","Properties.Spread","Properties.Total","Properties.SpreadPct","Properties.InterceptionPct","Properties.PassingSuccessfulPct","Properties.RushingSuccessfulAllowedPct","Properties.SackPct","Properties.TakeawayPct","Properties.TouchdownAllowedPct","Properties.YardsPerPassingAttempt","Properties.ReceivingTargetsMarketShare","Properties.ReceivingTouchdownsMarketShare","Properties.ReceivingYardsMarketShare","Properties.RushingTouchdownsMarketShare","Properties.RushingYardsMarketShare","Properties.OffensiveSnapsMarketShare","Properties.PassingCompletions","Properties.PassingAttempts","Properties.PassYards","Properties.PassingCompletionPercentage","Properties.PassingYardsPerAttempt","Properties.AdjYPA","Properties.PassingTouchdowns","Properties.PassingRating","Properties.PassingLong","Properties.PassingAttemptsRBPct","Properties.PassingAttemptsWRPct","Properties.PassingAttemptsTEPct","Properties.PassTDPct","Properties.PassINTPct","Properties.PassSackPct","Properties.RushingAttempts","Properties.RushingLong","Properties.RushYards","Properties.RushingYardsPerAttempt","Properties.RushingTouchdowns","Properties.RushingSuccessfulPct","Properties.ReceiveTgts","Properties.Receptions","Properties.ReceivingYards","Properties.ReceivingLong","Properties.ReceivingYardsPerReception","Properties.ReceivingTouchdowns","Properties.ReceivingYardsPerTarget","Properties.RedZoneSnaps","Properties.OpportunitiesRedZone","Properties.OpportunitiesRedZone10","Properties.OpportunitiesRedZone5","Properties.RushingTouchdownsRedZonePct","Properties.ReceivingTouchdownsRedZonePct","Properties.RushingSuccessfulPctRedZone","Properties.RedZoneSnaps10","Properties.RedZoneSnaps5","Properties.RedZoneTouchdownPct","Properties.WeatherRating","Properties.Temperature","Properties.Wind_Speed","Properties.Wind_Direction","Properties.Humidity","Properties.PrecipProb","Properties.Month_PPG","Properties.Month_FPOpp","Properties.Month_FPSnap","Properties.Month_Salary_Change","Properties.Month_X1","Properties.Month_X2","Properties.Month_X0","Properties.Month_Count","Properties.Season_PPG","Properties.Season_FPOpp","Properties.Season_FPSnap","Properties.Season_Plus_Minus","Properties.Season_Salary_Change","Properties.Season_X1","Properties.Season_X2","Properties.Season_X0","Properties.Season_Count","Properties.ExpectedSacksPct","Properties.OppPlusMinusPct","Properties.ProjPlaysPct","Properties.MktShrPct","Properties.CeilingPct","Properties.ProjPct","Properties.PtPerDPct","Properties.FloorPct","Properties.FloorPtPerDPct","Properties.ProjPlusMinusPct","Properties.Vegas","Properties.Salary_Movement","Properties.Consistency","Properties.Upside","Properties.Pro_Pct","Properties.RushingFantasyPct","Properties.Plus_Minus","Properties.Season_PPG_Percentile","Properties.ActualPoints","Properties.SourceId","Properties.IsProjected","Properties.PositionId","Properties.PlayerId","Properties.EventTeamId","Properties.EventId","Properties.FantasyResultId","Properties.FullName"
"1","78","0","0","25","8491","432608","105","0","0","0","FALSE","D","D","D","LA","","0","0","1","2400","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","78","LA Rams Defense","2400","D","LA","CLE","-1","9.6","16.8","2.4","3.03","4","6.64","6","0","93","31-40","1.3",NA,"25","18.5","1","-6.5","43.5","64","2.8","51.49","38.85","10.26","1.65","2.62","7.41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.42",NA,NA,NA,NA,NA,NA,"3.82","2.38","13.48","50","72","0",NA,"0","0","10","0",NA,"-500","0","100","0","3","11.6","0",NA,"3.7","-400","26","66","6","15","37","71","29","82","88","95","99","98","56","99","79","90","94","93","88",NA,"96","94","25","4","TRUE","105","8491","29424702","2942470","432608",""
"2","44.85","0","0","24","8477","432835","105","0","0","0","FALSE","D","D","D","JAX","","0","0","1","2400","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","44.85","Jacksonville Defense","2400","D","JAX","BUF","-1","5.8","11.2","0.4","-0.77","2.4","6.64","0","0","67",NA,"-0.6",NA,"18.8","22.3","0","3.5","41","33","1.02","51.63","43.43","7.32","0.53","4.15","7.63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.13",NA,NA,NA,NA,NA,NA,"5.4","3.14","21.05","50","51","2","In","0.69","0","2","0",NA,"-200","25","0","75","4","6.5","0",NA,"-0.5","-300","46","26","26","15","59","41","46","30","21","31","57","70","46","53","22","73","47","50","50",NA,"47","35","24","4","TRUE","105","8477","29424102","2942410","432835",""
"3","35.8","0","0","22","8483","432544","105","0","0","0","FALSE","D","D","D","NYG","","0","0","1","2800","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","35.8","NY Giants Defense","2800","D","NYG","DAL","-1","5.5","12.5","-1.5","-1.94","2","7.51","3","0","55","2-4","-1.8",NA,"23.8","20.8","-1.5","-3","44.5","66","2.56","50.46","48.37","7.68","1.49","3.81","7.48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.67",NA,NA,NA,NA,NA,NA,"4.79","3.17","17.69","50","60","6","To Left","0.56","0","7","0",NA,"100","0","66","33","3","8.1","0",NA,"0.6","300","26","53","20","15","62","22","72","72","39","25","27","3","61","23","70","36","63","69","58",NA,"68","64","22","4","TRUE","105","8483","29425102","2942510","432544",""
"4","77.55","0","0","13","8490","432232","105","0","0","0","FALSE","D","D","D","SEA","","0","0","1","3800","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","77.55","Seattle Defense","3800","D","SEA","@SF","-1","9.2","18.1","0.3","-0.41","2.4","9.68","3","0","16","","2.5",NA,"24","17.5","1","-6.5","41.5","59","2.85","44.72","44.82","8.74","1.61","2.85","6.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.47",NA,NA,NA,NA,NA,NA,"4.08","2.64","18.56","50","64","4","To Left","0.72","0","12","0",NA,"400","50","50","0","4","11.9","0",NA,"3.1","400","31","68","0","16","40","84","64","79","96","92","57","66","46","63","72","13","89","90","58",NA,"94","96","13","4","TRUE","105","8490","29424001","2942400","432232",""
"5","28.6","0","0","12","8478","432462","105","0","0","0","FALSE","D","D","D","KC","","0","0","1","2700","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","28.6","Kansas City Defense","2700","D","KC","PIT","-1","6.8","12.9","0.7","-0.42","2.5","7.29","3","0","76","0-1","-3.1",NA,"22.8","18.8","0.3","-4","41.5","38","1.2","46.91","47.09","7.22","0.69","3.31","6.72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.81",NA,NA,NA,NA,NA,NA,"5.5","3.14","15.03","50","61","3","In","0.4","0","2.8","0",NA,"-200","25","25","50","4","7.1","0",NA,"-0.8","-300","31","43","25","16","64","9","4","35","45","55","65","79","48","63","61","73","53","76","58",NA,"39","46","12","4","TRUE","105","8478","29424602","2942460","432462",""
"6","46.95","0","0","12","8479","432468","105","0","0","0","FALSE","D","D","D","MIA","","0","0","1","2700","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","46.95","Miami Defense","2700","D","MIA","HOU","-1","5.7","11.8","-0.4","-1.52","2.1","7.29","4","0","67","2-4","-0.7",NA,"25.5","21","1.5","-4.5","46.5","61","3.17","52.43","46.29","6.13","1.62","4.19","7.71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.21",NA,NA,NA,NA,NA,NA,"4.92","3","19.38","50","81","9","In","0.68","1","7.3","0",NA,"-200","0","33","66","3","7.9","0",NA,"-0.1","-300","13","46","40","15","72","39","55","22","29","29","33","34","46","31","82","73","17","69","70",NA,"55","59","12","4","TRUE","105","8479","29424802","2942480","432468",""
"7","42.6","0","0","10","8489","431998","105","0","0","0","FALSE","D","D","D","SF","","0","0","1","2100","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","42.6","San Francisco Defense","2100","D","SF","SEA","-1","5.1","9.6","0.6","-0.82","2.4","5.99","1","0","76","","-0.3",NA,"17.5","24","-1","6.5","41.5","41","4.37","57.17","48.89","6.86","2.23","3.81","7.63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,"5.73","3.55","20.63","50","64","4","To Left","0.72","0","3","0",NA,"-600","50","0","50","4","6.8","0",NA,"-0.8","-700","26","46","26","15","52","46","0","92","10","17","57","76","48","49","12","94","78","29","14",NA,"39","40","10","4","TRUE","105","8489","29424002","2942400","431998",""
"8","87.4","0","0","10","8466","432445","105","0","0","0","FALSE","D","D","D","BUF","","0","0","1","3100","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","87.4","Buffalo Defense","3100","D","BUF","@JAX","-1","8.9","16.5","1.3","0.81","2.9","8.16","4","0","41",NA,"4.9",NA,"22.3","18.8","-1","-3.5","41","67","3.2","43.24","46.81","6.94","1.93","3.41","6.02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.4",NA,NA,NA,NA,NA,NA,"4.4","2.73","19.05","50","51","2","In","0.69","0","6.3","0",NA,"100","25","50","25","4","9.8","0",NA,"1.7","200","20","60","20","15","24","95","55","57","85","89","88","90","51","90","57","36","88","87","70",NA,"84","83","10","4","TRUE","105","8466","29424101","2942410","432445",""
"9","62.75","0","0","10","8482","432843","105","0","0","0","FALSE","D","D","D","NO","","0","0","1","2000","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","62.75","New Orleans Defense","2000","D","NO","@IND","-1","5.4","11.5","-0.7","-0.3","2.7","5.77","0","0","87","0-1","1.3",NA,"23.5","29","0.2","5.5","52.5","33","2.17","54.15","47.6","7.31","1.12","4.45","7.91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.73",NA,NA,NA,NA,NA,NA,"3.93","2.42","25.19","50","59","5","In","0.46","0","7.5","0",NA,"-700","50","25","25","4","5.8","0",NA,"-1.3","-700","43","25","31","16","64","71","96","16","25","23","78","22","61","67","68","95","21","37","50",NA,"29","24","10","4","TRUE","105","8482","29424401","2942440","432843",""
"10","78.95","0","0","9","8464","432518","105","0","0","0","FALSE","D","D","D","ATL","","0","0","1","3300","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","78.95","Atlanta Defense","3300","D","ATL","@TEN","-1","6.8","12.5","1.1","-1.72","2.1","8.59","4","0","16","0-1","5.5",NA,"25.5","20","0","-5.5","45.5","86","3.07","52.64","44.41","3.75","1.93","4.27","7.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.53",NA,NA,NA,NA,NA,NA,"5","2.86","21.68","50","60","6","In","0.89","34","9","0",NA,"400","25","50","25","4","7.1","0",NA,"-0.1","600","26","40","33","15","43","96","72","46","39","55","33","86","48","27","82","13","47","29","70",NA,"54","46","9","4","TRUE","105","8464","29424301","2942430","432518",""
