"","Score","ProjPoints","Points","ActualPoints","PlayerId","FantasyResultId","PositionId","LineupCount","CurrentExposure","ExposureProbability","IsExposureLocked","FirstPosition","Positions","Position","TeamName","FullName","Cnt","Correlation","PositionCount","Salary","IsLocked","IsExcluded","Exposure","IsLiked","Properties.IsLocked","Properties.InjuryStatus","Properties.Confirmed","Properties.IsExcluded","Properties.Score","Properties.Player_Name","Properties.Salary","Properties.Position","Properties.Team","Properties.Opposing_TeamFB","Properties.Exp","Properties.AvgPts","Properties.Ceiling","Properties.Floor","Properties.ProjPlusMinus","Properties.PtVal","Properties.ImpPts","Properties.Trend","Properties.MyTrends","Properties.Site_Salary","Properties.p_own","Properties.OppPlusMinus","Properties.OffensiveSnapsPlayed","Properties.Pts","Properties.OppPts","Properties.Run_Change","Properties.Spread","Properties.Total","Properties.SpreadPct","Properties.InterceptionPct","Properties.PassingSuccessfulPct","Properties.RushingSuccessfulAllowedPct","Properties.SackPct","Properties.TakeawayPct","Properties.TouchdownAllowedPct","Properties.YardsPerPassingAttempt","Properties.ReceivingTargetsMarketShare","Properties.ReceivingTouchdownsMarketShare","Properties.ReceivingYardsMarketShare","Properties.RushingTouchdownsMarketShare","Properties.RushingYardsMarketShare","Properties.OffensiveSnapsMarketShare","Properties.PassingCompletions","Properties.PassingAttempts","Properties.PassYards","Properties.PassingCompletionPercentage","Properties.PassingYardsPerAttempt","Properties.AdjYPA","Properties.PassingTouchdowns","Properties.PassingRating","Properties.PassingLong","Properties.PassingAttemptsRBPct","Properties.PassingAttemptsWRPct","Properties.PassingAttemptsTEPct","Properties.PassTDPct","Properties.PassINTPct","Properties.PassSackPct","Properties.RushingAttempts","Properties.RushingLong","Properties.RushYards","Properties.RushingYardsPerAttempt","Properties.RushingTouchdowns","Properties.RushingSuccessfulPct","Properties.ReceiveTgts","Properties.Receptions","Properties.ReceivingYards","Properties.ReceivingLong","Properties.ReceivingYardsPerReception","Properties.ReceivingTouchdowns","Properties.ReceivingYardsPerTarget","Properties.RedZoneSnaps","Properties.OpportunitiesRedZone","Properties.OpportunitiesRedZone10","Properties.OpportunitiesRedZone5","Properties.RushingTouchdownsRedZonePct","Properties.ReceivingTouchdownsRedZonePct","Properties.RushingSuccessfulPctRedZone","Properties.RedZoneSnaps10","Properties.RedZoneSnaps5","Properties.RedZoneTouchdownPct","Properties.WeatherRating","Properties.Temperature","Properties.Wind_Speed","Properties.Wind_Direction","Properties.Humidity","Properties.PrecipProb","Properties.Month_PPG","Properties.Month_FPOpp","Properties.Month_FPSnap","Properties.Month_Salary_Change","Properties.Month_X1","Properties.Month_X2","Properties.Month_X0","Properties.Month_Count","Properties.Season_PPG","Properties.Season_FPOpp","Properties.Season_FPSnap","Properties.Season_Plus_Minus","Properties.Season_Salary_Change","Properties.Season_X1","Properties.Season_X2","Properties.Season_X0","Properties.Season_Count","Properties.ExpectedSacksPct","Properties.OppPlusMinusPct","Properties.ProjPlaysPct","Properties.MktShrPct","Properties.CeilingPct","Properties.ProjPct","Properties.PtPerDPct","Properties.FloorPct","Properties.FloorPtPerDPct","Properties.ProjPlusMinusPct","Properties.Vegas","Properties.Salary_Movement","Properties.Consistency","Properties.Upside","Properties.Pro_Pct","Properties.RushingFantasyPct","Properties.Plus_Minus","Properties.Season_PPG_Percentile","Properties.ActualPoints","Properties.SourceId","Properties.IsProjected","Properties.PositionId","Properties.PlayerId","Properties.EventTeamId","Properties.EventId","Properties.FantasyResultId","Properties.FullName"
"11","72.95","0","0","21.8","6294","432515","103","0","0","0","FALSE","WR","WR","WR","JAX","","0","0","1","6400","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","72.95","Allen Robinson","6400","WR","JAX","BUF","-1","17.7","24.3","11.1","2.7","2.8","13.78","9","0","11",NA,"0.5","61","18.8","22.3","0","3.5","41","33","1.02","51.63","43.43","7.32","0.53","4.15","7.63","25.8","37.5","27.8","0","0","88.5","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"9","4","73","33","15.8","0.7","7.3","10.13","0.89","0.67","0.56",NA,"50",NA,"5.4","3.14","21.05","50","51","2","In","0.69","0","17.4","1.66","0.28","1200","50","50","0","4","16.6","1.7","0.27","5.3","1000","44","44","11","9","59","34","46","87","93","93","85","92","44","80","22","4","78","76","98",NA,"95","89","21.8","4","TRUE","103","6294","29424102","2942410","432515",""
"12","59.5","0","0","19.6","4159","432598","103","0","0","0","FALSE","WR","WR","WR","DET","","0","0","1","7700","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","59.5","Calvin Johnson","7700","WR","DET","MIN","-1","18.9","25.7","12.1","0.21","2.5","16.76","8","0","13","9-12","-0.3","61","22.8","21.8","1.8","-1","44.5","50","3.04","51.99","41.94","6.45","1.79","4.67","7.69","26.9","36.4","31.5","0","0","88.6","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"10","6","86","28","14","0.6","8.5","10.33","1.43","0.36","0.21",NA,"35",NA,"6.57","3.85","23.23","50","72","0",NA,"0","0","17.7","1.77","0.25","-200","25","25","50","4","19.3","1.78","0.32","-0.5","-800","28","28","42","14","73","18","64","97","95","95","70","95","40","51","61","79","48","50","96",NA,"49","94","19.6","4","TRUE","103","4159","29424502","2942450","432598",""
"13","59.75","0","0","18.9","8687","432049","103","0","0","0","FALSE","WR","WR","WR","SEA","","0","0","1","3200","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","59.75","Tyler Lockett","3200","WR","SEA","@SF","-1","7","10.5","3.5","1.08","2.2","6.44","2","0","87","","2.1","36","24","17.5","1","-6.5","41.5","59","2.85","44.72","44.82","8.74","1.61","2.85","6.35","10.9","0","9.6","0","0.1","55.3","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0","1","0","0","3","2","23","12","11.5","0","5.7","6.47","0","0","0",NA,NA,NA,"4.08","2.64","18.56","50","64","4","To Left","0.72","0","5","1.41","0.15","-200","50","25","25","4","6.2","1.85","0.17","-0.2","200","50","33","16","6","40","75","64","39","47","45","53","43","31","61","72","79","47","60","40",NA,"53","45","18.9","4","TRUE","103","8687","29424001","2942400","432049",""
"14","83.25","0","0","18.3","8588","432604","103","0","0","0","FALSE","WR","WR","WR","KC","","0","0","1","3000","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","83.25","Chris Conley","3000","WR","KC","PIT","-1","10.3","14.4","6.2","4.95","3.4","5.98","4","0","80","0-1","3.5","33","22.8","18.8","0.3","-4","41.5","38","1.2","46.91","47.09","7.22","0.69","3.31","6.72","8.7","0","5.8","0","0","49.5","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"3","1","15","12","13","0","4.7","10.81","0.17","0.17","0",NA,"0",NA,"5.5","3.14","15.03","50","61","3","In","0.4","0","4","0.89","0.08","-200","75","25","0","4","2.7","0.89","0.08","-3.3","-800","50","16","33","6","64","96","4","21","62","62","97","64","61","96","61","79","27","32","69",NA,"23","24","18.3","4","TRUE","103","8588","29424602","2942460","432604",""
"15","78.55","0","0","18.3","2322","432938","103","0","0","0","FALSE","WR","WR","WR","OAK","","0","0","1","4300","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","78.55","Michael Crabtree","4300","WR","OAK","@SD","-1","13.8","18.5","9.1","4.76","3.2","8.96","8","0","64","2-4","-0.7","43","22.3","25.8","1.3","3.5","48","33","1.96","45.73","43.31","4.63","1.17","4.35","7.24","23.4","11.1","23.4","0","0","66.9","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"7","4","49","22","11","0.1","6.8","10.86","0.5","0.29","0.21",NA,"0",NA,"5.14","2.83","17.11","50","78","3","Right To Left","0.5","0","10","1.25","0.24","-300","100","0","0","3","10.5","1.4","0.24","0.8","-100","64","14","21","14","69","10","29","56","79","81","95","84","61","95","57","83","39","38","96",NA,"64","68","18.3","4","TRUE","103","2322","29425001","2942500","432938",""
"16","64.05","0","0","17.9","1013","432865","103","0","0","0","FALSE","WR","WR","WR","SD","","0","0","1","7700","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","64.05","Keenan Allen","7700","WR","SD","OAK","-1","18.9","25.6","12.2","0.21","2.5","16.76","9","0","7","0-1","1.2","61","25.8","22.3","-0.2","-3.5","48","67","1.71","47.19","46.41","5.38","0.86","4.24","7.4","27.2","30","26.5","0","0","89.1","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"10","7","79","21","11","0.5","6.7","11.54","1","0.33","0.08",NA,"25",NA,"6.5","3.36","12.67","50","78","3","Right To Left","0.5","0","25.5","2.04","0.37","900","25","50","25","4","19.2","1.8","0.32","4.2","600","25","41","33","12","44","55","72","83","95","95","70","95","40","51","84","7","81","87","98",NA,"91","94","17.9","4","TRUE","103","1013","29425002","2942500","432865",""
"17","76.6","0","0","16.5","4991","432378","103","0","0","0","FALSE","WR","WR","WR","MIA","","0","0","1","4300","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","76.6","Rishard Matthews","4300","WR","MIA","HOU","-1","11.7","16","7.4","2.66","2.7","8.96","5","0","95","2-4","1.8","27","25.5","21","1.5","-4.5","46.5","61","3.17","52.43","46.29","6.13","1.62","4.19","7.71","9.4","23.8","13.6","0","0.2","42.6","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0","3","0","0","3","2","34","17","14.6","0.4","8.7","9.21","0.54","0.23","0.23",NA,"42.9",NA,"4.92","3","19.38","50","81","9","In","0.68","1","16.5","2.6","0.35","500","33","33","33","3","8.7","2.39","0.32","2.6","1300","38","38","23","13","72","69","55","37","69","70","81","73","44","80","82","13","64","81","79",NA,"82","58","16.5","4","TRUE","103","4991","29424802","2942480","432378",""
"18","83.3","0","0","16.5","1697","438278","103","0","0","0","FALSE","WR","WR","WR","ARI","","0","0","1","5500","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","83.3","John Brown","5500","WR","ARI","BAL","-1","15.4","21.2","9.6","2.96","2.8","11.71","12","0","27","9-12","3.4","44","29.8","19.8","1.8","-10","49.5","52","3.7","42.68","44.77","6.53","2.15","3.37","7.08","20.9","15.4","23.1","0","0.7","68.7","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0","5","0","50","7","4","62","27","15.6","0.3","8.4","7","0.69","0.13","0",NA,"18.2",NA,"3.14","1.9","16.07","50","72","0","","0","0","18.5","2.17","0.36","400","50","50","0","4","11.2","1.53","0.25","2.1","1000","46","40","13","15","42","95","21","61","87","87","85","86","48","83","97","16","76","71","99",NA,"78","71","16.5","4","TRUE","103","1697","29425302","2942530","438278",""
"19","64.7","0","0","15.4","2499","432935","103","0","0","0","FALSE","WR","WR","WR","NYJ","","0","0","1","5300","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","64.7","Eric Decker","5300","WR","NYJ","@NE","-1","13.6","18.5","8.7","1.72","2.6","11.25","4","0","19","5-8","0.3","52","20","27","0.5","7","47","42","2.88","48.56","46.9","7.32","1.6","3.54","6.84","23.7","33.3","29.6","0","0","76.8","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"7","4","62","25","12.9","0.4","8","9.31","1.57","0.86","0.29",NA,"31.8",NA,"4.69","3","13.22","50","57","3","Right To Left","0.83","7","14.8","3.69","0.42","500","50","50","0","2","15.1","2.14","0.29","4.3","-700","38","38","23","13","4","32","64","87","79","80","76","81","40","70","34","13","91","81","69",NA,"92","85","15.4","4","TRUE","103","2499","29424901","2942490","432935",""
"20","84.4","0","0","15.2","3221","432621","103","0","0","0","FALSE","WR","WR","WR","CAR","","0","0","1","3300","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","84.4","Ted Ginn","3300","WR","CAR","PHI","-1","10.6","15.1","6.1","4.4","3.2","6.67","5","0","91","2-4","3.9","20","24.5","21.5","-0.5","-3","46","63","2.86","44.66","41.3","7.25","1.75","3.48","6.33","8.8","15","9.9","0","0.2","30.5","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0","3","0","0","3","1","24","15","15.7","0.2","6.2","7.92","0.2","0.07","0",NA,"66.7",NA,"3.62","2.44","22.33","50","65","2","In","0.84","0","10.6","2.46","0.26","0","33","66","0","3","5.2","1.68","0.26","-0.5","300","40","33","26","15","13","97","93","35","65","64","95","63","49","94","76","72","55","71","79",NA,"50","40","15.2","4","TRUE","103","3221","29425202","2942520","432621",""
"21","87.05","0","0","14.9","2942","438098","103","0","0","0","FALSE","WR","WR","WR","ARI","","0","0","1","3200","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","87.05","Michael Floyd","3200","WR","ARI","BAL","-1","11.3","15.9","6.7","5.38","3.5","6.44","5","0","73","5-8","3.4","49","29.8","19.8","1.8","-10","49.5","52","3.7","42.68","44.77","6.53","2.15","3.37","7.08","15.5","19.2","14.9","0","0","76.9","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"5","2","40","21","15.7","0.3","7.2","7","0.94","0.25","0.06",NA,"20",NA,"3.14","1.9","16.07","50","72","0","","0","0","7.9","1.37","0.19","-800","25","50","25","4","9.1","1.72","0.19","1.3","-2600","26","40","33","15","42","95","21","50","69","68","98","68","61","97","97","93","55","71","79",NA,"70","60","14.9","4","TRUE","103","2942","29425302","2942530","438098",""
"22","61.1","0","0","14.8","1758","432524","103","0","0","0","FALSE","WR","WR","WR","PIT","","0","0","1","4700","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","61.1","Martavis Bryant","4700","WR","PIT","@KC","-1","10.7","15","6.4","0.53","2.3","9.88","8","0","97","31-40","2.8","30","18.8","22.8","-1.7","4","41.5","62","2.19","53.19","44.12","7.29","1.36","4.27","7.91","13.8","37.5","19.8","0","2","45.2","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","2","2","5","0","50","5","3","64","44","21.5","0.9","12.3","9.13","1.2","0.3","0.1",NA,"41.7",NA,"4.14","3.6","18.25","50","61","3","In","0.4","0","35.5","3.94","1.01","700","0","100","0","1","16","2.9","0.53","5.9","700","0","60","40","10","30","88","55","97","64","65","58","65","35","54","22","9","84","93","96",NA,"96","88","14.8","4","TRUE","103","1758","29424601","2942460","432524",""
