"","Score","ProjPoints","Points","ActualPoints","PlayerId","FantasyResultId","PositionId","LineupCount","CurrentExposure","ExposureProbability","IsExposureLocked","FirstPosition","Positions","Position","TeamName","FullName","Cnt","Correlation","PositionCount","Salary","IsLocked","IsExcluded","Exposure","IsLiked","Properties.IsLocked","Properties.InjuryStatus","Properties.Confirmed","Properties.IsExcluded","Properties.Score","Properties.Player_Name","Properties.Salary","Properties.Position","Properties.Team","Properties.Opposing_TeamFB","Properties.Exp","Properties.AvgPts","Properties.Ceiling","Properties.Floor","Properties.ProjPlusMinus","Properties.PtVal","Properties.ImpPts","Properties.Trend","Properties.MyTrends","Properties.Site_Salary","Properties.p_own","Properties.OppPlusMinus","Properties.OffensiveSnapsPlayed","Properties.Pts","Properties.OppPts","Properties.Run_Change","Properties.Spread","Properties.Total","Properties.SpreadPct","Properties.InterceptionPct","Properties.PassingSuccessfulPct","Properties.RushingSuccessfulAllowedPct","Properties.SackPct","Properties.TakeawayPct","Properties.TouchdownAllowedPct","Properties.YardsPerPassingAttempt","Properties.ReceivingTargetsMarketShare","Properties.ReceivingTouchdownsMarketShare","Properties.ReceivingYardsMarketShare","Properties.RushingTouchdownsMarketShare","Properties.RushingYardsMarketShare","Properties.OffensiveSnapsMarketShare","Properties.PassingCompletions","Properties.PassingAttempts","Properties.PassYards","Properties.PassingCompletionPercentage","Properties.PassingYardsPerAttempt","Properties.AdjYPA","Properties.PassingTouchdowns","Properties.PassingRating","Properties.PassingLong","Properties.PassingAttemptsRBPct","Properties.PassingAttemptsWRPct","Properties.PassingAttemptsTEPct","Properties.PassTDPct","Properties.PassINTPct","Properties.PassSackPct","Properties.RushingAttempts","Properties.RushingLong","Properties.RushYards","Properties.RushingYardsPerAttempt","Properties.RushingTouchdowns","Properties.RushingSuccessfulPct","Properties.ReceiveTgts","Properties.Receptions","Properties.ReceivingYards","Properties.ReceivingLong","Properties.ReceivingYardsPerReception","Properties.ReceivingTouchdowns","Properties.ReceivingYardsPerTarget","Properties.RedZoneSnaps","Properties.OpportunitiesRedZone","Properties.OpportunitiesRedZone10","Properties.OpportunitiesRedZone5","Properties.RushingTouchdownsRedZonePct","Properties.ReceivingTouchdownsRedZonePct","Properties.RushingSuccessfulPctRedZone","Properties.RedZoneSnaps10","Properties.RedZoneSnaps5","Properties.RedZoneTouchdownPct","Properties.WeatherRating","Properties.Temperature","Properties.Wind_Speed","Properties.Wind_Direction","Properties.Humidity","Properties.PrecipProb","Properties.Month_PPG","Properties.Month_FPOpp","Properties.Month_FPSnap","Properties.Month_Salary_Change","Properties.Month_X1","Properties.Month_X2","Properties.Month_X0","Properties.Month_Count","Properties.Season_PPG","Properties.Season_FPOpp","Properties.Season_FPSnap","Properties.Season_Plus_Minus","Properties.Season_Salary_Change","Properties.Season_X1","Properties.Season_X2","Properties.Season_X0","Properties.Season_Count","Properties.ExpectedSacksPct","Properties.OppPlusMinusPct","Properties.ProjPlaysPct","Properties.MktShrPct","Properties.CeilingPct","Properties.ProjPct","Properties.PtPerDPct","Properties.FloorPct","Properties.FloorPtPerDPct","Properties.ProjPlusMinusPct","Properties.Vegas","Properties.Salary_Movement","Properties.Consistency","Properties.Upside","Properties.Pro_Pct","Properties.RushingFantasyPct","Properties.Plus_Minus","Properties.Season_PPG_Percentile","Properties.ActualPoints","Properties.SourceId","Properties.IsProjected","Properties.PositionId","Properties.PlayerId","Properties.EventTeamId","Properties.EventId","Properties.FantasyResultId","Properties.FullName"
"1","35.79","0","0","30.8","3415","432860","104","0","0","0","FALSE","TE","TE","TE","NE","","0","0","1","8100","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","35.79","Rob Gronkowski","8100","TE","NE","NYJ","-1","16.2","21.3","11.1","-2.94","2","15.02","13","0","0","5-8","1.8","63","27","20","-2.5","-7","47","58","2.81","45.97","42.51","7.69","1.73","3.11","7.23","22","38.2","28.2","0","0","89","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"8","5","87","31","15.4","1","10.7","8.21","1.62","0.69","0.38",NA,"42.9",NA,"4.15","2.86","17.39","50","57","3","Right To Left","0.83","7","13.9","2.46","0.24","700","66","0","33","3","21.4","2.46","0.34","4.2","1100","53","30","15","13","52","55","46","98","98","98","60","98","48","10","90","6","62","64","99",NA,"91","99","30.8","4","TRUE","104","3415","29424902","2942490","432860",""
"2","60.72","0","0","30.2","6165","432762","104","0","0","0","FALSE","TE","TE","TE","WAS","","0","0","1","4200","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","60.72","Jordan Reed","4200","TE","WAS","TB","-1","11","14.6","7.4","2.93","2.6","7.61","7","0","10","2-4","0.3","36","22.5","19.5","-1.3","-3","42","62","1.43","50.92","45.85","6.75","0.82","4.8","8.23","16.2","7.7","16.3","0","0","52.8","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"5","4","42","14","9.9","0.1","6.5","7.71","1.36","0.71","0.29",NA,"21.1",NA,"3.57","2.27","20.37","50","66","7","To Left","0.62","5","7.7","2.88","0.55","-300","100","0","0","1","10.5","1.82","0.29","3.4","900","33","41","25","12","81","23","46","69","85","86","81","86","59","79","59","91","71","69","77",NA,"87","85","30.2","4","TRUE","104","6165","29424202","2942420","432762",""
"3","83.34","0","0","19.9","2723","432848","104","0","0","0","FALSE","TE","TE","TE","DET","","0","0","1","3000","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","83.34","Eric Ebron","3000","TE","DET","MIN","-1","10.3","13.9","6.7","5.63","3.4","5.33","5","0","79","0-1","1.5","34","22.8","21.8","1.8","-1","44.5","50","3.04","51.99","41.94","6.45","1.79","4.67","7.69","9.5","10","9.1","0","0","50.2","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"3","2","24","12","10.8","0.2","5.2","10.33","0.38","0.15","0",NA,"60",NA,"6.57","3.85","23.23","50","72","0",NA,"0","0","7.2","3.58","0.31","-300","50","50","0","2","6.8","1.76","0.2","1.8","100","63","27","9","11","73","48","64","63","83","82","97","82","70","97","61","91","85","88","60",NA,"73","69","19.9","4","TRUE","104","2723","29424502","2942450","432848",""
"4","39.67","0","0","19.1","1272","432463","104","0","0","0","FALSE","TE","TE","TE","CLE","","0","0","1","4900","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","39.67","Gary Barnidge","4900","TE","CLE","@LA","-1","10","13.6","6.4","-0.06","2","8.94","7","0","7","0-1","-1.2","45","18.5","25","0","6.5","43.5","36","3.05","42.47","48.89","4.74","1.67","3.5","6.57","12.7","33.3","14.2","0","0","64.3","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"4","2","39","17","14.7","0.4","7.5","9.63","0.62","0.23","0.23",NA,"62.5",NA,"5.07","3.73","19.48","50","72","0",NA,"0","0","23.7","2.71","0.36","2400","0","100","0","4","9.4","2.08","0.21","4.6","2400","53","30","15","13","62","4","37","84","82","81","60","80","47","48","19","0","62","77","77",NA,"93","81","19.1","4","TRUE","104","1272","29424701","2942470","432463",""
"5","84.89","0","0","18.5","3366","432787","104","0","0","0","FALSE","TE","TE","TE","SD","","0","0","1","2900","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","84.89","Ladarius Green","2900","TE","SD","OAK","-1","8.8","11.9","5.7","4.42","3","5.14","5","0","86","21-25","5.7","31","25.8","22.3","-0.2","-3.5","48","67","1.71","47.19","46.41","5.38","0.86","4.24","7.4","7.1","13","7.9","0","0","44.5","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"2","2","24","11","11","0.2","5.6","11.54","0.62","0.08","0.08",NA,"37.5",NA,"6.5","3.36","12.67","50","78","3","Right To Left","0.5","0","12.6","3.36","0.3","-300","0","100","0","3","6.6","2.31","0.21","1.5","-600","33","41","25","12","44","96","72","45","74","74","92","75","67","91","84","91","71","69","60",NA,"70","68","18.5","4","TRUE","104","3366","29425002","2942500","432787",""
"6","55.18","0","0","13.3","7909","432940","104","0","0","0","FALSE","TE","TE","TE","DAL","","0","0","1","4800","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","55.18","Jason Witten","4800","TE","DAL","@NYG","-1","11.5","15.4","7.6","1.72","2.4","8.75","8","0","4","5-8","3","64","20.8","23.8","0.5","3","44.5","34","2.57","51.19","44.89","6.32","1.53","4.55","7.69","21.5","21.4","20.2","0","0","98.5","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"6","5","50","18","10","0.4","7.6","10.29","1","0.57","0.29",NA,"35.7",NA,"5.21","3.07","20.14","50","60","6","To Left","0.56","0","9.8","1.47","0.16","300","100","0","0","3","12.6","1.92","0.2","4.4","800","50","35","14","14","79","81","37","93","88","88","73","88","52","66","41","13","92","72","84",NA,"92","90","13.3","4","TRUE","104","7909","29425101","2942510","432940",""
"7","70.14","0","0","12.5","7544","432770","104","0","0","0","FALSE","TE","TE","TE","TEN","","0","0","1","3900","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","70.14","Delanie Walker","3900","TE","TEN","ATL","-1","12.9","17.1","8.7","5.68","3.3","7.04","10","0","16","9-12","3.2","46","20","25.5","-2","5.5","45.5","14","2.34","50","45.08","8.41","1.16","5.2","7.4","19.6","11.1","21.5","0","0","71","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"6","4","53","20","12.9","0.2","7.9","10.07","0.85","0.54","0.31",NA,"36.4",NA,"5.15","2.69","21.28","50","60","6","In","0.89","34","13","1.5","0.28","500","0","100","0","3","11.6","1.74","0.25","4","500","50","41","8","12","61","83","15","97","93","93","96","93","70","97","34","9","94","90","94",NA,"90","87","12.5","4","TRUE","104","7544","29424302","2942430","432770",""
"8","68.58","0","0","12.3","4377","432461","104","0","0","0","FALSE","TE","TE","TE","KC","","0","0","1","4900","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","68.58","Travis Kelce","4900","TE","KC","PIT","-1","13.7","18.1","9.3","3.64","2.8","8.94","12","0","8","13-16","2.3","51","22.8","18.8","0.3","-4","41.5","38","1.2","46.91","47.09","7.22","0.69","3.31","6.72","19.1","26.7","26","5.9","0","82.4","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0.1",NA,"6","4","60","24","13.5","0.3","10.2","10.81","1","0.31","0",NA,"18.8",NA,"5.5","3.14","15.03","50","61","3","In","0.4","0","11.3","1.51","0.19","-100","50","25","25","4","12.3","2.03","0.24","3.2","100","25","50","25","16","64","66","4","88","95","95","87","95","62","85","61","83","77","86","99",NA,"85","90","12.3","4","TRUE","104","4377","29424602","2942460","432461",""
"9","48.16","0","0","12.2","8779","432864","104","0","0","0","FALSE","TE","TE","TE","OAK","","0","0","1","2500","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","48.16","Clive Walford","2500","TE","OAK","@SD","-1","2.4","3.7","1.1","-0.85","1","4.38","1","0","69","0-1","3","21","22.3","25.8","1.3","3.5","48","33","1.96","45.73","43.31","4.63","1.17","4.35","7.24","3.1","0","2.9","0","0","31.3","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"1","0","7","7","12.7","0","7.1","10.86","0.2","0","0",NA,"0",NA,"5.14","2.83","17.11","50","78","3","Right To Left","0.5","0","1.4","2.14","0.07","0","33","0","66","3","1.4","1.13","0.06","-2","-200","20","0","80","5","69","81","29","20","32","32","36","31","20","40","57","80","33","34","4",NA,"27","17","12.2","4","TRUE","104","8779","29425001","2942500","432864",""
"10","65.24","0","0","11.3","2797","432792","104","0","0","0","FALSE","TE","TE","TE","PHI","","0","0","1","3200","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","65.24","Zach Ertz","3200","TE","PHI","@CAR","-1","9.1","12.3","5.9","3.86","2.8","5.71","4","0","22","0-1","1.5","39","21.5","24.5","0","3","46","37","3.07","49.82","44.05","7.94","1.61","3.84","7.77","15.3","3.8","13.4","0","0","54.2","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"5","3","37","15","10.4","0.1","6.6","8.47","0.75","0.31","0.19",NA,"0",NA,"5.31","2.67","16.54","50","65","2","In","0.84","0","6.9","1.44","0.14","-300","50","50","0","4","8","1.38","0.2","2.3","-400","43","43","12","16","83","48","85","75","76","76","87","76","59","87","49","91","77","72","48",NA,"78","75","11.3","4","TRUE","104","2797","29425201","2942520","432792",""
