"","Score","ProjPoints","Points","ActualPoints","PlayerId","FantasyResultId","PositionId","LineupCount","CurrentExposure","ExposureProbability","IsExposureLocked","FirstPosition","Positions","Position","TeamName","FullName","Cnt","Correlation","PositionCount","Salary","IsLocked","IsExcluded","Exposure","IsLiked","Properties.IsLocked","Properties.InjuryStatus","Properties.Confirmed","Properties.IsExcluded","Properties.Score","Properties.Player_Name","Properties.Salary","Properties.Position","Properties.Team","Properties.Opposing_TeamFB","Properties.Exp","Properties.AvgPts","Properties.Ceiling","Properties.Floor","Properties.ProjPlusMinus","Properties.PtVal","Properties.ImpPts","Properties.Trend","Properties.MyTrends","Properties.Site_Salary","Properties.p_own","Properties.OppPlusMinus","Properties.OffensiveSnapsPlayed","Properties.Pts","Properties.OppPts","Properties.Run_Change","Properties.Spread","Properties.Total","Properties.SpreadPct","Properties.InterceptionPct","Properties.PassingSuccessfulPct","Properties.RushingSuccessfulAllowedPct","Properties.SackPct","Properties.TakeawayPct","Properties.TouchdownAllowedPct","Properties.YardsPerPassingAttempt","Properties.ReceivingTargetsMarketShare","Properties.ReceivingTouchdownsMarketShare","Properties.ReceivingYardsMarketShare","Properties.RushingTouchdownsMarketShare","Properties.RushingYardsMarketShare","Properties.OffensiveSnapsMarketShare","Properties.PassingCompletions","Properties.PassingAttempts","Properties.PassYards","Properties.PassingCompletionPercentage","Properties.PassingYardsPerAttempt","Properties.AdjYPA","Properties.PassingTouchdowns","Properties.PassingRating","Properties.PassingLong","Properties.PassingAttemptsRBPct","Properties.PassingAttemptsWRPct","Properties.PassingAttemptsTEPct","Properties.PassTDPct","Properties.PassINTPct","Properties.PassSackPct","Properties.RushingAttempts","Properties.RushingLong","Properties.RushYards","Properties.RushingYardsPerAttempt","Properties.RushingTouchdowns","Properties.RushingSuccessfulPct","Properties.ReceiveTgts","Properties.Receptions","Properties.ReceivingYards","Properties.ReceivingLong","Properties.ReceivingYardsPerReception","Properties.ReceivingTouchdowns","Properties.ReceivingYardsPerTarget","Properties.RedZoneSnaps","Properties.OpportunitiesRedZone","Properties.OpportunitiesRedZone10","Properties.OpportunitiesRedZone5","Properties.RushingTouchdownsRedZonePct","Properties.ReceivingTouchdownsRedZonePct","Properties.RushingSuccessfulPctRedZone","Properties.RedZoneSnaps10","Properties.RedZoneSnaps5","Properties.RedZoneTouchdownPct","Properties.WeatherRating","Properties.Temperature","Properties.Wind_Speed","Properties.Wind_Direction","Properties.Humidity","Properties.PrecipProb","Properties.Month_PPG","Properties.Month_FPOpp","Properties.Month_FPSnap","Properties.Month_Salary_Change","Properties.Month_X1","Properties.Month_X2","Properties.Month_X0","Properties.Month_Count","Properties.Season_PPG","Properties.Season_FPOpp","Properties.Season_FPSnap","Properties.Season_Plus_Minus","Properties.Season_Salary_Change","Properties.Season_X1","Properties.Season_X2","Properties.Season_X0","Properties.Season_Count","Properties.ExpectedSacksPct","Properties.OppPlusMinusPct","Properties.ProjPlaysPct","Properties.MktShrPct","Properties.CeilingPct","Properties.ProjPct","Properties.PtPerDPct","Properties.FloorPct","Properties.FloorPtPerDPct","Properties.ProjPlusMinusPct","Properties.Vegas","Properties.Salary_Movement","Properties.Consistency","Properties.Upside","Properties.Pro_Pct","Properties.RushingFantasyPct","Properties.Plus_Minus","Properties.Season_PPG_Percentile","Properties.ActualPoints","Properties.SourceId","Properties.IsProjected","Properties.PositionId","Properties.PlayerId","Properties.EventTeamId","Properties.EventId","Properties.FantasyResultId","Properties.FullName"
"1","57.8","0","0","19","8478","449307","105","0","0","0","FALSE","D","D","D","KC","","0","0","1","2600","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","57.8","Kansas City Defense","2600","D","KC","@DEN","-1","5.5","10.9","0.1","-1.5","2.1","7.07","0","0","55","0-1","0.1",NA,"19","23","1.2","4","42","30","1.85","45.93","46.97","7.22","1.06","3.46","6.82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,"5.29","3.27","16.67","50","55","1","In","0.19","0","11","0",NA,"-200","33","66","0","3","6.9","0",NA,"-0.8","-400","26","46","26","15","56","54","7","42","19","25","33","59","46","31","24","73","63","93","50",NA,"39","41","19","4","TRUE","105","8478","29649401","2964940","449307",""
"2","82.2","0","0","16","8487","448841","105","0","0","0","FALSE","D","D","D","PIT","","0","0","1","3000","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","82.2","Pittsburgh Defense","3000","D","PIT","CLE","-1","8","15.7","0.3","0.13","2.7","7.94","5","0","41","9-12","2.9",NA,"25.3","18.3","2.5","-7","43.5","61","2.16","52.25","43.91","6.31","1.33","4.07","7.74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.67",NA,NA,NA,NA,NA,NA,"4.5","3.45","19.31","50","60","5","From Right","0.39","0","6.8","0",NA,"300","25","50","25","4","7.9","0",NA,"0.5","200","20","60","20","15","39","87","79","23","78","78","78","66","46","78","81","19","94","69","80",NA,"68","59","16","4","TRUE","105","8487","29649002","2964900","448841",""
"3","45.3","0","0","16","8466","449229","105","0","0","0","FALSE","D","D","D","BUF","","0","0","1","2900","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","45.3","Buffalo Defense","2900","D","BUF","@NYJ","-1","6.7","12.9","0.5","-0.96","2.3","7.73","1","0","76","","-0.4",NA,"19.5","22","-1","2.5","41.5","45","2.7","45.59","46.79","5.95","1.62","3.55","6.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.93",NA,NA,NA,NA,NA,NA,"4.8","2.75","17.16","50","55","7","Right To Left","0.83","1","5.3","0",NA,"-300","33","33","33","3","9.3","0",NA,"1.3","0","26","53","20","15","27","44","21","73","45","53","47","73","46","47","28","79","78","69","14",NA,"79","79","16","4","TRUE","105","8466","29648301","2964830","449229",""
"4","33.05","0","0","14","8475","449596","105","0","0","0","FALSE","D","D","D","HOU","","0","0","1","2600","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","33.05","Houston Defense","2600","D","HOU","@CIN","-1","3.7","8","-0.6","-3.3","1.4","7.07","1","0","67","0-1","-1.4",NA,"18.3","28.3","0.3","10","46.5","38","2.96","44.26","40.36","7.04","1.72","3.96","6.54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.8",NA,NA,NA,NA,NA,NA,"4","2.5","18.63","50","49","2","In","0.81","0","12.7","0",NA,"-400","0","66","33","3","8.4","0",NA,"0.4","-400","21","57","21","14","67","28","90","73","4","4","4","26","46","5","17","86","82","53","14",NA,"64","68","14","4","TRUE","105","8475","29649601","2964960","449596",""
"5","48","0","0","13","8480","449293","105","0","0","0","FALSE","D","D","D","MIN","","0","0","1","2800","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","48","Minnesota Defense","2800","D","MIN","@OAK","-1","6.3","14.6","-2","-1.14","2.3","7.51","0","0","55","0-1","-0.1",NA,"20.5","23.5","0.2","3","44","40","1.72","46.74","51.09","5.94","0.97","3.21","6.89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,NA,NA,NA,NA,"3.71","3","17.5","50","57","14","To Left","0.58","6","6.5","0",NA,"-100","50","50","0","4","7.6","0",NA,"-0.1","0","46","33","20","15","22","50","37","42","68","43","47","0","61","41","39","64","47","29","50",NA,"55","54","13","4","TRUE","105","8480","29649201","2964920","449293",""
"6","45.9","0","0","13","8494","449547","105","0","0","0","FALSE","D","D","D","WAS","","0","0","1","2500","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","45.9","Washington Defense","2500","D","WAS","NO","-1","5.5","11.4","-0.4","-1.29","2.2","6.86","1","0","27","0-1","0.6",NA,"25.5","26.5","0","1","52","34","1.66","51.56","46.63","5.61","0.92","4.65","8.47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.5",NA,NA,NA,NA,NA,NA,"3.57","2.36","17.65","50","62","6","From Right","0.32","0","6.7","0",NA,"0","66","33","0","3","5.8","0",NA,"-1","-100","66","26","6","15","87","61","55","13","24","25","40","34","46","39","82","55","32","12","14",NA,"34","24","13","4","TRUE","105","8494","29648802","2964880","449547",""
"7","39.1","0","0","12","8492","449000","105","0","0","0","FALSE","D","D","D","TB","","0","0","1","2500","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","39.1","Tampa Bay Defense","2500","D","TB","DAL","-1","6.4","13.2","-0.4","-0.39","2.6","6.86","0","0","27","2-4","-1",NA,"21.3","22.3","-0.7","1","43.5","34","2.73","55.66","44.04","7.42","1.49","4.54","7.34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,"5.8","3.43","21.82","50","78","10","In","0.6","0","7.3","0",NA,"-100","66","33","0","3","7.7","0",NA,"0.9","-300","60","33","6","15","87","34","10","53","49","46","73","34","46","67","46","64","63","50","50",NA,"73","56","12","4","TRUE","105","8492","29648502","2964850","449000",""
"8","45.2","0","0","11","8490","449343","105","0","0","0","FALSE","D","D","D","SEA","","0","0","1","3500","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","45.2","Seattle Defense","3500","D","SEA","ARI","-1","6.3","13.3","-0.7","-2.66","1.8","9.03","4","0","16","0-1","-1.1",NA,"23.3","20.3","-1","-3","43.5","48","2.3","42.63","44.38","10.14","1.26","2.5","6.24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.43",NA,NA,NA,NA,NA,NA,"3.8","2.5","18.42","50","42","1","In","0.87","20","8.3","0",NA,"-300","66","33","0","3","11.7","0",NA,"2.7","100","33","66","0","15","52","32","37","87","51","43","15","22","46","11","66","79","88","87","70",NA,"92","95","11","4","TRUE","105","8490","29649502","2964950","449343",""
"9","27.85","0","0","10","8477","448844","105","0","0","0","FALSE","D","D","D","JAX","","0","0","1","2600","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","27.85","Jacksonville Defense","2600","D","JAX","@BAL","-1","4.8","9.9","-0.3","-2.2","1.9","7.07","1","0","55","0-1","-2",NA,"21.5","25.5","0.2","4","47","61","0.83","51.46","41.59","7.5","0.45","4.13","7.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.79",NA,NA,NA,NA,NA,NA,"5.64","3.5","21.19","50","62","4","Right To Left","0.31","0","8.7","0",NA,"-100","0","33","66","3","7.5","0",NA,"0.5","-100","35","28","35","14","67","20","46","51","12","13","21","41","46","18","49","64","52","74","14",NA,"67","53","10","4","TRUE","105","8477","29649101","2964910","448844",""
"10","65.25","0","0","10","8471","449429","105","0","0","0","FALSE","D","D","D","DAL","","0","0","1","2500","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","65.25","Dallas Defense","2500","D","DAL","@TB","-1","6.4","13.6","-0.8","-0.39","2.6","6.86","1","0","93","0-1","1.7",NA,"22.3","21.3","1.3","-1","43.5","66","2.22","50.1","49.3","5.25","1.3","4.1","7.53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.36",NA,NA,NA,NA,NA,NA,"5.07","3.08","17.24","50","78","10","In","0.6","0","3.7","0",NA,"0","33","0","66","3","6.3","0",NA,"-1.1","-300","42","28","28","14","52","76","46","70","55","46","73","18","46","67","57","55","34","74","14",NA,"32","32","10","4","TRUE","105","8471","29648501","2964850","449429",""
