"","Pos","Player","Team","Fantasy PointsFpts","Salary","Cost/Fantasy Pt"
"80","DEF","Cincinnati Bengals","CIN",15,"$3,400","$226.67"
"81","WR","Dez Bryant","DAL",15,"$6,000","$400.00"
"82","QB","Carson Palmer","ARI",14.96,"$7,000","$467.91"
"83","TE","Antonio Gates","SD",14.8,"$4,600","$310.81"
"84","WR","Allen Robinson","JAC",14.7,"$7,600","$517.01"
"85","WR","Rueben Randle","PHI",14.7,"$3,500","$238.10"
"86","RB","Jeremy Hill","CIN",14.1,"$5,000","$354.61"
"87","WR","Corey Brown","CAR",14.1,"$3,500","$248.23"
"88","DEF","Green Bay Packers","GB",14,"$3,000","$214.29"
"89","TE","Julius Thomas","JAC",13.9,"$4,700","$338.13"
"90","QB","Blaine Gabbert","SF",13.8,"$5,100","$369.57"
"91","RB","Duke Johnson","CLE",13.5,"$3,500","$259.26"
"92","WR","Jarvis Landry","MIA",13.4,"$6,300","$470.15"
"93","TE","Travis Kelce","KC",13.3,"$4,400","$330.83"
"94","WR","Michael Crabtree","OAK",13,"$5,700","$438.46"
"95","WR","Marvin Jones","DET",12.9,"$4,200","$325.58"
"96","QB","Matt Ryan","ATL",12.84,"$5,700","$443.93"
"97","WR","Brandon LaFell","CIN",12.8,"$4,500","$351.56"
"98","WR","John Brown","ARI",12.8,"$4,900","$382.81"
"99","WR","DeVante Parker","MIA",12.7,"$4,300","$338.58"
"100","RB","Alfred Blue","HOU",12.7,"$3,700","$291.34"
"101","QB","Alex Smith","KC",12.54,"$5,100","$406.70"
"102","RB","Donald Brown","NE",12.4,"$3,000","$241.94"
"103","WR","Pierre Garcon","WAS",12.4,"$4,100","$330.65"
"104","TE","Tyler Kroft","CIN",12.1,"$3,200","$264.46"
"105","RB","Antonio Andrews","TEN",12,"$3,600","$300.00"
"106","WR","Adam Humphries","TB",12,"$3,000","$250.00"
"107","WR","Michael Floyd","ARI",12,"$4,400","$366.67"
"108","TE","Gary Barnidge","CLE",11.9,"$5,000","$420.17"
"109","TE","Eric Ebron","DET",11.9,"$3,000","$252.10"
"110","TE","Austin Seferian-Jenkins","TB",11.9,"$3,400","$285.71"
"111","WR","Marques Colston","NO",11.9,"$3,600","$302.52"
"112","QB","AJ McCarron","CIN",11.88,"$5,400","$454.55"
"113","TE","Luke Stocker","TB",11.5,"$2,500","$217.39"
"114","RB","Tim Hightower","NO",11.5,"$3,900","$339.13"
"115","WR","Brandon Marshall","NYJ",11.4,"$7,600","$666.67"
"116","RB","Cameron Artis-Payne","CAR",11.3,"$3,000","$265.49"
"117","RB","Jay Ajayi","MIA",11.2,"$3,000","$267.86"
"118","RB","Kendall Gaskins","SF",11.2,"$3,000","$267.86"
"119","QB","Johnny Manziel","CLE",11.14,"$5,100","$457.81"
"120","QB","Aaron Rodgers","GB",11.06,"$7,400","$669.08"
"121","DEF","New York Jets","NYJ",11,"$3,300","$300.00"
"122","DEF","Houston Texans","HOU",11,"$2,500","$227.27"
"123","WR","Devin Funchess","CAR",11,"$3,500","$318.18"
"124","WR","Dontrelle Inman","SD",10.8,"$3,000","$277.78"
"125","WR","Randall Cobb","GB",10.8,"$6,300","$583.33"
"126","RB","Doug Martin","TB",10.7,"$6,600","$616.82"
"127","TE","Jared Cook","GB",10.4,"$2,500","$240.38"
"128","WR","Jaelen Strong","HOU",10.3,"$3,000","$291.26"
"129","RB","Charles Sims","TB",10.2,"$3,300","$323.53"
"130","DEF","Minnesota Vikings","MIN",10,"$2,500","$250.00"
"131","TE","Jason Witten","DAL",9.9,"$4,300","$434.34"
"132","WR","Josh Huff","PHI",9.2,"$3,200","$347.83"
"133","RB","Giovani Bernard","CIN",9.1,"$4,500","$494.51"
"134","DEF","Seattle Seahawks","SEA",9,"$4,200","$466.67"
"135","WR","Jeremy Butler","BAL",9,"$3,700","$411.11"
"136","RB","Latavius Murray","OAK",9,"$4,500","$500.00"
"137","FB","Michael Burton","DET",9,"$3,000","$333.33"
"138","QB","Matt Hasselbeck","IND",8.98,"$5,000","$556.79"
"139","WR","Quincy Enunwa","NYJ",8.9,"$3,000","$337.08"
"140","QB","Brandon Weeden","HOU",8.8,"$5,000","$568.18"
"141","WR","Jerricho Cotchery","CAR",8.7,"$3,000","$344.83"
"142","WR","Javontee Herndon","SD",8.5,"$3,000","$352.94"
"143","WR","Robert Woods","BUF",8.4,"$3,800","$452.38"
"144","RB","Alfred Morris","DAL",8.4,"$3,600","$428.57"
"145","TE","Darren Fells","ARI",8.4,"$2,500","$297.62"
"146","FB","Bruce Miller","SF",8.3,"$3,000","$361.45"
"147","TE","Blake Bell","SF",8.3,"$2,500","$301.20"
"148","WR","Davante Adams","GB",8.2,"$4,000","$487.80"
"149","TE","Maxx Williams","BAL",8.1,"$2,500","$308.64"
"150","WR","Eddie Royal","CHI",8.1,"$3,000","$370.37"
"151","DEF","Indianapolis Colts","IND",8,"$2,000","$250.00"
"152","DEF","Oakland Raiders","OAK",8,"$2,000","$250.00"
"153","WR","Alshon Jeffery","CHI",8,"$7,300","$912.50"
"154","FB","Zach Line","MIN",7.7,"$3,000","$389.61"
"155","WR","Roddy White","ATL",7.7,"$3,200","$415.58"
"156","RB","Travaris Cadet","NO",7.6,"$3,000","$394.74"
"157","WR","Albert Wilson","KC",7.5,"$3,600","$480.00"
"158","RB","Brandon Bolden","NE",7.4,"$3,200","$432.43"
"159","QB","Kellen Moore","DAL",7.32,"$5,000","$683.06"
"160","WR","Larry Fitzgerald","ARI",7.3,"$7,300","$1,000.00"
"161","FB","John Kuhn","NO",7.2,"$3,000","$416.67"
"162","WR","Kenbrell Thompkins","NYJ",7,"$3,000","$428.57"
"163","RB","Frank Gore","IND",6.9,"$4,000","$579.71"
"164","WR","Cole Beasley","DAL",6.7,"$3,400","$507.46"
"165","WR","Mike Wallace","BAL",6.7,"$3,500","$522.39"
"166","WR","Quinton Patton","SF",6.7,"$3,300","$492.54"
"167","RB","Jeremy Langford","CHI",6.7,"$3,900","$582.09"
"168","RB","Terrance West","BAL",6.6,"$3,500","$530.30"
"169","WR","Marqise Lee","JAC",6.6,"$3,000","$454.55"
"170","WR","Justin Hardy","ATL",6.6,"$3,000","$454.55"
"171","WR","Travis Benjamin","SD",6.5,"$4,500","$692.31"
"172","WR","Allen Hurns","JAC",6.4,"$5,600","$875.00"
"173","WR","Jared Abbrederis","GB",6.3,"$3,000","$476.19"
"174","RB","Adrian Peterson","MIN",6.3,"$7,100","$1,126.98"
"175","WR","Andre Johnson","TEN",6.2,"$3,500","$564.52"
"176","WR","Jarius Wright","MIN",6.2,"$3,000","$483.87"
"177","RB","Ryan Mathews","PHI",6.1,"$4,000","$655.74"
"178","WR","Marc Mariani","CHI",6.1,"$3,000","$491.80"
"179","DEF","Pittsburgh Steelers","PIT",6,"$2,700","$450.00"
"180","DEF","Denver Broncos","DEN",6,"$3,400","$566.67"
"181","DEF","San Diego Chargers","SD",6,"$2,200","$366.67"
"182","DEF","San Francisco 49ers","SF",6,"$2,100","$350.00"
"183","RB","Isaiah Crowell","CLE",6,"$4,000","$666.67"
"184","WR","T.Y. Hilton","IND",5.9,"$5,900","$1,000.00"
"185","TE","Lance Kendricks","LA",5.7,"$2,500","$438.60"
"186","RB","Melvin Gordon III","SD",5.7,"$3,800","$666.67"
"187","WR","Keshawn Martin","NE",5.6,"$3,000","$535.71"
"188","RB","James Starks","GB",5.6,"$4,400","$785.71"
"189","RB","Kerwynn Williams","ARI",5.6,"$3,000","$535.71"
"190","RB","Darren Sproles","PHI",5.5,"$4,200","$763.64"
"191","RB","Akeem Hunt","HOU",5.4,"$3,000","$555.56"
"192","WR","Donteea Dye","TB",5.4,"$3,000","$555.56"
"193","RB","Bishop Sankey","TEN",5.3,"$3,000","$566.04"
"194","WR","Torrey Smith","SF",5.3,"$3,300","$622.64"
"195","RB","Chris Ivory","JAC",5.2,"$5,200","$1,000.00"
"196","RB","Shaun Draughn","SF",5.2,"$4,600","$884.62"
"197","TE","Anthony Fasano","TEN",5.1,"$2,500","$490.20"
"198","TE","Brent Celek","PHI",5.1,"$2,500","$490.20"
"199","DEF","Dallas Cowboys","DAL",5,"$2,100","$420.00"
"200","DEF","Washington Redskins","WAS",5,"$2,300","$460.00"
"201","DEF","Atlanta Falcons","ATL",5,"$2,500","$500.00"
"202","TE","Mychal Rivera","OAK",5,"$2,700","$540.00"
"203","RB","Theo Riddick","DET",5,"$4,000","$800.00"
"204","TE","Cameron Brate","TB",5,"$2,500","$500.00"
"205","WR","Jordan Norwood","DEN",4.9,"$3,000","$612.24"
"206","WR","Nate Washington","NE",4.8,"$3,400","$708.33"
"207","TE","Nick O'Leary","BUF",4.7,"$2,500","$531.91"
"208","RB","LeSean McCoy","BUF",4.7,"$6,300","$1,340.43"
"209","WR","A.J. Green","CIN",4.7,"$7,900","$1,680.85"
"210","RB","Matt Jones","WAS",4.6,"$4,000","$869.57"
"211","RB","Lamar Miller","HOU",4.4,"$6,300","$1,431.82"
"212","RB","Matt Asiata","MIN",4.4,"$3,000","$681.82"
"213","WR","Dwayne Bowe","CLE",4.2,"$3,000","$714.29"
"214","TE","Heath Miller","PIT",4.2,"$3,700","$880.95"
"215","WR","Riley Cooper","PHI",4.2,"$3,000","$714.29"
"216","WR","TJ Jones","DET",4.2,"$3,000","$714.29"
"217","RB","Karlos Williams","BUF",4.1,"$3,600","$878.05"
"218","WR","Jamison Crowder","WAS",4.1,"$3,300","$804.88"
"219","TE","Kyle Rudolph","MIN",4.1,"$3,600","$878.05"
"220","DEF","Miami Dolphins","MIA",4,"$2,800","$700.00"
"221","DEF","Tennessee Titans","TEN",4,"$2,000","$500.00"
"222","DEF","Los Angeles Rams","LA",4,"$2,700","$675.00"
"223","WR","Taylor Gabriel","CLE",3.8,"$3,000","$789.47"
"224","RB","Ronnie Hillman","DEN",3.8,"$4,300","$1,131.58"
"225","RB","Ka'Deem Carey","CHI",3.8,"$3,000","$789.47"
"226","RB","C.J. Spiller","NO",3.8,"$3,200","$842.11"
"227","RB","Fred Jackson","SEA",3.7,"$4,400","$1,189.19"
"228","WR","Malcom Floyd","SD",3.7,"$3,500","$945.95"
"229","WR","Andre Holmes","OAK",3.7,"$3,000","$810.81"
"230","TE","Luke Willson","SEA",3.7,"$2,500","$675.68"
"231","TE","Marcedes Lewis","JAC",3.6,"$2,500","$694.44"
"232","RB","Fozzy Whittaker","CAR",3.6,"$3,000","$833.33"
"233","WR","Harry Douglas","TEN",3.5,"$3,500","$1,000.00"
"234","TE","Owen Daniels","DEN",3.4,"$2,700","$794.12"
"235","WR","Kenny Stills","MIA",3.3,"$3,200","$969.70"
"236","TE","Ladarius Green","PIT",3.3,"$2,700","$818.18"
"237","WR","Terrance Williams","DAL",3.3,"$3,600","$1,090.91"
"238","RB","Damien Williams","MIA",3.2,"$3,000","$937.50"
"239","WR","Jason Avant","KC",3.2,"$3,000","$937.50"
"240","WR","Lucky Whitehead","DAL",3.2,"$3,000","$937.50"
"241","DEF","Baltimore Ravens","BAL",3,"$2,000","$666.67"
"242","DEF","Jacksonville Jaguars","JAC",3,"$2,400","$800.00"
"243","DEF","New York Giants","NYG",3,"$2,200","$733.33"
"244","WR","Mohamed Sanu","ATL",3,"$3,200","$1,066.67"
"245","WR","Marlon Moore","CLE",3,"$3,000","$1,000.00"
"246","RB","C.J. Anderson","DEN",3,"$4,000","$1,333.33"
"247","TE","Clive Walford","OAK",3,"$2,600","$866.67"
"248","WR","Dwayne Harris","NYG",2.9,"$3,000","$1,034.48"
"249","WR","Calvin Johnson","DET",2.9,"$6,900","$2,379.31"
"250","TE","James Hanna","DAL",2.7,"$2,500","$925.93"
"251","TE","Chris Gragg","BUF",2.6,"$2,500","$961.54"
"252","WR","Brice Butler","DAL",2.6,"$3,000","$1,153.85"
"253","WR","Jaron Brown","ARI",2.5,"$3,000","$1,200.00"
"254","WR","Chris Givens","PHI",2.5,"$3,400","$1,360.00"
"255","QB","T.J. Yates","HOU",2.42,"$5,000","$2,066.12"
"256","WR","Chris Hogan","NE",2.3,"$3,000","$1,304.35"
"257","WR","Ryan Grant","WAS",2.3,"$3,000","$1,304.35"
"258","RB","Eddie Lacy","GB",2.3,"$5,200","$2,260.87"
"259","RB","Tevin Coleman","ATL",2.3,"$3,500","$1,521.74"
"260","TE","Coby Fleener","NO",2.2,"$2,700","$1,227.27"
"261","RB","Andre Williams","NYG",2.1,"$3,000","$1,428.57"
"262","WR","Hakeem Nicks","NYG",2,"$3,000","$1,500.00"
"263","WR","Lance Moore","DET",2,"$3,000","$1,500.00"
"264","WR","Myles White","NYG",2,"$3,000","$1,500.00"
"265","TE","Vance McDonald","SF",2,"$2,500","$1,250.00"
"266","RB","Anthony Dixon","BUF",1.9,"$3,000","$1,578.95"
"267","TE","Dion Sims","MIA",1.9,"$2,500","$1,315.79"
"268","TE","Kellen Davis","NYJ",1.9,"$2,500","$1,315.79"
"269","TE","Ryan Hewitt","CIN",1.9,"$2,500","$1,315.79"
"270","TE","Rob Housler","CHI",1.9,"$2,500","$1,315.79"
"271","WR","Griff Whalen","MIA",1.9,"$3,000","$1,578.95"
"272","FB","Jalston Fowler","TEN",1.8,"$3,000","$1,666.67"
"273","TE","Jerome Cunningham","TEN",1.7,"$2,500","$1,470.59"
"274","WR","Joshua Bellamy","CHI",1.7,"$3,000","$1,764.71"
"275","TE","Michael Williams","NE",1.7,"$2,500","$1,470.59"
"276","TE","Richard Rodgers","GB",1.7,"$4,300","$2,529.41"
"277","RB","Daniel Herron","BUF",1.6,"$3,500","$2,187.50"
"278","TE","Dwayne Allen","IND",1.6,"$2,500","$1,562.50"
"279","FB","Darrel Young","CHI",1.6,"$3,000","$1,875.00"
"280","FB","Austin Johnson","NO",1.6,"$3,000","$1,875.00"
"281","WR","Chris Matthews","BAL",1.6,"$3,000","$1,875.00"
"282","TE","Jordan Cameron","MIA",1.5,"$2,500","$1,666.67"
"283","TE","Craig Stevens","TEN",1.5,"$2,500","$1,666.67"
"284","TE","Justin Perillo","GB",1.5,"$2,500","$1,666.67"
"285","TE","Vernon Davis","WAS",1.5,"$3,300","$2,200.00"
"286","TE","Cooper Helfet","SEA",1.5,"$2,500","$1,666.67"
"287","RB","Knile Davis","KC",1.4,"$3,000","$2,142.86"
"288","RB","Tre Mason","LA",1.3,"$3,000","$2,307.69"
"289","RB","Stevan Ridley","DET",1.1,"$3,000","$2,727.27"
"290","WR","Phillip Dorsett","IND",1.1,"$3,000","$2,727.27"
"291","RB","Stepfan Taylor","ARI",1.1,"$3,000","$2,727.27"
"292","DEF","Cleveland Browns","CLE",1,"$2,400","$2,400"
"293","DEF","Philadelphia Eagles","PHI",1,"$2,200","$2,200"
"294","DEF","Detroit Lions","DET",1,"$2,700","$2,700"
"295","DEF","Tampa Bay Buccaneers","TB",1,"$2,600","$2,600"
"296","DEF","New Orleans Saints","NO",1,"$2,000","$2,000"
"297","FB","Derrick Coleman","SEA",1,"$3,500","$3,500"
"298","WR","Rashad Greene","JAC",0.9,"$3,000","$3,000"
"299","RB","David Cobb","TEN",0.9,"$3,200","$3,200"
"300","RB","Javorius Allen","BAL",0.8,"$4,500","$4,500"
"301","WR","Adam Thielen","MIN",0.8,"$3,000","$3,000"
"302","RB","Benny Cunningham","LA",0.8,"$3,000","$3,000"
"303","QB","EJ Manuel","BUF",0.6,"$5,000","$5,000"
"304","RB","Chris Polk","HOU",0.6,"$3,600","$3,600"
"305","QB","Charlie Whitehurst","IND",0.52,"$5,000","$5,000"
"306","QB","Matt Cassel","TEN",0.48,"$5,100","$5,100"
"307","RB","Zurlon Tipton","IND",0.4,"$3,200","$3,200"
"308","WR","Eric Weems","ATL",0.4,"$3,000","$3,000"
"309","WR","Danny Amendola","NE",0.3,"$5,700","$5,700"
"310","RB","DeMarco Murray","TEN",0.3,"$4,000","$4,000"
"311","QB","Marcus Mariota","TEN",0.28,"$5,500","$5,500"
"312","FB","Jay Prosch","HOU",0.2,"$3,000","$3,000"
"313","RB","Jonathan Grimes","HOU",0.1,"$3,000","$3,000"
"314","RB","Robert Turbin","IND",0.1,"$3,500","$3,500"
"315","WR","Marcus Easley","BUF",0,"$3,000","$3,000"
"316","WR","Deonte Thompson","CHI",0,"$3,000","$3,000"
"317","DEF","Carolina Panthers","CAR",0,"$3,300","$3,300"
"318","WR","Jeremy Kerley","DET",0,"$3,000","$3,000"
"319","TE","Jeff Cumberland","SD",0,"$2,500","$2,500"
"320","WR","Matt Slater","NE",0,"$3,000","$3,000"
"321","TE","Michael Hoomanawanui","NO",0,"$2,500","$2,500"
"322","LS","Clark Harris","CIN",0,"$2,500","$2,500"
"323","RB","Rex Burkhead","CIN",0,"$3,000","$3,000"
"324","WR","Brandon Tate","CIN",0,"$3,000","$3,000"
"325","TE","Jim Dray","BUF",0,"$2,500","$2,500"
"326","TE","Daniel Brown","BAL",0,"$3,500","$3,500"
"327","WR","Darrius Heyward-Bey","PIT",0,"$3,000","$3,000"
"328","WR","Quan Bray","IND",0,"$3,000","$3,000"
"329","WR","Cecil Shorts III","HOU",0,"$3,600","$3,600"
"330","WR","Keith Mumphery","HOU",0,"$3,000","$3,000"
"331","TE","C.J. Fiedorowicz","HOU",0,"$2,500","$2,500"
"332","TE","Phillip Supernaw","TEN",0,"$2,500","$2,500"
"333","WR","Tre McBride","TEN",0,"$3,000","$3,000"
"334","TE","Virgil Green","DEN",0,"$2,500","$2,500"
"335","WR","Bennie Fowler","DEN",0,"$3,000","$3,000"
"336","FB","Juwan Thompson","DEN",0,"$3,000","$3,000"
"337","WR","Cody Latimer","DEN",0,"$3,000","$3,000"
"338","WR","Andre Caldwell","DET",0,"$3,000","$3,000"
"339","TE","Demetrius Harris","KC",0,"$2,500","$2,500"
"340","WR","Frankie Hammond","KC",0,"$3,000","$3,000"
"341","WR","Chris Conley","KC",0,"$3,000","$3,000"
"342","FB","Jamize Olawale","OAK",0,"$3,000","$3,000"
"343","WR","Seth Roberts","OAK",0,"$3,300","$3,300"
"344","RB","Taiwan Jones","OAK",0,"$3,000","$3,000"
"345","RB","Raheem Mostert","CLE",0,"$3,000","$3,000"
"346","WR","Seyi Ajirotutu","PHI",0,"$3,000","$3,000"
"347","WR","Nelson Agholor","PHI",0,"$3,600","$3,600"
"348","RB","Orleans Darkwa","NYG",0,"$3,300","$3,300"
"349","WR","Rashad Ross","WAS",0,"$3,000","$3,000"
"350","WR","Jeremy Ross","NYJ",0,"$3,000","$3,000"
"351","WR","Jeff Janis","GB",0,"$3,000","$3,000"
"352","FB","Aaron Ripkowski","GB",0,"$3,000","$3,000"
"353","RB","Joe Banyard","JAC",0,"$3,000","$3,000"
"354","TE","Tim Wright","DET",0,"$2,500","$2,500"
"355","WR","Kaelin Clay","BAL",0,"$3,000","$3,000"
"356","WR","Russell Shepard","TB",0,"$3,000","$3,000"
"357","RB","Bobby Rainey","NYG",0,"$3,000","$3,000"
"358","TE","Levine Toilolo","ATL",0,"$2,500","$2,500"
"359","WR","Devin Hester","ATL",0,"$3,000","$3,000"
"360","TE","Jacob Tamme","ATL",0,"$3,300","$3,300"
"361","TE","Tony Moeaki","CHI",0,"$2,500","$2,500"
"362","TE","Ed Dickson","CAR",0,"$3,700","$3,700"
"363","QB","Joe Webb","CAR",0,"$5,000","$5,000"
"364","DE","Charles Johnson","CAR",0,"$3,000","$3,000"
"365","WR","Brandon Coleman","NO",0,"$3,600","$3,600"
"366","WR","Jerome Simpson","SF",0,"$3,000","$3,000"
"367","WR","Bruce Ellington","SF",0,"$3,000","$3,000"
"368","LS","Kyle Nelson","SF",0,"$2,500","$2,500"
"369","TE","Troy Niklas","ARI",0,"$2,500","$2,500"
"370","WR","J.J. Nelson","ARI",0,"$3,000","$3,000"
"371","RB","Chase Reynolds","LA",0,"$3,000","$3,000"
"372","WR","Bradley Marquez","LA",0,"$3,000","$3,000"
"373","WR","Marcus Thigpen","BUF",-0.1,"$3,000","$3,000"
"374","WR","Terrelle Pryor","CLE",-0.1,"$3,000","$3,000"
"375","QB","Trevor Siemian","DEN",-0.1,"$5,000","$5,000"
"376","QB","Kellen Clemens","SD",-0.1,"$5,000","$5,000"
"377","QB","Tarvaris Jackson","SEA",-0.1,"$5,000","$5,000"
"378","QB","Chase Daniel","PHI",-0.2,"$5,000","$5,000"
"379","QB","Drew Stanton","ARI",-0.2,"$5,000","$5,000"
"380","DEF","Buffalo Bills","BUF",-1,"$2,800","$2,800"
"381","DEF","Chicago Bears","CHI",-3,"$2,400","$2,400"
