"","Pos","Player","Team","Fantasy PointsFpts","Salary","Cost/Fantasy Pt"
"63","TE","Scott Chandler","NE",16.8,"$2,500","$148.81"
"64","WR","Allen Robinson","JAC",16.6,"$7,300","$439.76"
"65","WR","Larry Fitzgerald","ARI",16.6,"$7,400","$445.78"
"66","WR","Cole Beasley","DAL",16.4,"$3,200","$195.12"
"67","TE","Cameron Brate","TB",16.3,"$2,500","$153.37"
"68","QB","Matt Schaub","ATL",16.28,"$5,300","$325.55"
"69","RB","Joique Bell","DET",16.2,"$3,300","$203.70"
"70","TE","Gary Barnidge","CLE",16.1,"$4,800","$298.14"
"71","DEF","Baltimore Ravens","BAL",16,"$2,800","$175.00"
"72","WR","Alshon Jeffery","CHI",16,"$6,600","$412.50"
"73","RB","Mark Ingram","NO",15.7,"$6,400","$407.64"
"74","QB","Jameis Winston","TB",15.5,"$5,500","$354.84"
"75","WR","Brian Hartline","CLE",15.4,"$3,400","$220.78"
"76","QB","Mark Sanchez","DEN",15.36,"$5,200","$338.54"
"77","RB","Alfred Blue","HOU",15.1,"$4,500","$298.01"
"78","TE","Delanie Walker","TEN",15.1,"$5,400","$357.62"
"79","WR","Jordan Matthews","PHI",15,"$5,800","$386.67"
"80","WR","John Brown","ARI",14.9,"$5,000","$335.57"
"81","QB","Brian Hoyer","CHI",14.9,"$5,000","$335.57"
"82","WR","DeSean Jackson","WAS",14.6,"$5,100","$349.32"
"83","QB","Aaron Rodgers","GB",14.38,"$7,400","$514.60"
"84","QB","Brock Osweiler","HOU",14.2,"$5,300","$373.24"
"85","RB","Thomas Rawls","SEA",14.1,"$4,500","$319.15"
"86","QB","Josh McCown","CLE",13.68,"$5,000","$365.50"
"87","RB","Shaun Draughn","SF",13.6,"$3,800","$279.41"
"88","TE","Will Tye","NYG",13.4,"$2,500","$186.57"
"89","WR","Randall Cobb","GB",13.4,"$6,500","$485.07"
"90","TE","Tyler Eifert","CIN",13,"$5,800","$446.15"
"91","RB","Melvin Gordon III","SD",13,"$3,800","$292.31"
"92","RB","Tevin Coleman","ATL",13,"$4,300","$330.77"
"93","RB","Ronnie Hillman","DEN",12.9,"$4,000","$310.08"
"94","QB","Jay Cutler","CHI",12.9,"$5,100","$395.35"
"95","WR","Cecil Shorts III","HOU",12.8,"$3,600","$281.25"
"96","RB","Jeremy Langford","CHI",12.3,"$5,300","$430.89"
"97","TE","Kyle Rudolph","MIN",12.3,"$3,400","$276.42"
"98","WR","Jerricho Cotchery","CAR",12.3,"$3,100","$252.03"
"99","WR","Kenny Britt","LA",12.3,"$3,200","$260.16"
"100","RB","T.J. Yeldon","JAC",12.2,"$4,800","$393.44"
"101","DEF","Minnesota Vikings","MIN",12,"$2,300","$191.67"
"102","RB","James Starks","GB",12,"$4,800","$400.00"
"103","WR","Roddy White","ATL",12,"$3,400","$283.33"
"104","TE","Greg Olsen","CAR",12,"$6,200","$516.67"
"105","WR","Harry Douglas","TEN",11.9,"$3,100","$260.50"
"106","WR","Michael Crabtree","OAK",11.9,"$6,400","$537.82"
"107","TE","Jacob Tamme","ATL",11.9,"$3,300","$277.31"
"108","RB","Darren McFadden","DAL",11.6,"$5,500","$474.14"
"109","WR","Vincent Jackson","TB",11.6,"$4,700","$405.17"
"110","TE","Jimmy Graham","SEA",11.5,"$4,800","$417.39"
"111","WR","Mike Evans","TB",11.4,"$7,400","$649.12"
"112","WR","Devin Smith","NYJ",11.3,"$3,000","$265.49"
"113","QB","Matt Ryan","ATL",11.1,"$6,900","$621.62"
"114","WR","Antonio Brown","PIT",11.1,"$8,700","$783.78"
"115","DEF","Indianapolis Colts","IND",11,"$2,000","$181.82"
"116","DEF","Houston Texans","HOU",11,"$2,500","$227.27"
"117","RB","Jeremy Hill","CIN",11,"$4,700","$427.27"
"118","RB","David Johnson","ARI",10.9,"$3,300","$302.75"
"119","RB","Doug Martin","TB",10.8,"$5,800","$537.04"
"120","RB","Danny Woodhead","SD",10.7,"$5,200","$485.98"
"121","RB","Jonathan Stewart","CAR",10.7,"$5,200","$485.98"
"122","QB","Matt Cassel","TEN",10.62,"$5,000","$470.81"
"123","WR","Rueben Randle","PHI",10.6,"$3,800","$358.49"
"124","WR","Nick Williams","ATL",10.6,"$3,000","$283.02"
"125","WR","Julio Jones","ATL",10.6,"$9,400","$886.79"
"126","RB","Tre Mason","LA",10.5,"$3,000","$285.71"
"127","DEF","Cleveland Browns","CLE",10,"$2,000","$200.00"
"128","DEF","Washington Redskins","WAS",10,"$2,000","$200.00"
"129","DEF","Chicago Bears","CHI",10,"$2,000","$200.00"
"130","DEF","Arizona Cardinals","ARI",10,"$3,900","$390.00"
"131","RB","Duke Johnson","CLE",10,"$3,900","$390.00"
"132","RB","Alfred Morris","DAL",10,"$3,800","$380.00"
"133","RB","Jay Ajayi","MIA",9.8,"$3,300","$336.73"
"134","TE","Owen Daniels","DEN",9.8,"$2,900","$295.92"
"135","TE","Jared Cook","GB",9.8,"$2,700","$275.51"
"136","TE","Blake Bell","SF",9.7,"$2,500","$257.73"
"137","TE","Heath Miller","PIT",9.5,"$3,100","$326.32"
"138","TE","Benjamin Watson","BAL",9.3,"$4,000","$430.11"
"139","RB","Latavius Murray","OAK",9.2,"$5,400","$586.96"
"140","DEF","Detroit Lions","DET",9,"$2,200","$244.44"
"141","DEF","Seattle Seahawks","SEA",9,"$3,800","$422.22"
"142","TE","Craig Stevens","TEN",9,"$2,500","$277.78"
"143","TE","Brent Celek","PHI",9,"$3,200","$355.56"
"144","WR","Willie Snead","NO",9,"$4,500","$500.00"
"145","WR","Greg Jennings","MIA",8.9,"$3,000","$337.08"
"146","WR","Andre Caldwell","DET",8.8,"$3,000","$340.91"
"147","RB","Giovani Bernard","CIN",8.7,"$4,500","$517.24"
"148","WR","DeAndre Hopkins","HOU",8.6,"$9,100","$1,058.14"
"149","WR","Marvin Jones","DET",8.5,"$4,200","$494.12"
"150","RB","Ameer Abdullah","DET",8.5,"$3,300","$388.24"
"151","WR","Brandin Cooks","NO",8.5,"$6,400","$752.94"
"152","WR","Marquess Wilson","CHI",8.4,"$3,900","$464.29"
"153","WR","Allen Hurns","JAC",8.2,"$5,800","$707.32"
"154","QB","Drew Brees","NO",8.12,"$7,300","$899.01"
"155","TE","Charles Clay","BUF",8.1,"$3,500","$432.10"
"156","DEF","New York Jets","NYJ",8,"$3,200","$400.00"
"157","DEF","Oakland Raiders","OAK",8,"$2,400","$300.00"
"158","WR","Marlon Moore","CLE",8,"$3,000","$375.00"
"159","WR","Terrance Williams","DAL",7.9,"$4,200","$531.65"
"160","QB","Austin Davis","CLE",7.78,"$5,000","$642.67"
"161","WR","Brandon LaFell","CIN",7.6,"$4,300","$565.79"
"162","TE","Jason Witten","DAL",7.6,"$4,800","$631.58"
"163","RB","Shane Vereen","NYG",7.6,"$4,200","$552.63"
"164","RB","Andre Ellington","ARI",7.6,"$3,500","$460.53"
"165","RB","Matt Jones","WAS",7.4,"$3,900","$527.03"
"166","WR","Nate Washington","NE",7.3,"$3,800","$520.55"
"167","WR","J.J. Nelson","ARI",7.3,"$3,000","$410.96"
"168","FB","Jalston Fowler","TEN",7.2,"$3,000","$416.67"
"169","WR","Stefon Diggs","MIN",7.1,"$4,800","$676.06"
"170","WR","Torrey Smith","SF",7.1,"$3,200","$450.70"
"171","TE","Richard Rodgers","GB",7,"$3,100","$442.86"
"172","TE","Trey Burton","PHI",6.9,"$2,500","$362.32"
"173","RB","Charles Sims","TB",6.9,"$3,500","$507.25"
"174","WR","Marques Colston","NO",6.8,"$3,300","$485.29"
"175","WR","Tyler Lockett","SEA",6.8,"$3,000","$441.18"
"176","RB","Darren Sproles","PHI",6.5,"$3,600","$553.85"
"177","WR","Pierre Garcon","WAS",6.5,"$4,200","$646.15"
"178","WR","Marc Mariani","CHI",6.5,"$3,000","$461.54"
"179","WR","Chris Hogan","NE",6.4,"$3,200","$500.00"
"180","QB","Nick Foles","KC",6.32,"$5,000","$791.14"
"181","RB","Matt Forte","NYJ",6.3,"$6,800","$1,079.37"
"182","WR","Albert Wilson","KC",6.3,"$3,100","$492.06"
"183","WR","Kaelin Clay","BAL",6,"$3,000","$500.00"
"184","WR","Chris Givens","PHI",6,"$3,400","$566.67"
"185","WR","Jeremy Butler","BAL",5.7,"$3,000","$526.32"
"186","TE","Coby Fleener","NO",5.7,"$3,000","$526.32"
"187","RB","Frank Gore","IND",5.7,"$4,600","$807.02"
"188","QB","Teddy Bridgewater","MIN",5.66,"$5,000","$883.39"
"189","RB","Antonio Andrews","TEN",5.6,"$3,700","$660.71"
"190","RB","Ahmad Bradshaw","IND",5.6,"$3,600","$642.86"
"191","WR","Robert Woods","BUF",5.5,"$3,300","$600.00"
"192","RB","Bilal Powell","NYJ",5.5,"$3,300","$600.00"
"193","WR","Dorial Green-Beckham","TEN",5.2,"$3,300","$634.62"
"194","DEF","Tennessee Titans","TEN",5,"$2,200","$440.00"
"195","DEF","Denver Broncos","DEN",5,"$2,900","$580.00"
"196","DEF","Kansas City Chiefs","KC",5,"$2,800","$560.00"
"197","TE","Crockett Gillmore","BAL",5,"$3,700","$740.00"
"198","RB","Matt Asiata","MIN",5,"$3,000","$600.00"
"199","WR","Quincy Enunwa","NYJ",4.9,"$3,000","$612.24"
"200","TE","Ryan Hewitt","CIN",4.9,"$2,500","$510.20"
"201","WR","Dwayne Harris","NYG",4.9,"$3,800","$775.51"
"202","TE","Mychal Rivera","OAK",4.8,"$2,500","$520.83"
"203","RB","Rashad Jennings","NYG",4.8,"$3,700","$770.83"
"204","TE","Eric Ebron","DET",4.8,"$3,300","$687.50"
"205","WR","Rashad Greene","JAC",4.7,"$3,000","$638.30"
"206","TE","Lance Kendricks","LA",4.7,"$2,700","$574.47"
"207","WR","Demaryius Thomas","DEN",4.6,"$7,400","$1,608.70"
"208","WR","Dez Bryant","DAL",4.6,"$7,600","$1,652.17"
"209","RB","Lamar Miller","HOU",4.3,"$6,100","$1,418.60"
"210","RB","Jonathan Grimes","HOU",4.3,"$3,000","$697.67"
"211","WR","Bradley Marquez","LA",4.3,"$3,000","$697.67"
"212","TE","Anthony Fasano","TEN",4.2,"$2,500","$595.24"
"213","RB","Denard Robinson","JAC",4.2,"$3,000","$714.29"
"214","RB","Kenjon Barner","PHI",4.1,"$3,000","$731.71"
"215","WR","Justin Hardy","ATL",4.1,"$3,000","$731.71"
"216","DEF","New England Patriots","NE",4,"$3,500","$875.00"
"217","DEF","San Diego Chargers","SD",4,"$2,300","$575.00"
"218","TE","C.J. Fiedorowicz","HOU",4,"$2,500","$625.00"
"219","WR","Adam Humphries","TB",4,"$3,200","$800.00"
"220","RB","Todd Gurley","LA",4,"$7,500","$1,875.00"
"221","TE","Dwayne Allen","IND",3.9,"$2,500","$641.03"
"222","WR","Devin Funchess","CAR",3.9,"$3,900","$1,000.00"
"223","FB","Kyle Juszczyk","BAL",3.8,"$3,300","$868.42"
"224","TE","Jesse James","PIT",3.8,"$2,500","$657.89"
"225","RB","Terrance West","BAL",3.7,"$3,700","$1,000.00"
"226","RB","Chris Polk","HOU",3.7,"$3,200","$864.86"
"227","WR","Riley Cooper","PHI",3.6,"$3,000","$833.33"
"228","WR","Kendall Wright","TEN",3.5,"$4,400","$1,257.14"
"229","WR","Nelson Agholor","PHI",3.5,"$3,200","$914.29"
"230","RB","Akeem Hunt","HOU",3.5,"$3,000","$857.14"
"231","TE","Marcedes Lewis","JAC",3.4,"$2,500","$735.29"
"232","WR","Davante Adams","GB",3.4,"$4,700","$1,382.35"
"233","TE","Jordan Cameron","MIA",3.3,"$2,500","$757.58"
"234","RB","Jerick McKinnon","MIN",3.3,"$3,000","$909.09"
"235","TE","Rhett Ellison","MIN",3.3,"$2,500","$757.58"
"236","WR","Jarius Wright","MIN",3.3,"$3,000","$909.09"
"237","WR","Kenny Stills","MIA",3.2,"$3,300","$1,031.25"
"238","WR","Andre Johnson","TEN",3.2,"$3,400","$1,062.50"
"239","WR","Jamison Crowder","WAS",3.2,"$3,600","$1,125.00"
"240","WR","Wes Welker","LA",3.2,"$3,000","$937.50"
"241","RB","Fred Jackson","SEA",3.1,"$3,000","$967.74"
"242","TE","Brandon Pettigrew","DET",3.1,"$2,500","$806.45"
"243","WR","Kevin Smith","SEA",3.1,"$3,000","$967.74"
"244","DEF","Jacksonville Jaguars","JAC",3,"$2,600","$866.67"
"245","DEF","Dallas Cowboys","DAL",3,"$2,100","$700.00"
"246","DEF","New York Giants","NYG",3,"$2,400","$800.00"
"247","DEF","Tampa Bay Buccaneers","TB",3,"$2,500","$833.33"
"248","DEF","Atlanta Falcons","ATL",3,"$3,100","$1,033.33"
"249","DEF","New Orleans Saints","NO",3,"$2,300","$766.67"
"250","RB","Damien Williams","MIA",3,"$3,000","$1,000.00"
"251","RB","DeMarco Murray","TEN",3,"$6,100","$2,033.33"
"252","TE","Vernon Davis","WAS",3,"$3,000","$1,000.00"
"253","TE","Ladarius Green","PIT",2.9,"$3,000","$1,034.48"
"254","WR","Ryan Grant","WAS",2.9,"$3,000","$1,034.48"
"255","TE","Justin Perillo","GB",2.9,"$2,500","$862.07"
"256","RB","Rex Burkhead","CIN",2.8,"$3,000","$1,071.43"
"257","WR","Brian Quick","LA",2.8,"$3,000","$1,071.43"
"258","RB","LeGarrette Blount","NE",2.7,"$5,100","$1,888.89"
"259","RB","Benny Cunningham","LA",2.7,"$3,000","$1,111.11"
"260","RB","James White","NE",2.6,"$3,000","$1,153.85"
"261","RB","Chris Thompson","WAS",2.6,"$3,200","$1,230.77"
"262","RB","C.J. Spiller","NO",2.6,"$3,000","$1,153.85"
"263","RB","Terron Ward","ATL",2.5,"$3,500","$1,400.00"
"264","TE","Clive Walford","OAK",2.4,"$2,500","$1,041.67"
"265","WR","Lance Moore","DET",2.4,"$3,000","$1,250.00"
"266","WR","Michael Floyd","ARI",2.4,"$3,800","$1,583.33"
"267","WR","Marqise Lee","JAC",2.3,"$3,000","$1,304.35"
"268","FB","Jerome Felton","BUF",2.2,"$3,000","$1,363.64"
"269","TE","Clay Harbor","NE",2.2,"$2,500","$1,136.36"
"270","WR","Malcom Floyd","SD",2.2,"$3,900","$1,772.73"
"271","WR","Miles Austin","PHI",2.2,"$3,000","$1,363.64"
"272","WR","Brenton Bersin","CAR",2.2,"$3,000","$1,363.64"
"273","RB","Robert Turbin","IND",2.2,"$3,200","$1,454.55"
"274","TE","Luke Willson","SEA",2.2,"$2,500","$1,136.36"
"275","WR","Josh Huff","PHI",2.1,"$3,100","$1,476.19"
"276","DEF","Green Bay Packers","GB",2,"$3,100","$1,550.00"
"277","DEF","San Francisco 49ers","SF",2,"$2,000","$1,000.00"
"278","DEF","Los Angeles Rams","LA",2,"$3,300","$1,650.00"
"279","TE","Nick Boyle","BAL",2,"$2,500","$1,250.00"
"280","WR","Andre Holmes","OAK",1.9,"$3,000","$1,578.95"
"281","TE","Jermaine Gresham","ARI",1.9,"$2,500","$1,315.79"
"282","WR","Mohamed Sanu","ATL",1.8,"$3,000","$1,666.67"
"283","WR","Keshawn Martin","NE",1.8,"$3,000","$1,666.67"
"284","WR","Bennie Fowler","DEN",1.8,"$3,000","$1,666.67"
"285","FB","Zach Line","MIN",1.8,"$3,000","$1,666.67"
"286","TE","Khari Lee","CHI",1.7,"$2,500","$1,470.59"
"287","WR","Cody Latimer","DEN",1.7,"$3,000","$1,764.71"
"288","FB","Jamize Olawale","OAK",1.7,"$3,000","$1,764.71"
"289","RB","Chris Johnson","ARI",1.7,"$4,600","$2,705.88"
"290","FB","Roosevelt Nix","PIT",1.6,"$3,000","$1,875.00"
"291","TE","Matt Spaeth","PIT",1.6,"$2,500","$1,562.50"
"292","FB","Mike Tolbert","CAR",1.6,"$3,000","$1,875.00"
"293","WR","Quinton Patton","SF",1.6,"$3,000","$1,875.00"
"294","TE","Derek Carrier","WAS",1.6,"$2,500","$1,562.50"
"295","RB","Rod Smith","DAL",1.6,"$3,000","$1,875.00"
"296","TE","Jack Doyle","IND",1.5,"$2,500","$1,666.67"
"297","TE","Tyler Kroft","CIN",1.4,"$2,500","$1,785.71"
"298","WR","Bryan Walters","JAC",1.4,"$3,000","$2,142.86"
"299","WR","Hakeem Nicks","NYG",1.4,"$3,000","$2,142.86"
"300","WR","Lucky Whitehead","DAL",1.4,"$3,000","$2,142.86"
"301","WR","Seyi Ajirotutu","PHI",1.4,"$3,000","$2,142.86"
"302","QB","Tony Romo","DAL",1.24,"$5,800","$4,677.42"
"303","QB","Sean Mannion","LA",1.24,"$5,000","$4,032.26"
"304","TE","Lee Smith","OAK",1.2,"$2,500","$2,083.33"
"305","TE","Jerome Cunningham","TEN",1.2,"$2,500","$2,083.33"
"306","TE","Cory Harkey","LA",1.2,"$2,500","$2,083.33"
"307","FB","Malcolm Johnson","CLE",1.1,"$3,000","$2,727.27"
"308","TE","Dion Sims","MIA",0.9,"$2,500","$2,500"
"309","WR","T.J. Graham","PHI",0.9,"$3,000","$3,000"
"310","RB","Anthony Dixon","BUF",0.8,"$3,000","$3,000"
"311","RB","David Cobb","TEN",0.8,"$3,400","$3,400"
"312","TE","Gavin Escobar","DAL",0.8,"$2,500","$2,500"
"313","RB","Isaiah Crowell","CLE",0.7,"$3,200","$3,200"
"314","RB","Karlos Williams","BUF",0.5,"$3,900","$3,900"
"315","FB","Juwan Thompson","DEN",0.3,"$3,000","$3,000"
"316","RB","Roy Helu","OAK",0.3,"$3,000","$3,000"
"317","RB","Donald Brown","NE",0.2,"$3,000","$3,000"
"318","RB","Orleans Darkwa","NYG",0.2,"$3,000","$3,000"
"319","RB","Stepfan Taylor","ARI",0.2,"$3,000","$3,000"
"320","QB","AJ McCarron","CIN",0.12,"$5,000","$5,000"
"321","RB","Stevan Ridley","DET",0.1,"$3,000","$3,000"
"322","RB","Knile Davis","KC",0.1,"$3,700","$3,700"
"323","RB","Andre Williams","NYG",0.1,"$3,000","$3,000"
"324","RB","George Winn","DET",0.1,"$3,000","$3,000"
"325","FB","Derrick Coleman","SEA",0.1,"$3,000","$3,000"
"326","DEF","Buffalo Bills","BUF",0,"$2,600","$2,600"
"327","DEF","Pittsburgh Steelers","PIT",0,"$3,000","$3,000"
"328","WR","Deonte Thompson","CHI",0,"$3,000","$3,000"
"329","WR","Rishard Matthews","TEN",0,"$4,400","$4,400"
"330","WR","Jeremy Kerley","DET",0,"$3,000","$3,000"
"331","TE","Kellen Davis","NYJ",0,"$2,500","$2,500"
"332","FB","Tommy Bohanon","NYJ",0,"$3,000","$3,000"
"333","TE","Michael Hoomanawanui","NO",0,"$2,500","$2,500"
"334","RB","Cedric Peerman","CIN",0,"$3,000","$3,000"
"335","WR","Brandon Tate","CIN",0,"$3,000","$3,000"
"336","TE","Emmanuel Bibbs","CLE",0,"$2,500","$2,500"
"337","WR","Dwayne Bowe","CLE",0,"$3,000","$3,000"
"338","TE","Jim Dray","BUF",0,"$2,500","$2,500"
"339","TE","Maxx Williams","BAL",0,"$2,500","$2,500"
"340","WR","Quan Bray","IND",0,"$3,000","$3,000"
"341","WR","Keith Mumphery","HOU",0,"$3,000","$3,000"
"342","LS","Beau Brinkley","TEN",0,"$2,500","$2,500"
"343","TE","Phillip Supernaw","TEN",0,"$2,500","$2,500"
"344","WR","Tre McBride","TEN",0,"$3,000","$3,000"
"345","TE","Virgil Green","DEN",0,"$2,500","$2,500"
"346","WR","Jacoby Jones","PIT",0,"$3,000","$3,000"
"347","WR","Tyrell Williams","SD",0,"$3,000","$3,000"
"348","WR","Javontee Herndon","SD",0,"$3,000","$3,000"
"349","TE","Demetrius Harris","KC",0,"$2,500","$2,500"
"350","WR","Jason Avant","KC",0,"$3,000","$3,000"
"351","WR","Chris Conley","KC",0,"$3,000","$3,000"
"352","RB","Anthony Sherman","KC",0,"$3,000","$3,000"
"353","QB","Matt McGloin","OAK",0,"$5,000","$5,000"
"354","WR","James Jones","SD",0,"$4,600","$4,600"
"355","FB","Nikita Whitlock","NYG",0,"$3,000","$3,000"
"356","WR","Andre Roberts","DET",0,"$3,000","$3,000"
"357","WR","Rashad Ross","WAS",0,"$3,000","$3,000"
"358","WR","Joshua Bellamy","CHI",0,"$3,000","$3,000"
"359","WR","Corey Fuller","DET",0,"$3,000","$3,000"
"360","WR","Jeff Janis","GB",0,"$3,000","$3,000"
"361","FB","John Kuhn","NO",0,"$3,000","$3,000"
"362","TE","Luke Stocker","TB",0,"$2,500","$2,500"
"363","LS","Andrew DePaola","TB",0,"$2,500","$2,500"
"364","RB","Bobby Rainey","NYG",0,"$3,000","$3,000"
"365","WR","Eric Weems","ATL",0,"$3,000","$3,000"
"366","TE","Ed Dickson","CAR",0,"$2,500","$2,500"
"367","WR","Ted Ginn Jr.","CAR",0,"$3,700","$3,700"
"368","DE","Charles Johnson","CAR",0,"$3,000","$3,000"
"369","WR","Brandon Coleman","NO",0,"$3,000","$3,000"
"370","TE","Josh Hill","NO",0,"$2,500","$2,500"
"371","RB","Marcus Murphy","NO",0,"$3,000","$3,000"
"372","WR","Jerome Simpson","SF",0,"$3,000","$3,000"
"373","FB","Bruce Miller","SF",0,"$3,000","$3,000"
"374","TE","Troy Niklas","ARI",0,"$2,500","$2,500"
"375","WR","Jaron Brown","ARI",0,"$3,000","$3,000"
"376","QB","Landry Jones","PIT",-0.64,"$5,000","$5,000"
"377","WR","Bruce Ellington","SF",-1,"$3,000","$3,000"
"378","DEF","Philadelphia Eagles","PHI",-2,"$3,100","$3,100"
"379","DEF","Miami Dolphins","MIA",-3,"$2,500","$2,500"
