"","Score","ProjPoints","Points","ActualPoints","PlayerId","FantasyResultId","PositionId","LineupCount","CurrentExposure","ExposureProbability","IsExposureLocked","FirstPosition","Positions","Position","TeamName","FullName","Cnt","Correlation","PositionCount","Salary","IsLocked","IsExcluded","Exposure","IsLiked","Properties.IsLocked","Properties.InjuryStatus","Properties.Confirmed","Properties.IsExcluded","Properties.Score","Properties.Player_Name","Properties.Salary","Properties.Position","Properties.Team","Properties.Opposing_TeamFB","Properties.Exp","Properties.AvgPts","Properties.Ceiling","Properties.Floor","Properties.ProjPlusMinus","Properties.PtVal","Properties.ImpPts","Properties.Trend","Properties.MyTrends","Properties.Site_Salary","Properties.p_own","Properties.OppPlusMinus","Properties.OffensiveSnapsPlayed","Properties.Pts","Properties.OppPts","Properties.Run_Change","Properties.Spread","Properties.Total","Properties.SpreadPct","Properties.InterceptionPct","Properties.PassingSuccessfulPct","Properties.RushingSuccessfulAllowedPct","Properties.SackPct","Properties.TakeawayPct","Properties.TouchdownAllowedPct","Properties.YardsPerPassingAttempt","Properties.ReceivingTargetsMarketShare","Properties.ReceivingTouchdownsMarketShare","Properties.ReceivingYardsMarketShare","Properties.RushingTouchdownsMarketShare","Properties.RushingYardsMarketShare","Properties.OffensiveSnapsMarketShare","Properties.PassingCompletions","Properties.PassingAttempts","Properties.PassYards","Properties.PassingCompletionPercentage","Properties.PassingYardsPerAttempt","Properties.AdjYPA","Properties.PassingTouchdowns","Properties.PassingRating","Properties.PassingLong","Properties.PassingAttemptsRBPct","Properties.PassingAttemptsWRPct","Properties.PassingAttemptsTEPct","Properties.PassTDPct","Properties.PassINTPct","Properties.PassSackPct","Properties.RushingAttempts","Properties.RushingLong","Properties.RushYards","Properties.RushingYardsPerAttempt","Properties.RushingTouchdowns","Properties.RushingSuccessfulPct","Properties.ReceiveTgts","Properties.Receptions","Properties.ReceivingYards","Properties.ReceivingLong","Properties.ReceivingYardsPerReception","Properties.ReceivingTouchdowns","Properties.ReceivingYardsPerTarget","Properties.RedZoneSnaps","Properties.OpportunitiesRedZone","Properties.OpportunitiesRedZone10","Properties.OpportunitiesRedZone5","Properties.RushingTouchdownsRedZonePct","Properties.ReceivingTouchdownsRedZonePct","Properties.RushingSuccessfulPctRedZone","Properties.RedZoneSnaps10","Properties.RedZoneSnaps5","Properties.RedZoneTouchdownPct","Properties.WeatherRating","Properties.Temperature","Properties.Wind_Speed","Properties.Wind_Direction","Properties.Humidity","Properties.PrecipProb","Properties.Month_PPG","Properties.Month_FPOpp","Properties.Month_FPSnap","Properties.Month_Salary_Change","Properties.Month_X1","Properties.Month_X2","Properties.Month_X0","Properties.Month_Count","Properties.Season_PPG","Properties.Season_FPOpp","Properties.Season_FPSnap","Properties.Season_Plus_Minus","Properties.Season_Salary_Change","Properties.Season_X1","Properties.Season_X2","Properties.Season_X0","Properties.Season_Count","Properties.ExpectedSacksPct","Properties.OppPlusMinusPct","Properties.ProjPlaysPct","Properties.MktShrPct","Properties.CeilingPct","Properties.ProjPct","Properties.PtPerDPct","Properties.FloorPct","Properties.FloorPtPerDPct","Properties.ProjPlusMinusPct","Properties.Vegas","Properties.Salary_Movement","Properties.Consistency","Properties.Upside","Properties.Pro_Pct","Properties.RushingFantasyPct","Properties.Plus_Minus","Properties.Season_PPG_Percentile","Properties.ActualPoints","Properties.SourceId","Properties.IsProjected","Properties.PositionId","Properties.PlayerId","Properties.EventTeamId","Properties.EventId","Properties.FantasyResultId","Properties.FullName"
"1","71.91","0","0","29.6","7245","459851","104","0","0","0","FALSE","TE","TE","TE","JAX","","0","0","1","3400","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","71.91","Julius Thomas","3400","TE","JAX","SD","-1","10.7","14.2","7.2","4.9","3.2","6.09","7","0","25","2-4","3.5","29","26","21","1","-5","47","38","1.14","50.76","40.71","6.82","0.62","4.08","7.45","10.1","8.3","6.6","0","0","41.9","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"3","1","17","10","10","0.2","3.6","9.93","0.31","0.15","0.08",NA,"25",NA,"5.21","3.55","23.74","50","74","5","In","0.6","0","7.5","1.07","0.16","-800","33","33","33","3","6.4","1.71","0.22","-2.1","-1100","11","22","66","9","74","87","21","49","84","84","95","85","71","94","85","98","35","37","77",NA,"24","66","29.6","4","TRUE","104","7245","29835502","2983550","459851",""
"2","62.6","0","0","21.3","3144","459849","104","0","0","0","FALSE","TE","TE","TE","SD","","0","0","1","4700","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","62.6","Antonio Gates","4700","TE","SD","@JAX","-1","11.7","15.6","7.8","2.21","2.5","8.56","10","0","7","5-8","2.2","49","21","26","1","5","47","62","1.39","50.35","47.75","6.24","0.69","4.76","8.16","17.4","25","19","0","0","68.1","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"7","5","58","18","11.2","0.5","7","11.5","1.27","0.27","0.18",NA,"28.6",NA,"5.85","3.38","13.66","50","74","5","In","0.6","0","8","1.27","0.2","-100","66","0","33","3","15.3","2","0.31","5.7","500","40","50","10","10","56","63","93","88","89","89","76","89","54","71","44","83","84","86","94",NA,"95","95","21.3","4","TRUE","104","3144","29835501","2983550","459849",""
"3","46.71","0","0","20.8","3415","459302","104","0","0","0","FALSE","TE","TE","TE","NE","","0","0","1","7900","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","46.71","Rob Gronkowski","7900","TE","NE","@DEN","-1","16.1","21.2","11","-2.48","2","14.64","12","0","2","5-8","2.6","66","22.8","20.3","-2.2","-2.5","43","69","2.33","47.05","41.11","8.41","1.42","2.83","7.17","22.2","34.4","26.5","0","0","94.7","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"8","5","82","34","15.4","0.8","10","8.33","2","0.57","0.36",NA,"25",NA,"4.23","3.13","14.4","50","23","0","In","0.86","65","13.2","1.89","0.19","-100","0","33","66","3","19.4","2.21","0.29","1.6","900","42","35","21","14","32","73","37","99","98","98","60","98","48","20","61","83","71","72","99",NA,"71","98","20.8","4","TRUE","104","3415","29835801","2983580","459302",""
"4","57.72","0","0","19.1","5101","459385","104","0","0","0","FALSE","TE","TE","TE","SF","","0","0","1","2700","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","57.72","Vance McDonald","2700","TE","SF","ARI","-1","8","10.9","5.1","4.18","3","4.76","3","0","25",NA,"2.4","25","18.8","26.3","1.8","7.5","45","20","3.16","60.72","52.83","6.32","1.55","4.3","8.23","6.6","11.1","6.3","0","0","40.1","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"2","1","12","9","9.9","0.1","4.9","9.54","0.3","0","0",NA,"33.3",NA,"5.55","3.45","20.97","50","53","1","In","0.44","0","10.2","2.78","0.27","200","50","50","0","2","3.7","1.85","0.15","0.5","200","25","12","62","8","70","68","7","38","70","70","92","70","62","89","22","16","39","43","33",NA,"60","46","19.1","4","TRUE","104","5101","29835602","2983560","459385",""
"5","60.36","0","0","17.8","6165","459689","104","0","0","0","FALSE","TE","TE","TE","WAS","","0","0","1","5100","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","60.36","Jordan Reed","5100","TE","WAS","NYG","-1","13.2","17.3","9.1","2.57","2.6","9.32","11","0","4",NA,"3.5","37","23.3","24.3","0.5","1","47.5","22","1.83","52.14","48.31","5.5","1.01","4.97","8.12","18.8","30","17.2","0","0","56.9","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"6","4","45","14","9.3","0.4","5.5","9.21","1.53","0.53","0.2",NA,"26.1",NA,"4.14","2.83","20.16","50","45","4","Out","0.91","9","12.8","2.02","0.33","600","66","33","0","3","13.6","2","0.37","5.9","1800","30","53","15","13","90","87","55","91","94","94","81","95","59","75","66","7","84","88","97",NA,"96","92","17.8","4","TRUE","104","6165","29835102","2983510","459689",""
"6","65.07","0","0","17.2","3402","459674","104","0","0","0","FALSE","TE","TE","TE","HOU","","0","0","1","2500","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","65.07","Ryan Griffin","2500","TE","HOU","NO","-1","6.3","8.8","3.8","3.05","2.5","4.38","1","0","69",NA,"4.1","43","27","23.5","1.5","-3.5","50.5","63","3.2","43.23","41.35","8.08","1.89","3.88","6.36","9","6.7","7.3","0","0","59.4","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"3","1","17","12","9.8","0.1","7.5","5.8","0.25","0.13","0",NA,"50",NA,"3.36","2.29","20.69","50","72","0","","0","0","4.6","1.15","0.14",NA,"0","0","50","2","4.1","1.4","0.1","-0.3","0","83","16","0","6","68","92","97","39","61","61","76","61","50","80","90","50","39","43","4",NA,"53","50","17.2","4","TRUE","104","3402","29834602","2983460","459674",""
"7","64.2","0","0","16.9","4377","459607","104","0","0","0","FALSE","TE","TE","TE","KC","","0","0","1","4700","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","64.2","Travis Kelce","4700","TE","KC","BUF","-1","13.2","17.4","9","3.71","2.8","8.56","11","0","8","0-1","-1.1","56","22.8","18.3","-1.2","-4.5","41","62","2.93","45.89","44.19","8.04","1.72","3.32","6.75","21.4","26.7","25.8","5.9","0","88.6","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0.1",NA,"6","5","62","23","12.4","0.3","9.4","9.86","1.13","0.4","0.07",NA,"17.6",NA,"4.92","2.82","16.67","50","35","4","In","0.9","76","11.7","1.46","0.19","-300","66","33","0","3","13.3","1.91","0.24","3.4","-100","46","40","13","15","50","5","29","88","94","94","87","94","62","86","61","91","84","68","97",NA,"86","91","16.9","4","TRUE","104","4377","29835302","2983530","459607",""
"8","71.32","0","0","16.8","2063","459862","104","0","0","0","FALSE","TE","TE","TE","NE","","0","0","1","2500","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","71.32","Scott Chandler","2500","TE","NE","@DEN","-1","6.5","9","4","3.25","2.6","4.38","2","0","79","0-1","2.6","32","22.8","20.3","-2.2","-2.5","43","69","2.33","47.05","41.11","8.41","1.42","2.83","7.17","7.8","9.7","6.7","0","0","46.8","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"3","2","20","12","9.4","0.2","6.8","8.33","0.6","0.33","0.2",NA,"22.2",NA,"4.23","3.13","14.4","50","23","0","In","0.86","65","3.3","1.32","0.12","0","33","0","66","3","5.3","1.74","0.17","1.3","-400","60","13","26","15","32","73","37","48","62","62","81","62","52","82","61","80","74","22","18",NA,"69","59","16.8","4","TRUE","104","2063","29835801","2983580","459862",""
"9","60.48","0","0","16.3","1610","459507","104","0","0","0","FALSE","TE","TE","TE","TB","","0","0","1","2500","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","60.48","Cameron Brate","2500","TE","TB","@IND","-1","4.2","6","2.4","0.95","1.7","4.38","2","0","79",NA,"3.7","17","21.8","24.8","0","3","46.5","65","3.06","55.83","44.63","6.69","1.7","4.31","7.39","3.3","13.3","5.5","0","0","26.9","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"1","0","12","8","14.8","0.2","7.2","11.14","0.25","0.08","0",NA,"66.7",NA,"6.15","3.38","21.15","50","72","0","","0","0","7.7","3.42","0.35","0","25","50","25","4","3.4","3.41","0.2","-0.3","0","10","20","70","10","82","89","46","39","48","48","52","48","40","58","52","80","33","50","18",NA,"52","42","16.3","4","TRUE","104","1610","29835001","2983500","459507",""
"10","67.88","0","0","16.1","1272","460393","104","0","0","0","FALSE","TE","TE","TE","CLE","","0","0","1","4800","FALSE","FALSE",NA,"FALSE","FALSE",NA,NA,"FALSE","67.88","Gary Barnidge","4800","TE","CLE","BAL","-1","14.7","19.4","10","4.92","3.1","8.75","14","0","18","17-20","1.1","48","23.5","17.5","2","-6","41","51","2.33","43.58","50.11","4.67","1.23","4.37","7.58","16.9","43.8","20.6","0","0","70.5","0","0","0",NA,NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,"0","0","0",NA,"0",NA,"6","4","56","20","13.7","0.6","8.7","11.93","1.17","0.58","0.42",NA,"50",NA,"6.43","3.77","18.99","50","42","6","In","0.74","0","14.1","1.63","0.26","100","0","66","33","3","15.1","2.41","0.31","8.4","2300","18","63","18","11","48","39","21","94","97","97","94","97","71","94","68","18","92","95","99",NA,"98","94","16.1","4","TRUE","104","1272","29835902","2983590","460393",""
